EAN,EAN_OnPage,ASIN,SupplierTitle,AmazonTitle,SupplierURL,AmazonURL,bought_in_past_month,fba_seller_count,fbm_seller_count,total_offer_count,SupplierPrice_incVAT,SupplierPrice_exVAT,SellingPrice_incVAT,ReferralFee,FBAFee,PrepHouseFee,OutputVAT,InputVAT,NetProceeds,HMRC,NetProfit,ROI ( % ) ,Breakeven,ProfitMargin,EAN_digits,EAN_OnPage_digits,EAN_digits_normalized,EAN_OnPage_digits_normalized,EAN_strict_valid,EAN_OnPage_strict_valid,is_exact_ean_strict,title_match,shared_tokens,brand_match,product_type_match,Sup_Qty,Amz_Multipack,Amz_Total,RSU,Adjusted_Profit,Pack_Verdict,category,confidence,key_evidence,filter_reason,sales,RowID
5050788081222,,B0FG7H8X82,PRINTED FROG 3D 10CM,"6PCS 3D Printed Animals, Joint Articulated 3D Printed Fidget Toys Animal Collectable for Home and Office Decoration Gift (Blue Green Purple)",https://www.efghousewares.co.uk/printed-frog-3d-10cm-124924,https://www.amazon.co.uk/dp/B0FG7H8X82,300,,,,1.152,0.96,17.99,2.24875,2.41,0.55,2.99833333333333,1.23375,9.37291666666666,-1.23375,8.82291666666666,584.299116997792,7.4025,58.852140077821,5050788081222,,5050788081222,,True,False,False,0.1875,['printed'],False,False,1,"(1, 6, 6)",6,6.0,3.062916666666661,BUNDLE (6x) - OK,UNRELATED,18,Shared: printed,Insufficient evidence,300,282
5060226034390,,B0FL7M9TBG,2 Pack Dog Squeaky Toys,"2-Pack Squeaky Dog Toys, Long Crinkle Tail with Treat Dispenser Pockets Plush Interactive Puzzle Toys for IQ Snuffle Foraging Training, Suitable for Small Medium & Large Dogs to Keep Them Busy",https://www.efghousewares.co.uk/2-pack-dog-squeaky-toys-118536,https://www.amazon.co.uk/dp/B0FL7M9TBG,100,Available (see Keepa data),,1.0,1.14,0.95,19.49,2.92,3.06,0.55,3.24833333333333,1.496,9.31166666666666,-1.496,8.76166666666666,584.111111111111,8.97599999999999,53.945613134941,5060226034390,,5060226034390,,True,False,False,0.16744186046511628,"['dog', 'toys', 'squeaky']",False,True,2,"(1, 1, 1)",1,1.0,8.76166666666666,1:1 Match,NEEDS_VERIFICATION,36,"Shared: dog, toys, squeaky",Confirm brand on packaging,100,283
5010853188416,5011268823138.0,B0C9MMVLW7,PRICE & KENSINGTON MILAN CONICAL MUG,"Cole & Mason 605 Salt and Pepper Mill Set, Precision+/Ceramic Mechanisms, Adjustable Salt and Pepper Grinders, Acrylic, 144mm, Cooking/Seasoning, Lifetime Mechanism Guarantee",https://www.efghousewares.co.uk/price-kensington-milan-conical-mug-110064,https://www.amazon.co.uk/dp/B0C9MMVLW7,100,Available (see Keepa data),,1.0,1.812,1.51,24.99,3.75,3.13,0.55,4.16499999999999,1.788,12.435,-1.788,11.885,576.941747572815,10.728,57.0708283313325,5010853188416,50112688231380,5010853188416,50112688231380,True,False,False,0.21904761904761905,[],False,False,1,"(1, 1, 1)",1,1.0,11.885,1:1 Match,UNRELATED,21,Weak evidence,Insufficient evidence,100,284
5024418095231,4897137230020.0,B0CWLTTZ2G,SIL CRAFT STICKERS GEM UNICORN,"EZCRA Easy Arts & Crafts for Kids - Fun Gem Sticker Kit - 8 Unicorn Princess Themes, 990+ Stickers - Diamond Art Kits for Boys & Girls Age 3-8",https://www.efghousewares.co.uk/sil-craft-stickers-gem-unicorn,https://www.amazon.co.uk/dp/B0CWLTTZ2G,100,Available (see Keepa data),,1.0,1.2096,1.008,19.99,3.0,3.13,0.55,3.33166666666666,1.5376,9.52033333333333,-1.5376,8.97033333333333,575.759520753102,9.2256,53.8489244622311,5024418095231,48971372300200,5024418095231,48971372300200,True,False,False,0.23255813953488372,"['unicorn', 'gem', 'stickers']",False,False,1,"(1, 1, 1)",1,1.0,8.97033333333333,1:1 Match,NEEDS_VERIFICATION,23,"Shared: unicorn, gem, stickers",Confirm brand on packaging,100,285
5052516214827,,B09YDCHRMC,SMART CHOICE CHICKEN/RICE DOG TREAT,Good Boy Chicken & Rice Sticks - Low Fat Natural Dog Treats - Rawhide Free Recipe - Bulk Box - 10 x 90g,https://www.efghousewares.co.uk/smart-choice-chicken-rice-dog-treat,https://www.amazon.co.uk/dp/B09YDCHRMC,300,Available (see Keepa data),,4.0,1.752,1.46,24.9,3.74,3.49,0.55,4.14999999999999,1.848,12.06,-1.848,11.5099999999999,572.636815920398,11.088,55.4698795180722,5052516214827,,5052516214827,,True,False,False,0.34782608695652173,"['rice', 'dog', 'chicken']",False,False,1,"(10, 1, 10)",10,10.0,-4.2580000000001,BUNDLE (10x) - LOSS,UNRELATED,34,"Shared: rice, dog, chicken; Title sim: 35%",Insufficient evidence,300,286
5038673600109,5060914442056.0,B0BMLVV1C7,MARKSMAN POINTING TROWEL,"BLOSTM Trowel Set 5 Piece - Brick Jointer, Pointing Tool, Gauging Trowel, Plastering Trowel - Made of Durable Carbon Steel - Builders Bricklaying Tools with Soft Grip Handles (5 PCS)",https://www.efghousewares.co.uk/marksman-pointing-trowel,https://www.amazon.co.uk/dp/B0BMLVV1C7,200,,Available (see Keepa data),1.0,1.2096,1.008,19.99,2.6,3.58,0.55,3.33166666666666,1.5476,9.47033333333333,-1.5476,8.92033333333333,572.55027813436,9.2856,53.5487743871936,5038673600109,50609144420560,5038673600109,50609144420560,True,False,False,0.1941747572815534,"['pointing', 'trowel']",False,True,1,"(1, 5, 5)",5,5.0,4.08193333333333,BUNDLE (5x) - OK,UNRELATED,39,"Shared: pointing, trowel",Insufficient evidence,200,287
5014348229004,,B0DJ38DJ6D,GREENFIELDS 20CM PLANT POT,"20cm, 18cm, 16cm Plastic Plant Pots, Plant Pots with Drainage Holes and Saucers, A Set of 3 Flower Pots, Modern Decorative Planters, Blue",https://www.efghousewares.co.uk/greenfields-20cm-plant-pot-terracotta,https://www.amazon.co.uk/dp/B0DJ38DJ6D,50,,,,0.936,0.78,15.99,1.99875,2.41,0.55,2.66499999999999,1.14775,8.13625,-1.14775,7.58625,570.394736842105,6.8865,56.9324577861163,5014348229004,,5014348229004,,True,False,False,0.17177914110429449,['plant'],False,False,1,"(1, 3, 3)",3,3.0,5.71425,BUNDLE (3x) - OK,UNRELATED,17,Shared: plant,Insufficient evidence,50,288
5026180058254,,B08WHLDMNX,APOLLO STAINLESS STEEL GARLIC PRESS,"No Peeling Required Garlic Press Stainless Steel with Detachable Handle for Fine Mincing - Premium Garlic Mincer Tool, Rust-Proof, Easy to Clean, Dishwasher Safe Garlic Crusher with 5-Year Warranty",https://www.efghousewares.co.uk/apollo-s-s-garlic-press-under-rework,https://www.amazon.co.uk/dp/B08WHLDMNX,700,,,,2.088,1.74,24.99,3.12375,2.41,0.55,4.16499999999999,1.56475,13.5512499999999,-1.56475,13.0012499999999,567.740174672488,9.3885,62.4309723889555,5026180058254,,5026180058254,,True,False,False,0.2672413793103448,"['press', 'steel', 'stainless', 'garlic']",False,False,1,"(1, 1, 1)",1,1.0,13.0012499999999,1:1 Match,NEEDS_VERIFICATION,26,"Shared: press, steel, stainless",Confirm brand on packaging,700,289
5021346493092,,B0FFHJKPF5,TERRACOTTA  HALF POT 20CM,Green Thumbz Terracotta Plant Pots - 20cm x 2 Pack Large Terracotta Pots with Saucer and Drainage Hole - Flower Pots Outdoor or Indoor Use - Brown Clay Pot with Tray,https://www.efghousewares.co.uk/terracotta-half-pot-20cm-119462,https://www.amazon.co.uk/dp/B0FFHJKPF5,50,,,,2.088,1.74,24.99,3.12375,2.41,0.55,4.16499999999999,1.56475,13.5512499999999,-1.56475,13.0012499999999,567.740174672488,9.3885,62.4309723889555,5021346493092,,5021346493092,,True,False,False,0.2,"['terracotta', 'pot']",False,False,1,"(1, 2, 2)",2,2.0,10.913249999999898,BUNDLE (2x) - OK,UNRELATED,20,"Shared: terracotta, pot",Insufficient evidence,50,290
5052516216876,,B009S64OI6,WORLD OF PETS CAT LITTER SCENTED 3LT,World's Best Cat Litter 28lb (12.7kg) Lavender Scented,https://www.efghousewares.co.uk/world-of-pets-cat-litter-scented-3lt,https://www.amazon.co.uk/dp/B009S64OI6,800,,Available (see Keepa data),4.0,2.76,2.3,39.19,5.88,7.79,0.55,6.53166666666666,3.304,16.6883333333333,-3.304,16.1383333333333,566.25730994152,19.824,49.4156672620566,5052516216876,,5052516216876,,True,False,False,0.6,"['scented', 'world', 'litter', 'cat']",False,False,1,"(1, 1, 1)",1,1.0,16.1383333333333,1:1 Match,NEEDS_VERIFICATION,40,"Shared: scented, world, litter; Title sim: 60%",Confirm brand on packaging,800,291
8721037513562,,B094QZQXS4,BOWL GLASS FLOWER 15CM 4 ASSORTED COLOURS,"YOUEON 4 Pack Small Glass Bubble Bowl Vases, 15 cm Glass Terrarium Bowls Fish Bowls, Round Candle Holders, Globe Flower Vase Centerpiece for Wedding Event Home Decor",https://www.efghousewares.co.uk/bowl-glass-flower-15cm-4-assorted-colours-119599,https://www.amazon.co.uk/dp/B094QZQXS4,50,Available (see Keepa data),,1.0,1.332,1.11,23.99,3.6,5.34,0.55,3.99833333333333,2.12,9.94166666666666,-2.12,9.39166666666666,565.763052208835,12.72,46.9779074614422,8721037513562,,8721037513562,,True,False,False,0.2524271844660194,"['flower', 'glass', 'bowl']",False,True,1,"(1, 4, 4)",4,4.0,5.39566666666666,BUNDLE (4x) - OK,NEEDS_VERIFICATION,45,"Shared: flower, glass, bowl",Confirm brand on packaging,50,292
5050565207524,886767808215.0,B0DPCNV6LK,CANDLE FACTORY SPIRAL CANDLE 2 IN GIFT BOX **,Heart & Home Twin Wick Candle and Carousel Gift Set - Vegan Friendly Soy Blend for Gifting and Home Fragrance,https://www.efghousewares.co.uk/candle-factory-spiral-candle-2-in-gift-box-,https://www.amazon.co.uk/dp/B0DPCNV6LK,50,,Available (see Keepa data),3.0,1.2096,1.008,18.03,2.25375,2.41,0.55,3.00499999999999,1.24435,9.35325,-1.24435,8.80325,565.035301668806,7.4661,58.5906821963394,5050565207524,8867678082150,5050565207524,8867678082150,True,False,False,0.2857142857142857,"['gift', 'candle']",False,True,1,"(1, 1, 1)",1,1.0,8.80325,1:1 Match,NEEDS_VERIFICATION,48,"Shared: gift, candle",Confirm brand on packaging,50,293
5013922051116,766416129512.0,B0DDXBRY5N,TALLON PARTY CRAZY 5 FACE PAINTS,"Snazaroo Ultimate Party Pack Face Paint Palette Kit for Kids and Adults, 8 Colours, 11pcs, Brush, Sponge, Guide, Water Based, Easily Washable, Non-Toxic, Makeup, Body Painting and Parties, for Ages 3+",https://www.efghousewares.co.uk/tallon-party-crazy-5-face-paints,https://www.amazon.co.uk/dp/B0DDXBRY5N,200,Available (see Keepa data),Available (see Keepa data),5.0,1.0224,0.852,17.65,2.65,2.77,0.55,2.94166666666666,1.36439999999999,8.43633333333333,-1.36439999999999,7.88633333333333,562.505943889681,8.18639999999999,53.6181303116147,5013922051116,7664161295120,5013922051116,7664161295120,True,True,False,0.09482758620689655,"['face', 'party']",False,True,1,"(1, 11, 11)",11,11.0,-2.33766666666667,BUNDLE (11x) - LOSS,UNRELATED,29,"Shared: face, party",Insufficient evidence,200,294
5012128193460,,B0CZP63HCT,HOME COLLECTION BLACK FRAME 8X10INCH,"Black 8X10 Inch wooden Photo Frame Set of 4 with Mount for 6X8, Boxed Gallery Picture Frames 10X8'' 4Pack,6X8 inch Oxford Modern Thin Picture Frame With Glass Window for Tabletop or Wallmounted",https://www.efghousewares.co.uk/home-collection-black-frame-8x10inch,https://www.amazon.co.uk/dp/B0CZP63HCT,50,,,,1.344,1.12,18.99,2.37375,2.41,0.55,3.16499999999999,1.29074999999999,9.92125,-1.29074999999999,9.37125,561.152694610778,7.7445,59.2180094786729,5012128193460,,5012128193460,,True,False,False,0.17467248908296942,"['frame', 'black']",False,False,1,"(1, 4, 4)",4,4.0,5.33925,BUNDLE (4x) - OK,UNRELATED,17,"Shared: frame, black",Insufficient evidence,50,295
5056239401144,799410866831.0,B07XH2WY95,MAGNETIC NUMBERS/LETTERS 26PC,"SZJJX Remote Control Cars â€“ 2.4GHz High-Speed RC Car for Kids, 15KM/H+ 2WD Off-Road Car with 2 Rechargeable Batteries, Electric Remote Control Truck Toy for Boys & Girls Gifts (Green)",https://www.efghousewares.co.uk/magnetic-numbers-letters-26pc,https://www.amazon.co.uk/dp/B07XH2WY95,700,Available (see Keepa data),,6.0,1.2096,1.008,19.66,2.95,3.15,0.55,3.27666666666666,1.5316,9.27533333333333,-1.5316,8.72533333333333,560.034231921266,9.1896,53.2573753814852,5056239401144,7994108668310,5056239401144,7994108668310,True,False,False,0.14953271028037382,[],False,False,1,"(1, 1, 1)",1,1.0,8.72533333333333,1:1 Match,UNRELATED,14,Weak evidence,Insufficient evidence,700,296
5014348233766,,B005D6XZ4O,BEAUFORT STEAMER FOOD CONTAINER300ML,Sistema Microwave Food Steamer with Removable Steamer Basket | Large 3.2 L | Red/Clear,https://www.efghousewares.co.uk/beaufort-steamer-food-container-30-ltr,https://www.amazon.co.uk/dp/B005D6XZ4O,300,,,,0.576,0.48,12.99,1.62375,2.41,0.55,2.16499999999999,1.01275,6.31125,-1.01275,5.76125,559.344660194174,6.07649999999999,53.2217090069284,5014348233766,,5014348233766,,True,False,False,0.3442622950819672,"['steamer', 'food']",False,False,1,"(1, 1, 1)",1,1.0,5.76125,1:1 Match,NEEDS_VERIFICATION,34,"Shared: steamer, food; Title sim: 34%",Confirm brand on packaging,300,297
5012213515337,,B0087OTLAG,GIFTMAKER WIDE RIBBON 2M,Spear & Jackson 6758GS Razorsharp Geared Anvil Secateurs,https://www.efghousewares.co.uk/giftmaker-wide-ribbon-2m-91941,https://www.amazon.co.uk/dp/B0087OTLAG,300,,,,0.876,0.73,15.28,1.91,2.41,0.55,2.54666666666666,1.12,7.68333333333333,-1.12,7.13333333333333,557.291666666666,6.72,56.0209424083769,5012213515337,,5012213515337,,True,False,False,0.175,[],False,False,1,"(1, 1, 1)",1,1.0,7.13333333333333,1:1 Match,UNRELATED,17,Weak evidence,Insufficient evidence,300,298
5017403382584,,B09XR4583G,BLACKSPUR 5 PCE SPANNER SET OPEN END,"DURATECH Double Open End Spanner Set, Super-Thin Open Ended Wrench Flat Spanner Set for Narrow Space, Carbon Steel, Mirror-Chrome Plated, 8-Piece, Metric, 5.5 mm-27 mm, with Carry Pouch",https://www.efghousewares.co.uk/blackspur-5-pce-spanner-set-open-end,https://www.amazon.co.uk/dp/B09XR4583G,100,,,,2.004,1.67,23.99,2.99875,2.41,0.55,3.99833333333333,1.52575,12.9129166666666,-1.52575,12.3629166666666,556.888138138138,9.1545,61.8403501458941,5017403382584,,5017403382584,,True,False,False,0.26244343891402716,"['spanner', 'end', 'open']",False,False,1,"(1, 1, 1)",1,1.0,12.3629166666666,1:1 Match,NEEDS_VERIFICATION,26,"Shared: spanner, end, open",Confirm brand on packaging,100,299
9333527125415,,B0895NGQF1,FESTIVE MAGIC WINDOW DECORATION,"Artraise V11 Filter for Dyson, 3 Pack Replacement Filter For Dyson V11 Absolute/Animal/Torque Drive V15 Detect SV14 Cordless Vacuum Cleaner. Compare to Part # 970013-02â€¦",https://www.efghousewares.co.uk/festive-magic-window-decoration-103758,https://www.amazon.co.uk/dp/B0895NGQF1,100,Available (see Keepa data),Available (see Keepa data),2.0,1.14,0.95,18.99,2.85,3.13,0.55,3.16499999999999,1.496,8.895,-1.496,8.34499999999999,556.333333333333,8.97599999999999,52.7330173775671,9333527125415,,9333527125415,,True,False,False,0.16831683168316833,[],False,False,1,"(1, 3, 3)",3,3.0,6.064999999999991,BUNDLE (3x) - OK,UNRELATED,16,Weak evidence,Insufficient evidence,100,300
5052516214858,5025730010896.0,B0F22HWBGB,SMART CHOICE 7 BEEF & COD DOG TREAT,Natures Menu Meaty Treats for Adult Dogs with Beef - 7 x 100g,https://www.efghousewares.co.uk/smart-choice-7-beef-cod-dog-treat,https://www.amazon.co.uk/dp/B0F22HWBGB,100,,Available (see Keepa data),6.0,1.752,1.46,24.3,3.65,3.43,0.55,4.05,1.818,11.71,-1.818,11.16,555.223880597015,10.908,55.1111111111111,5052516214858,50257300108960,5052516214858,50257300108960,True,False,False,0.3333333333333333,['beef'],False,False,1,"(7, 1, 7)",7,7.0,0.6479999999999997,BUNDLE (7x) - OK,NEEDS_VERIFICATION,33,Shared: beef; Title sim: 33%,Confirm brand on packaging,100,301
883314568691,,B0C65HRLMJ,LUMINARC HARENA MULTI BOWL 16CM BLACK,5-pack Oversized Reading Glasses Square Large Frame Readers for Men and Women - Black +1.50,https://www.efghousewares.co.uk/luminarc-harena-multi-bowl-16cm-black,https://www.amazon.co.uk/dp/B0C65HRLMJ,50,Available (see Keepa data),Available (see Keepa data),2.0,1.38,1.15,20.79,3.12,3.09,0.55,3.465,1.582,9.96499999999999,-1.582,9.41499999999999,553.823529411764,9.492,54.3434343434343,883314568691,,883314568691,,True,False,False,0.296875,['black'],False,False,1,"(1, 1, 1)",1,1.0,9.41499999999999,1:1 Match,NEEDS_VERIFICATION,29,Shared: black,Confirm brand on packaging,50,302
5038673120218,,B0B4516YRY,PRIMA DESSERT FORK 6PCS,"Forks Set of 36 Piece, Stainless Steel Dinner Fork Table Forks, Mirror Polishing Cutlery Forks Set Pack of 36,Dishwasher Safe (7.1 inches, 18cm)",https://www.efghousewares.co.uk/prima-dessert-fork-6pcs,https://www.amazon.co.uk/dp/B0B4516YRY,300,Available (see Keepa data),,3.0,0.972,0.81,16.99,2.55,2.72,0.55,2.83166666666666,1.326,8.07833333333333,-1.326,7.52833333333333,553.553921568627,7.95599999999999,53.1724543849323,5038673120218,,5038673120218,,True,False,False,0.20359281437125748,['fork'],False,False,6,"(1, 36, 36)",36,6.0,2.6683333333333303,BUNDLE (6x) - OK,UNRELATED,20,Shared: fork,Insufficient evidence,300,303
5050565512888,5036740611041.0,B0CKZKMYNR,LUXURY LOVE PEN ROSE GOLD,"Executive Ball Point Pen Collection, Boxed & Sleeved (Warwick, Rose Gold)",https://www.efghousewares.co.uk/valentines-luxury-love-pen-rose-gold-107117,https://www.amazon.co.uk/dp/B0CKZKMYNR,100,Available (see Keepa data),Available (see Keepa data),2.0,0.9648,0.804,17.0,2.55,2.77,0.55,2.83333333333333,1.3348,8.04266666666666,-1.3348,7.49266666666666,553.372722796651,8.0088,52.8894117647058,5050565512888,50367406110410,5050565512888,50367406110410,True,False,False,0.3469387755102041,"['rose', 'pen', 'gold']",False,False,1,"(1, 1, 1)",1,1.0,7.49266666666666,1:1 Match,NEEDS_VERIFICATION,34,"Shared: rose, pen, gold; Title sim: 35%",Confirm brand on packaging,100,304
5038673184722,5060576111246.0,B091YS1PSX,PRIMA CHOPPER STAINLESS STEEL,Fullstar Onion Chopper for Vegetables - Stainless Steel Manual Hand Food Chopper With Nut and Vegetable Press - Silver,https://www.efghousewares.co.uk/prima-chopper-s-s,https://www.amazon.co.uk/dp/B091YS1PSX,400,Available (see Keepa data),,1.0,0.9,0.75,16.99,2.55,3.13,0.55,2.83166666666666,1.396,7.72833333333333,-1.396,7.17833333333333,552.179487179487,8.376,50.7004120070629,5038673184722,50605761112460,5038673184722,50605761112460,True,False,False,0.35374149659863946,"['steel', 'chopper', 'stainless']",False,False,1,"(1, 1, 1)",1,1.0,7.17833333333333,1:1 Match,NEEDS_VERIFICATION,35,"Shared: steel, chopper, stainless; Title sim: 35%",Confirm brand on packaging,400,305
6923456823464,5060630693961.0,B08SMNDX5Z,SPICE JAR 5 ASSORTED COLOURS,"Oak & Steel - 12 Mini Clip Top Glass Spice Storage Jars - 100 ml Glass Canister Containers with Lids, 24 Labels and Chalk Pen (8 x 5cm) - Perfect for Spice Storage, Jam, Honey, Gifting",https://www.efghousewares.co.uk/spice-jar-5-assorted-colours-119722,https://www.amazon.co.uk/dp/B08SMNDX5Z,400,Available (see Keepa data),Available (see Keepa data),2.0,0.78,0.65,15.99,2.25,3.26,0.55,2.66499999999999,1.342,7.165,-1.342,6.615,551.25,8.052,49.6435272045028,6923456823464,50606306939610,6923456823464,50606306939610,True,False,False,0.20754716981132076,['spice'],False,True,1,"(1, 1, 1)",1,1.0,6.615,1:1 Match,UNRELATED,40,Shared: spice,Insufficient evidence,400,306
5026180093552,4897099884620.0,B0CSJTFLBW,APOLLO CANDY THERMOMETER,"ThermoPro TP511 Digital Candy Thermometer with Pot Clip, Programmable Instant Read Food Meat Thermometer with 20cm Long Probe for Candy Sugar Jam Milk Smoker Baking Grilling Candle Liquid Oil",https://www.efghousewares.co.uk/apollo-candy-thermometer,https://www.amazon.co.uk/dp/B0CSJTFLBW,100,Available (see Keepa data),,2.0,2.088,1.74,27.19,4.8,3.0,0.55,4.53166666666666,2.018,13.1183333333333,-2.018,12.5683333333333,548.835516739446,12.108,55.4689223979404,5026180093552,48970998846200,5026180093552,48970998846200,True,False,False,0.18604651162790697,"['thermometer', 'candy']",False,False,1,"(1, 1, 1)",1,1.0,12.5683333333333,1:1 Match,UNRELATED,18,"Shared: thermometer, candy",Insufficient evidence,100,307
5050565486004,,B00OYYOOEQ,FUN SNAPS IN HANGING BOX 200 4X50PACK,Henbrandt 50 boxes of fun snaps in a display,https://www.efghousewares.co.uk/fun-snaps-in-hanging-box-200-4x50pack-117327,https://www.amazon.co.uk/dp/B00OYYOOEQ,50,,,,0.924,0.77,15.49,1.93625,2.41,0.55,2.58166666666666,1.13325,7.79208333333333,-1.13325,7.24208333333333,548.642676767676,6.79949999999999,56.1039380245319,5050565486004,,5050565486004,,True,False,False,0.41975308641975306,"['fun', 'snaps']",False,True,50,"(1, 1, 1)",1,1.0,7.24208333333333,1:1 Match,NEEDS_VERIFICATION,60,"Shared: fun, snaps; Title sim: 42%",Confirm brand on packaging,50,308
6923456819849,,B09QMCPGVL,ADORN PLACEMAT 37CM ASSORTED,"Purejoy Placemats and Coaster Sets 6, Christmas Table Mats PU Leather Heat-Resistant Washable and Non-Slip 43 * 30 cm Dinner Table Mats Set of 6 for Kitchen Table Mat Indoor Outdoor (Grey)",https://www.efghousewares.co.uk/adorn-placemat-37cm-assorted-118547,https://www.amazon.co.uk/dp/B09QMCPGVL,900,Available (see Keepa data),,1.0,0.804,0.67,16.99,2.55,3.71,0.55,2.83166666666666,1.496,7.22833333333333,-1.496,6.67833333333333,547.404371584699,8.97599999999999,47.168922895821,6923456819849,,6923456819849,,True,False,False,0.21296296296296297,[],False,False,1,"(1, 6, 6)",6,6.0,2.6583333333333297,BUNDLE (6x) - OK,UNRELATED,21,Weak evidence,Insufficient evidence,900,309
5056683915709,5702017816234.0,B0DHSCCMB9,PUREBREED KNOTS COLLAGEN CHICKEN LARGE,LEGO Technic Monster Jam ThunderROARus Pull-Back Truck Toy - Vehicle Building Set for 7+ Year Old Boys & Girls Who Love Creative Play - Gift Idea 42200,https://www.efghousewares.co.uk/purebreed-knots-collagen-chicken-large-118437,https://www.amazon.co.uk/dp/B0DHSCCMB9,700,Available (see Keepa data),Available (see Keepa data),40.0,1.476,1.23,21.2,3.18,3.04,0.55,3.53333333333333,1.6,10.2166666666666,-1.6,9.66666666666666,543.071161048689,9.6,54.7169811320754,5056683915709,57020178162340,5056683915709,57020178162340,True,False,False,0.1693121693121693,[],False,False,1,"(1, 1, 1)",1,1.0,9.66666666666666,1:1 Match,UNRELATED,16,Weak evidence,Insufficient evidence,700,310
5015934919279,,B0CDQH4DHQ,CHRISTMAS GIFT BAG X LARGE 3PC FUN CHARACTER,"LECONCES Large Christmas Drawstring Gift Bags, 30 PCS Xmas X-Large,Large,Medium and Small Wrapping Bags, 8 Design Xmas Bags for Christmas Party, Presents, Holiday",https://www.efghousewares.co.uk/christmas-gift-bag-x-large-3pc-fun-character-123376,https://www.amazon.co.uk/dp/B0CDQH4DHQ,700,,,,0.876,0.73,14.99,1.87375,2.41,0.55,2.49833333333333,1.11275,7.47791666666666,-1.11275,6.92791666666666,541.243489583333,6.6765,55.4603068712475,5015934919279,,5015934919279,,True,False,False,0.34951456310679613,"['gift', 'large', 'christmas']",False,True,1,"(1, 30, 30)",30,30.0,-18.47608333333334,BUNDLE (30x) - LOSS,UNRELATED,54,"Shared: gift, large, christmas; Title sim: 35%",Insufficient evidence,700,311
5026180016902,5060630693961.0,B08SMNDX5Z,APOLLO GLASS SPICE JARS FLIP-TOP,"Oak & Steel - 12 Mini Clip Top Glass Spice Storage Jars - 100 ml Glass Canister Containers with Lids, 24 Labels and Chalk Pen (8 x 5cm) - Perfect for Spice Storage, Jam, Honey, Gifting",https://www.efghousewares.co.uk/apollo-glass-spice-jars-flip-top-114293,https://www.amazon.co.uk/dp/B08SMNDX5Z,400,Available (see Keepa data),Available (see Keepa data),2.0,0.804,0.67,15.99,2.25,3.26,0.55,2.66499999999999,1.346,7.145,-1.346,6.595,540.573770491803,8.07599999999999,49.4934333958724,5026180016902,50606306939610,5026180016902,50606306939610,True,False,False,0.25,"['top', 'spice', 'glass', 'jars']",False,True,1,"(1, 1, 1)",1,1.0,6.595,1:1 Match,NEEDS_VERIFICATION,45,"Shared: top, spice, glass",Confirm brand on packaging,400,312
5056170340526,,B0CLCBL6DT,CHRISTMAS PIPE CLEANERS 40PC,PLULON 60 Sets Christmas Crafts for Kids Christmas Beaded Ornament Kit Tri Beads with Pipe Cleaners Craft Bead Wreath Snowman Candy Cane for Xmas Party Tree Hanging Decorations,https://www.efghousewares.co.uk/christmas-pipe-cleaners-40pc-101622,https://www.amazon.co.uk/dp/B0CLCBL6DT,100,,,,0.6,0.5,12.89,1.61125,2.41,0.55,2.14833333333333,1.01425,6.22041666666666,-1.01425,5.67041666666666,540.039682539682,6.0855,52.788983708301,5056170340526,,5056170340526,,True,False,False,0.2549019607843137,"['cleaners', 'pipe', 'christmas']",False,True,1,"(1, 1, 1)",1,1.0,5.67041666666666,1:1 Match,NEEDS_VERIFICATION,45,"Shared: cleaners, pipe, christmas",Confirm brand on packaging,100,313
50304811930217,5060659231885.0,B0BTZDR9GD,PPS PLASTIC 4 CONTAINERS & LID RECT 650ML,"Caterserve 25 Takeaway Plastic Containers With lids 650ml - Microwave and Dishwasher safe - Ideal for Food storage and Meal Prep - BPA free,recyclable,reusable",https://www.efghousewares.co.uk/pps-plastic-4-containers-lid-rect-650ml,https://www.amazon.co.uk/dp/B0BTZDR9GD,300,Available (see Keepa data),Available (see Keepa data),2.0,0.672,0.56,14.97,2.25,3.13,0.55,2.49499999999999,1.298,6.535,-1.298,5.985,539.189189189189,7.78799999999999,47.9759519038076,50304811930217,50606592318850,50304811930217,50606592318850,True,False,False,0.31,"['containers', 'plastic']",False,True,1,"(1, 1, 1)",1,1.0,5.985,1:1 Match,NEEDS_VERIFICATION,51,"Shared: containers, plastic; Title sim: 31%",Confirm brand on packaging,300,314
5012866012962,,B0FL7SG5TG,AIR STORM SLING SHOT WITH 4 BALLS ASSORTED,#winning Air Shot Hovering Ball Foam Dart One Player Skill Shooting Blaster Game,https://www.efghousewares.co.uk/air-storm-sling-shot-with-4-balls-assorted-120252,https://www.amazon.co.uk/dp/B0FL7SG5TG,500,,,,1.548,1.29,20.0,2.5,2.41,0.55,3.33333333333333,1.35,10.4666666666666,-1.35,9.91666666666666,538.949275362318,8.1,59.5,5012866012962,,5012866012962,,True,False,False,0.3442622950819672,"['shot', 'air']",False,True,1,"(1, 1, 1)",1,1.0,9.91666666666666,1:1 Match,NEEDS_VERIFICATION,54,"Shared: shot, air; Title sim: 34%",Confirm brand on packaging,500,315
