EAN_Supplier,EAN_Amazon,ASIN,SupplierTitle,AmazonTitle,SupplierURL,AmazonURL,Sales,NetProfit,ROI,SupplierPrice,AmazonPrice,MatchCategory,MatchScore,MatchReason
5060002043851.0,,B08X7GVZ2B,Booja-Booja Chocolate Orange Chocolate Truffles (92g),"Booja - Booja, Chocolate Orange Vegan Chocolate Truffles 92g",https://angelwholesale.co.uk/-/new/booja-booja-orange-chocolate-truffles-2-pack-/p1071251.html,https://www.amazon.co.uk/dp/B08X7GVZ2B,100.0,1.4495833333333337,80.53240740740742,1.5,7.99,GROUP_2_HIGH_LIKELIHOOD,100.0,"Product type match: chocolate, truffle"
5034566615717.0,5034566609952.0,B07DY2H1JJ,Orange Zog Dragon Toy,"Zog the dragon 9inch Plush Soft Toy, Orange",https://angelwholesale.co.uk/occasions/back-to-school/key-rings-clips/zog-the-dragon-key-clip/p1069918.html,https://www.amazon.co.uk/dp/B07DY2H1JJ,700.0,1.4433333333333322,19.142351900972574,8.388,17.74,GROUP_2_HIGH_LIKELIHOOD,79.44444444444444,"Brand match: zog; Product type match: dragon, toy"
5023797401596.0,,B09LTKDZZZ,Soft Touch Baby Plain Ribbed Pom-Pom Hat (0-12 Months) (Assorted Designs),"Soft Touch Baby Boys Girls Pom Pom Hat Unisex Cable Knit Twist Hat Mittens Set 0-12 Months H648 (Blue), One Size",https://angelwholesale.co.uk/Item/Soft-Touch-Plain-Ribbed-Socks-with-Turnover--Matching-Pom-Pom-0---12-Months-bac03868,https://www.amazon.co.uk/dp/B09LTKDZZZ,100.0,1.3883333333333343,84.14141414141419,1.32,7.69,GROUP_2_HIGH_LIKELIHOOD,87.80898876404494,Brand match: soft-touch; Product type match: hat
5056349220437.0,5017440159040.0,B005NG8E0E,19cm Round Two Tone Seagrass and Green Paper Basket,JVL Natural Round Seagrass Waste Paper Basket,https://angelwholesale.co.uk/packaging/baskets-containers/19cm-round-two-tone-seagrass-and-grey-paper-basket/p1046458.html,https://www.amazon.co.uk/dp/B005NG8E0E,100.0,1.388333333333333,48.54312354312352,2.772,13.99,GROUP_2_HIGH_LIKELIHOOD,79.58333333333334,Product type match: basket
5023797303111.0,,B09LTKDZZZ,Soft Touch Small Beige Cable Knit Pom-pom Hat (NB-12 Months),"Soft Touch Baby Boys Girls Pom Pom Hat Unisex Cable Knit Twist Hat Mittens Set 0-12 Months H648 (Blue), One Size",https://angelwholesale.co.uk/Item/Soft-Touch-Small-Woven-Pom-pom-Hat-NB-12-Months-bac06971,https://www.amazon.co.uk/dp/B09LTKDZZZ,100.0,1.078333333333334,52.34627831715214,1.812,7.69,GROUP_2_HIGH_LIKELIHOOD,84.10179640718562,"Brand match: soft-touch; Product type match: cable, hat"
5023797303135.0,,B09LTKDZZZ,Soft Touch Small Grey Cable Knit Hat With Fluffy Pom-pom (NB-12 Months),"Soft Touch Baby Boys Girls Pom Pom Hat Unisex Cable Knit Twist Hat Mittens Set 0-12 Months H648 (Blue), One Size",https://angelwholesale.co.uk/Item/Soft-Touch-Small-Pink-Cable-Knit-Hat-With-Fluffy-Pom-pom-NB-12-Months-bac06973,https://www.amazon.co.uk/dp/B09LTKDZZZ,100.0,0.6783333333333341,27.57452574525748,2.292,7.69,GROUP_2_HIGH_LIKELIHOOD,86.68539325842697,"Brand match: soft-touch; Product type match: cable, hat"
5023797303128.0,,B09LTKDZZZ,Soft Touch Small Grey Cable Knit Hat With Fluffy Pom-pom (NB-12 Months),"Soft Touch Baby Boys Girls Pom Pom Hat Unisex Cable Knit Twist Hat Mittens Set 0-12 Months H648 (Blue), One Size",https://angelwholesale.co.uk/Item/Soft-Touch-Small-White-Cable-Knit-Hat-With-Fluffy-Pom-pom-NB-12-Months-bac06972,https://www.amazon.co.uk/dp/B09LTKDZZZ,100.0,0.6783333333333341,27.57452574525748,2.292,7.69,GROUP_2_HIGH_LIKELIHOOD,86.68539325842697,"Brand match: soft-touch; Product type match: cable, hat"
5056188242683.0,5055866213632.0,B00P2GUNUY,Mens 3 Pack Christmas Design Socks,6x Pairs of Mens or Ladies Christmas Novelty Design Socks **Fantastic Gift Idea** (Mens),https://angelwholesale.co.uk/new/latest-christmas/kids-3-pack-christmas-design-socks/p1060694.html,https://www.amazon.co.uk/dp/B00P2GUNUY,900.0,0.4516666666666671,21.10591900311528,1.908,6.95,GROUP_2_HIGH_LIKELIHOOD,66.72413793103448,Product type match: sock
5060002044544.0,,B08X7GVZ2B,Booja-Booja Chocolate Orange Chocolate Truffles (92g),"Booja - Booja, Chocolate Orange Vegan Chocolate Truffles 92g",https://angelwholesale.co.uk/-/new/booja-booja-winter-special-orange-scrunch-chocolate-wonders-65g-/p1071262.html,https://www.amazon.co.uk/dp/B08X7GVZ2B,100.0,0.4495833333333336,16.05654761904763,2.7,7.99,GROUP_2_HIGH_LIKELIHOOD,100.0,"Product type match: chocolate, truffle"
5060251951457.0,,B074W8Q1Y8,100% Cotton jersey baby scratch mittens - Blue,Soft Touch 100% Cotton Baby Anti Scratch Mittens - 4 Pack (Blue),https://angelwholesale.co.uk/Item/Cotton-jersey-baby-scratch-mittens---white-nap05673,https://www.amazon.co.uk/dp/B074W8Q1Y8,50.0,0.2666666666666668,17.204301075268827,1.2,4.4,GROUP_2_HIGH_LIKELIHOOD,85.58823529411765,Product type match: mitten
5034566614994.0,,B0B7SDQJD8,Bill- Smeds and the Smoos Soft Toy,"Aurora, 61499, Baby Smoo-Smed, The Smed and the Smoos, Eco-friendly soft toy, Purple",https://angelwholesale.co.uk/brands/aurora/baby-smeds-smoo-soft-toy/p1069922.html,https://www.amazon.co.uk/dp/B0B7SDQJD8,200.0,0.2512500000000013,3.841743119266075,7.188000000000001,12.99,GROUP_2_HIGH_LIKELIHOOD,68.57142857142857,Product type match: toy
,,B074W8Q1Y8,Infants Anti-scratch Mittens - Blue,Soft Touch 100% Cotton Baby Anti Scratch Mittens - 4 Pack (Blue),https://angelwholesale.co.uk/Item/Infants-Anti-scratch-Mittens-By-Soft-Touch-bac06861,https://www.amazon.co.uk/dp/B074W8Q1Y8,50.0,0.2166666666666667,13.541666666666677,1.26,4.4,GROUP_2_HIGH_LIKELIHOOD,75.86956521739131,Product type match: mitten
5023797300929.0,,B093V3F7KT,Cotton jersey baby hat in pink by Soft Touch,"Soft Touch Pack of 2 Baby Hat Baby Boys Girls Cotton Hat Newborn and 0-3 Months Grey, Sky Blue, Pink & White H3",https://angelwholesale.co.uk/Item/Cotton-jersey-Baby-hat-in-blue-by-Soft-Touch-bac01093,https://www.amazon.co.uk/dp/B093V3F7KT,50.0,0.1800000000000005,12.162162162162195,1.116,4.2,GROUP_2_HIGH_LIKELIHOOD,68.11258278145695,Brand match: soft-touch; Product type match: hat
,,B074W8Q1Y8,100% Cotton jersey baby scratch mittens - Blue,Soft Touch 100% Cotton Baby Anti Scratch Mittens - 4 Pack (Blue),https://angelwholesale.co.uk/Item/Cotton-jersey-baby-scratch-mittens---pink-nap05672,https://www.amazon.co.uk/dp/B074W8Q1Y8,50.0,0.1366666666666669,8.134920634920652,1.356,4.4,GROUP_2_HIGH_LIKELIHOOD,85.58823529411765,Product type match: mitten
,,B074W7L6J2,Infants Anti-scratch Mittens - Pink,"Soft Touch Baby Girls' Super Soft Anti-Scratch Mittens (Pink, 4 Packs)",https://angelwholesale.co.uk/Item/Infants-Anti-scratch-Mittens-By-Soft-Touch-bac06860,https://www.amazon.co.uk/dp/B074W7L6J2,50.0,0.0366666666666668,2.059925093632969,1.476,4.4,GROUP_2_HIGH_LIKELIHOOD,73.58585858585859,Product type match: mitten
,,B074W7L6J2,Infants Anti-scratch Mittens - Pink,"Soft Touch Baby Girls' Super Soft Anti-Scratch Mittens (Pink, 4 Packs)",https://angelwholesale.co.uk/Item/Infants-Anti-scratch-Mittens-By-Soft-Touch-bac06862,https://www.amazon.co.uk/dp/B074W7L6J2,50.0,0.0166666666666668,0.9259259259259348,1.5,4.4,GROUP_2_HIGH_LIKELIHOOD,73.58585858585859,Product type match: mitten
