EAN,EAN_OnPage,ASIN,SupplierTitle,AmazonTitle,SupplierPrice_incVAT,SupplierPrice_exVAT,SellingPrice_incVAT,NetProceeds,NetProfit,ROI,bought_in_past_month,ProfitMargin,match_type,matching_score
5016064092603,5016064092603,B0BJDWTZ13,Plush Gingerbread Man 21cm,Playwrite Gingerbread Man Swap Point Crayon 13cm (12 Pack),0.456,0.38,7.59,2.1650000000000005,1.62,173.65591397849468,,25.53359683794467,ean_match,100
5055977062846,5055977062846,B0B7BM7SVZ,Thistle Spray Green 66cm,"APAC Artificial Thistle Purple Spray | Pack of 2 | Thistle Bud Artificial Faux Silk Flower with 3 Heads | Artificial Flower for Vase Display, Home, Wedding, Restaurant, Photography Decorations",2.592,2.16,13.59,5.05625,4.51,166.28228782287826,,39.79028697571744,ean_match,100
5055977305622,5055977305622,B07CGHTSL5,34.5cm Black Small Hamper Box,Apac 34cm Yellow Cardboard Hamper Gift Box,1.668,1.39,10.44,3.5949999999999998,3.04,156.95876288659792,,35.0,ean_match,100
5030750014724,5030750014724,B004JFQX3A,Pale Pink Tissue - 48 sheet roll,"Bright Ideas Coloured Tissue 48 Sheets, Gift Wrapping Paper for Christmas, Birthday Party and Arts & Crafts, Light Blue, 50cm x 76cm",2.436,2.03,14.99,4.561666666666667,4.01,155.49095607235145,,32.11474316210808,ean_match,100
5012213586313,5012213586313,B0FV4K2GWL,Hasbro Peppa Pig Christmas Wrapping Paper (2m),Peppa Pig Christmas Wrapping Paper 3 x 2M Rolls Gift Wrap for Boys or Girls - UK Made,1.044,0.87,8.49,2.7337499999999997,2.18,153.78521126760563,100.0,30.865724381625437,ean_match,100
5712854335454,5712854335454,B07TK1CPWV,Personalisable Christmas Ornament,Christmas Ornament,1.668,1.39,11.96,3.486666666666669,2.94,151.37457044673553,,29.464882943143834,ean_match,100
5016064115869,5016064115869,B0BMB3RJZ3,Christmas Colouring Play Scene,Playwrite Christmas Felt Play Scene (6 Pack),3.024,2.52,14.25,5.16375,4.61,150.28501628664495,,38.852631578947374,ean_match,100
5712854335492,5712854335492,B07TGKMYR2,Personalisable Drop Bauble (7.5cm),"Drop, D 5,5 cm, 1 pc",1.728,1.44,11.95,3.428333333333334,2.88,144.63986599664995,,28.90376569037657,ean_match,100
5056131106581,5056131106581,B08GKSGCMD,Large Terracotta Willy The Worm Water Sensor,Something Different Small Willy The Worm Water Sensor Terracotta Plant Watering Buddy (1 Supplied),0.648,0.54,5.99,2.091666666666667,1.54,141.43730886850153,,30.884808013355592,ean_match,100
5016064086862,5016064086862,B0BJ7CKK5D,28cm Plush Hanging Elf (Assorted),Playwrite- Plush Hanging Reindeer 28cm (Pack of 4),2.7720000000000002,2.31,12.99,4.481250000000001,3.93,137.45629370629374,,36.31639722863742,ean_match,100
5060047762175,5060047762175,B08L82B565,8 Inch Round Bread Basket,"12"" Round Bamboo Bread Basket (Pack of 2 Baskets)",1.428,1.19,9.23,2.9379166666666676,2.39,137.2365900383142,,31.04550379198267,ean_match,100
5022896643302,5022896643302,B07DDQNJJF,Halloween Stoneware Mug (Assorted),Jumbo England Mug Football World Cup Souvenir Gift Stoneware Coffee Tea Large,0.8160000000000001,0.68,7.5,2.2224999999999997,1.67,135.97560975609753,,26.759999999999994,ean_match,100
5034566607866,5034566607866,B07RCHM9LN,Gigi Giraffe Comforter Blankie,"Aurora, 60786, Baby Gigi Giraffe Pram Toy, Brown",5.04,4.2,24.0,6.879999999999998,6.33,133.26315789473682,,31.649999999999988,ean_match,100
5015116235869,5015116235869,B01ID7JU5W,Skylanders Party Invites,In the Night Garden - Party Invitations with Envelopes - Pack of 20,0.9480000000000001,0.79,6.95,2.291666666666667,1.74,129.97512437810948,,30.07194244604317,ean_match,100
5712854593854,5712854593854,B0BHBFQ596,Wooden Christmas Trees,Wooden Truck with Christmas Tree Height 6 cm Length 7 cm Width 3.5 cm Pack of 1,1.872,1.56,10.2,3.2549999999999994,2.70,128.19905213270138,,31.823529411764696,ean_match,100
8001565353381,8001565353381,B00OO17W20,Light Green Curling Ribbon,Moss Green Curling Ribbon,1.428,1.19,8.99,2.767916666666667,2.22,127.46647509578544,,29.605116796440484,ean_match,100
5050565145147,5050565145147,B00MJ468GU,Kids Christmas Design Socks (3 Pairs) (Assorted Designs),PMS 2ASST CHILDS SILICONE SPATULA IN OPP BAG WITH HEADER CAR,0.456,0.38,7.0,1.7333333333333343,1.18,127.24014336917571,,20.2857142857143,ean_match,100
5712854399678,5712854399678,B08MLLPJQ6,Creative Mini Kit- Straw Angel,Mini Creative Kit 'Creativ Company' Christmas Candy Canes,1.764,1.47,9.8,3.0616666666666683,2.51,124.33993399339943,,30.755102040816347,ean_match,100
5027148012110,5027148012110,B09XGV6K75,Keeleco Adoptable World Sloth (16cm),Keel Toys 25cm Keeleco Adoptable World (Sloth),8.256,6.88,28.97,9.771666666666665,9.22,124.1139524450426,,38.198136002761466,ean_match,100
4103070074233,4103070074233,B00BPPRPXO,Baby blue polka dot 13'' napkins - pk 20,Yellow Polkadot Napkins (20),1.788,1.49,10.09,3.008333333333333,2.46,120.50653594771241,,29.23686818632309,ean_match,100
5056364105405,5056364105405,B0C4FMQ12K,Ava May White Oval Burner,Avamay AROMAS Ava May White Unscented Tea Light Candles (Pack of 24),1.728,1.44,9.48,2.8649999999999998,2.31,116.33165829145726,,29.30379746835442,ean_match,100
5016064115821,5016064115821,B0BMG94MM5,Assorted Easter Colour your own Canvas Bag,Playwrite Colour in Christmas Canvas Bag (Pack of 6),1.212,1.01,7.99,2.239583333333334,1.69,108.30662393162396,,25.375469336670843,ean_match,100
5017224915329,5017224915329,B0BSNM4Y3X,Rainbow Spike - Gran,RAINBOW HANGING PLAQUE - GRAN,2.04,1.7,10.0,2.9733333333333336,2.42,107.70370370370372,,29.080000000000005,ean_match,100
5024264739549,5024264739549,B00HQZF8OA,Cupcakes patterned ribbon 15mm x 20m by Berisfords,"Berisfords 35 mm Rainbow Stripe Ribbon, Multi-Color",7.5,6.25,24.95,7.801666666666669,7.25,106.64215686274514,,34.87775551102206,ean_match,100
5056283877902,5056283877902,B0D38BKMH1,Fathers Day Metal Bottle Opener Keyring (Assorted Designs),Best DAD Blue & Silver Pen with 'No.1 Dad' Keyring Ideal Father's Day Gift (Light Blue Pen with 'No.1 DAD' Keyring),1.6320000000000001,1.36,7.25,2.581666666666667,2.03,106.36998254799303,,33.62758620689656,ean_match,100
5712854593878,5712854593878,B0BHBMVCML,Wooden Christmas Trees,Creotime Wooden Car with Christmas Tree Height 6 cm Width 3.5 cm Pack of 1,1.872,1.56,10.1,2.776666666666666,2.23,105.52922590837277,,26.455445544554447,ean_match,100
5055141670747,5055141670747,B01N0Y7QVX,Hurricane Vase (H14.5cm),Medium Shiny Speckle Champagne Hurricane Vase,3.1079999999999997,2.59,12.51,3.86125,3.31,105.45382165605098,,31.762589928057555,ean_match,100
4103070073656,4103070073656,B008CO01C8,Baby blue Gingham 13'' napkins - pk 20,Anniversary House Tiflair Polka Dot Lunch Napkins Light Blue 3 ply,1.788,1.49,8.64,2.700000000000001,2.15,105.39215686274517,,29.86111111111112,ean_match,100
5055977309842,5055977309842,B07HL7LDDK,34.5cm Yellow Small Hamper Box,Hamper Box Cardboard Tray Pale Blue 4594,1.668,1.39,8.98,2.560833333333334,2.01,103.65120274914095,,26.870824053452125,ean_match,100
5053189049952,5053189049952,B09SDT6PPH,Black Small Size Tape Dispenser,"Holographic Christmas Tape Set (Pack of 7) (One Size) (Multicolored), Multicolored, One Size",0.84,0.7,6.99,1.8412499999999998,1.29,103.3,,22.167381974248922,ean_match,100
5055141686427,5055141686427,B07Y24F9CM,Rectangle Display Basket (H23cm),APAC Large Rectangle Golden Wicker Lined Hamper Display Basket - L58 x W47 x H23cm,14.315999999999999,11.93,38.99,13.277916666666666,12.73,101.98651175213674,,39.17286483713772,ean_match,100
5056170339285,5056170339285,B0FTML2D7T,Pack of 4 Christmas Cookie Cutters,"Christmas Stainless Steel Cookie Cutters – Pack of 5 Holiday Biscuit Cutters – Star, Heart, Tree, House & Gingerbread Man Shapes for Festive Baking",0.924,0.77,6.09,1.895,1.34,101.89393939393938,,26.502463054187192,ean_match,100
5016064098179,5016064098179,B078TF4JHR,Felt Christmas Pompom Stocking (Assorted),DISC - Save 75% - 40cm Felt Christmas Stocking,0.708,0.59,6.64,1.7033333333333331,1.15,101.16959064327482,,20.8433734939759,ean_match,100
5038451076461,5038451076461,B00I8KPKH2,Princess design bunting - 3m,"CLUB GREEN ""Baby Shower Bunting, Blue, 3 m",1.752,1.46,8.32,2.4933333333333336,1.94,96.68325041459373,,28.028846153846153,ean_match,100
5017224595385,5017224595385,B07KRN3HJ1,Hanging Plaque - Merry Christmas,Christmas Hanging Wooden Wall Plaque - Let It Snow 20cm x 8cm,1.788,1.49,8.99,2.4679166666666665,1.92,94.01552287581698,,25.600667408231363,ean_match,100
5024242810826,5024242810826,B007FFZWGA,Foam Frames Tribute Stand,Pack of 2 OASIS® Foam Shape Funeral Tribute Standing Teddy Bear (48cm),17.988,14.99,45.89,15.105416666666668,14.56,93.66419991419991,,38.061669208977996,ean_match,100
5015302106812,5015302106812,B08H12WPX6,Babys First Colouring Pads (2 assorted designs),First Steps Pack Of Four Baby Wash Cloths#2c,1.116,0.93,6.39,1.935,1.39,93.58108108108108,,26.0093896713615,ean_match,100
5017224723146,5017224723146,B0711ZBM91,Love Life - Mdf Plaque - I Love You To The Moon,Baby Sentiment Hanging Plaque Love You To The Moon and Back,2.544,2.12,9.99,3.0150000000000015,2.47,92.3220973782772,,29.609609609609628,ean_match,100
5023797301124,5023797301124,B00NR902B8,Printed coral microfibre wrap with I love Mum and Dad design by Soft Touch,soft touch bear patterned infants deluxe wrap one love dad style supplied,3.6,3.0,12.99,3.7912500000000016,3.24,91.3028169014085,,29.94226327944574,ean_match,100
5025572204378,5025572204378,B0734M92CK,Metal Scroll Double Candle Holder With Hang Tag,Pms Metal Scroll Wall Sconce Candle Holder With Hang Tag,1.344,1.12,7.9,2.065833333333334,1.52,90.76846307385232,,23.025316455696206,ean_match,100
5022896080190,5022896080190,B007JG2VWS,Inflatable Kids Armbands (Assorted),"PMS 12""x8"" ORANGE/WHITE ARMBANDS IN PP BAG W/PRINTED INSERT",1.404,1.17,6.99,2.1050000000000004,1.56,90.40697674418607,,26.695278969957087,ean_match,100
5017224864016,5017224864016,B086Q1851K,Beer Glass & Coaster Set - Todays Good Mood,Now or Never Glass Coaster - Tea with You,0.9,0.75,6.88,1.713333333333333,1.16,89.48717948717945,,20.2906976744186,ean_match,100
5053154143517,5053154143517,B0114N71TO,Suki - Small Blue & Orange Pterodactyl Dinosaur,"Suki Gifts International Soft Toy (Medium, Pterodactyl Dino)",6.636,5.53,21.39,5.945000000000001,5.40,88.73355263157897,,30.266479663394115,ean_match,100
5055141670839,5055141670839,B00482DZQM,Silver Votive (h6.5cm),Mercury Glass Tea Light Holder Antique Gold Candle Votive Wedding Decoration,0.9480000000000001,0.79,6.9,1.6875000000000009,1.14,84.8880597014926,,19.782608695652186,ean_match,100
5055579115308,5055579115308,B01K7KE0ZI,Flared Acrylic Cylinder 19cm,APAC Clear Acrylic Cylinder (25x12cm),3.3,2.75,11.95,3.3045833333333334,2.75,83.47222222222224,,27.661087866108787,ean_match,100
5056364104835,5056364104835,B0C4FMH3K5,Ava May Small Wax Burner - Grey,Ava May Small White Wax Melt Warmer,2.184,1.82,9.48,2.4849999999999994,1.93,81.64556962025313,,24.49367088607594,ean_match,100
