EAN,EAN_OnPage,ASIN,SupplierTitle,AmazonTitle,SupplierURL,AmazonURL,bought_in_past_month,amazon_sales_badge,fba_seller_count,fbm_seller_count,total_offer_count,SupplierPrice_incVAT,SupplierPrice_exVAT,SellingPrice_incVAT,ReferralFee,FBAFee,PrepHouseFee,OutputVAT,InputVAT,NetProceeds,HMRC,NetProfit,ROI,Breakeven,ProfitMargin
8721037317252,,B0CXX9PZ7F,PAN WITH LID STONEWARE 8 ASSORTED,"HOTUT Building Bricks 320 Pieces 2x4 Multicolor, Classic Building Blocks Compatible with Most Major Brands, Large Creative Building Toy for Kids, Building Toys for Kids, Girls, Boys Aged 6 Plus",https://www.efghousewares.co.uk/pan-with-lid-stoneware-8-assorted-121705,https://www.amazon.co.uk/dp/B0CXX9PZ7F,,,,,,2.616,2.18,18.99,2.37375,2.41,0.55,3.164999999999999,1.5027499999999998,8.86125,-1.5027499999999998,8.31125,304.4413919413919,9.016499999999999,52.51974723538705
5012904200535,,B003KNHKZ2,TALA PK3 RAMEKINS,"Tala Mini Bowls, Set of 3-20053, Ceramic, White, 10A20053",https://www.efghousewares.co.uk/tala-pk3-ramekins,https://www.amazon.co.uk/dp/B003KNHKZ2,,,,,,2.04,1.7,6.63,0.82875,2.41,0.55,1.1049999999999995,1.0977500000000002,0.5862499999999999,-1.0977500000000002,0.03624999999999989,1.6111111111111063,6.5865,0.6561085972850659
