EAN,EAN_OnPage,ASIN,SupplierTitle,AmazonTitle,SupplierURL,AmazonURL,bought_in_past_month,amazon_sales_badge,fba_seller_count,fbm_seller_count,total_offer_count,SupplierPrice_incVAT,SupplierPrice_exVAT,SellingPrice_incVAT,ReferralFee,FBAFee,PrepHouseFee,OutputVAT,InputVAT,NetProceeds,HMRC,NetProfit,ROI,Breakeven,ProfitMargin
5032759001729.0,,B0047TPJUG,AMTECH DRILL HAND,Amtech F0300 Hand Drill,https://www.efghousewares.co.uk/amtech-drill-hand,https://www.amazon.co.uk/dp/B0047TPJUG,100.0,100.0,,,,5.016,4.18,8.65,1.08125,2.41,0.55,1.4416666666666664,1.6442500000000004,-0.4629166666666657,-1.6442500000000004,-1.0129166666666658,-21.414728682170526,9.8655,-14.052023121387268
5015302412104.0,5015302412104.0,B07K48G16W,BELLO STRAW CLEANERS,Pack Of 3 Reusable Straw Cleaning Brush Mini Bottle Brushes Pipe Cleaner Brush,https://www.efghousewares.co.uk/bello-straw-cleaners,https://www.amazon.co.uk/dp/B07K48G16W,,,Available (see Keepa data),Available (see Keepa data),2.0,0.804,0.67,3.49,0.45,1.5,0.55,0.5816666666666666,0.634,0.2883333333333334,-0.634,-0.2616666666666666,-21.44808743169398,3.804,-8.997134670487103
5032759002061.0,,B004QHLD4A,AMTECH WIRE BRUSH WHEEL SET 6PCE,"Amtech F3500 Wire Wheel Brush Set, Steel Wires for Drills, Metal brushes for Cleaning Rust and Removing Paint, 6 Pieces",https://www.efghousewares.co.uk/amtech-wire-brush-wheel-set-6pce,https://www.amazon.co.uk/dp/B004QHLD4A,,,,,,3.888,3.24,7.6,0.95,2.41,0.55,1.2666666666666666,1.4300000000000002,-0.2666666666666675,-1.4300000000000002,-0.8166666666666675,-21.54793315743186,8.58,-12.894736842105278
5055319531689.0,5055319531689.0,B08Z81VGVQ,RAPIDE STICKER AND GUM REMOVER 300ML,Sticker Remover Spray Gel Label Residue Adhesive Tape Chewing Gum Tar Cleaner,https://www.efghousewares.co.uk/rapide-sticker-and-gum-remover-300ml-111652,https://www.amazon.co.uk/dp/B08Z81VGVQ,50.0,50.0,,,8.0,2.148,1.79,6.09,0.49,2.75,0.55,1.0149999999999997,1.116,0.0449999999999999,-1.116,-0.5050000000000001,-21.581196581196583,6.696,-9.950738916256158
5032759024544.0,5032759024544.0,B003B8T91Y,AMTECH PLANE MINI 2PC,Amtech E0425 2 Piece Wood Plane Set,https://www.efghousewares.co.uk/amtech-plane-mini-2pc,https://www.amazon.co.uk/dp/B003B8T91Y,,,Available (see Keepa data),Available (see Keepa data),6.0,8.352,6.96,12.69,1.65,3.05,0.55,2.115,2.442,-1.0850000000000009,-2.442,-1.635000000000001,-21.770972037283634,14.652,-15.460992907801426
5030481990519.0,5030481990519.0,B00VIMRM3C,PPS 2PLY 30 NAPKINS BLUE 40X40CM eta,"30 LUXURY 2 PLY LIGHT BLUE PAPER DINNER NAPKINS - 40cm x 40cm Ideal for weddings, christenings, parties, bbq's etc",https://www.efghousewares.co.uk/pps-2ply-30-napkins-blue-40x40cm-eta,https://www.amazon.co.uk/dp/B00VIMRM3C,,,,Available (see Keepa data),2.0,1.14,0.95,5.62,0.46,3.05,0.55,0.9366666666666664,1.0019999999999998,0.2233333333333338,-1.0019999999999998,-0.3266666666666662,-21.77777777777775,6.012,-6.975088967971519
5056170353250.0,5056170353250.0,B0BB8R17WP,BLOC PAINT SCRAPERS 2PCE,"Black & Brown Steel Paint Scraper Set, (2 Pack) - Easy-Grip, Ideal for Diverse DIY Projects",https://www.efghousewares.co.uk/bloc-paint-scrapers-2pce,https://www.amazon.co.uk/dp/B0BB8R17WP,,,Available (see Keepa data),,1.0,1.14,0.95,4.25,0.64,1.73,0.55,0.708333333333333,0.7739999999999999,0.2216666666666669,-0.7739999999999999,-0.3283333333333331,-21.88888888888888,4.644,-9.270588235294111
5032759021437.0,,B004PPGQAY,AMTECH BIT HOLDER QUICK RELEASE 2PC,Amtech F0740 2 Piece Quick Release bit Holder Set,https://www.efghousewares.co.uk/amtech-bit-holder-quick-release-2pc,https://www.amazon.co.uk/dp/B004PPGQAY,,,,,,2.8920000000000003,2.41,6.66,0.8325000000000001,2.41,0.55,1.1099999999999994,1.2405000000000004,-0.1025,-1.2405000000000004,-0.6525000000000001,-22.043918918918923,7.443,-11.756756756756756
5022822204409.0,,B07BJZCW8K,STATUS DIMMABLE LED GLS ES  PEARL W/W 10W 60W,Status 8.5w = 60w = 806 lumens Dimmable LED - GLS - E27 - PA - Pearl - Warm White - 1 pk Box - in White CDU,https://www.efghousewares.co.uk/status-dimmable-led-gls-es-pearl-w-w-10w-60w,https://www.amazon.co.uk/dp/B07BJZCW8K,,,,,,2.556,2.13,6.35,0.7937500000000001,2.41,0.55,1.058333333333333,1.1767500000000002,-0.0420833333333332,-1.1767500000000002,-0.5920833333333333,-22.09266169154229,7.0605,-11.188976377952754
5032759010004.0,,B0087P1SGU,AMTECH HEAVT DUTY PLUNGER LARGE,Amtech S1490 Large Heavy Duty Sink Plunger,https://www.efghousewares.co.uk/amtech-heavt-duty-plunger-large,https://www.amazon.co.uk/dp/B0087P1SGU,,,,,,4.296,3.58,7.94,0.9925,2.41,0.55,1.3233333333333333,1.5065000000000004,-0.3658333333333328,-1.5065000000000004,-0.9158333333333328,-22.17514124293784,9.039,-13.841309823677571
5032759041787.0,5032759041787.0,B00VLSB0X6,AMTECH HATCHET CAMPING,"Amtech - One Piece Axe for Splitting Light Wood and Kindling for Camping, Easy to Use with Ergonomic Grip, Long Lasting and Durable Carbon Steel, Includes Blade Guard for Safe Storage",https://www.efghousewares.co.uk/amtech-hatchet-camping,https://www.amazon.co.uk/dp/B00VLSB0X6,,,,,1.0,8.916,7.43,13.17,1.71,3.06,0.55,2.1950000000000003,2.5500000000000007,-1.2249999999999996,-2.5500000000000007,-1.7749999999999997,-22.24310776942356,15.3,-16.173120728929383
5022822199514.0,,B0FFH2Z9JN,STATUS LED BC CANDLE COOL C/W 5.5W EACH,"Multipurpose Wire Dishwashing Rags for Wet and Dry, Reusable Wire Miracle Cleaning Cloths, Round Wire Washing Cloth, Non Scratch Wire Dishcloth for Kitchen, Sinks, Pots, Pans (5PCS)",https://www.efghousewares.co.uk/status-led-bc-candle-cool-c-w-5-5w-each,https://www.amazon.co.uk/dp/B0FFH2Z9JN,100.0,100.0,,,,1.08,0.9,4.99,0.6237500000000001,2.41,0.55,0.8316666666666661,0.8967500000000002,0.2245833333333337,-0.8967500000000002,-0.3254166666666663,-22.44252873563216,5.3805000000000005,-7.825651302605202
5032759011254.0,,B003Y4HJ8K,AMTECH HI TENSION HACKSAW,Amtech M0750 High Tension Hacksaw,https://www.efghousewares.co.uk/amtech-hi-tension-hacksaw,https://www.amazon.co.uk/dp/B003Y4HJ8K,,,,,,6.516,5.43,9.95,1.24375,2.41,0.55,1.6583333333333332,1.9267500000000004,-0.7920833333333341,-1.9267500000000004,-1.3420833333333342,-22.4428651059086,11.5605,-16.185929648241217
5032759042555.0,,B00XHT44PI,AMTECH IMPACT DRIVER SET 1/2 INCH 14PC,"Amtech L2130 14 Piece 13mm (1/2"") Drive Impact Driver Set",https://www.efghousewares.co.uk/amtech-impact-driver-set-1-2-inch-14pc,https://www.amazon.co.uk/dp/B00XHT44PI,,,,,,10.308,8.59,13.4,1.675,2.41,0.55,2.2333333333333325,2.645,-1.5083333333333329,-2.645,-2.0583333333333327,-22.52005835156819,15.87,-18.43283582089552
5032759027651.0,,B008PQDUBW,"AMTECH BRICK TROWEL 280MM(11"") SOFT GRIP","Amtech G0430 280mm (11"") Brick trowel with soft grip",https://www.efghousewares.co.uk/amtech-brick-trowel-280mm-11-soft-grip-111535,https://www.amazon.co.uk/dp/B008PQDUBW,,,,,,4.056,3.38,7.7,0.9625,2.41,0.55,1.2833333333333332,1.4605,-0.3358333333333334,-1.4605,-0.8858333333333335,-22.540288379983043,8.763,-13.805194805194809
5032759020959.0,,B0076O3HTO,AMTECH RASP PLANE 145MM,"Amtech E1120 145mm (5.7"") Rasp Plane",https://www.efghousewares.co.uk/amtech-rasp-plane-145mm,https://www.amazon.co.uk/dp/B0076O3HTO,200.0,200.0,,,,3.564,2.97,7.25,0.90625,2.41,0.55,1.208333333333333,1.36725,-0.2445833333333333,-1.36725,-0.7945833333333334,-22.573390151515152,8.2035,-13.151724137931032
5032759017553.0,5032759017553.0,B00175HA00,AMTECH HOLE SAW 5PC SET,Amtech M1590 5 Piece circular hole saw set,https://www.efghousewares.co.uk/amtech-hole-saw-5pc-set,https://www.amazon.co.uk/dp/B00175HA00,,,Available (see Keepa data),Available (see Keepa data),9.0,2.46,2.05,6.3,0.82,2.42,0.55,1.0499999999999998,1.168,-0.04,-1.168,-0.5900000000000001,-22.692307692307697,7.007999999999998,-11.23809523809524
5033298009153.0,5033298009153.0,B00BFGKGOI,ESSENTIAL CAKE BOX 10IN,10X10In Cake Box With Lid,https://www.efghousewares.co.uk/essential-cake-box-10in,https://www.amazon.co.uk/dp/B00BFGKGOI,,,,Available (see Keepa data),3.0,1.992,1.66,4.99,0.76,1.69,0.55,0.8316666666666661,0.9320000000000002,0.0483333333333344,-0.9320000000000002,-0.5016666666666656,-22.69984917043736,5.591999999999999,-12.064128256513
5032759034093.0,5032759034093.0,B004HKULJY,AMTECH STAPLE GUN WITH 500 STAPLES,Amtech B3770 Staple Gun,https://www.efghousewares.co.uk/amtech-staple-gun,https://www.amazon.co.uk/dp/B004HKULJY,,,Available (see Keepa data),Available (see Keepa data),19.0,5.04,4.2,8.65,1.12,2.42,0.55,1.4416666666666664,1.658,-0.5316666666666663,-1.658,-1.0816666666666663,-22.7719298245614,9.948,-15.005780346820805
5032759038671.0,5032759038671.0,B008BQZGIQ,AMTECH PADLOCK RHOMBIC IRON 40MM,Amtech T0707 40mm Long Shackle Rhombic Chrome Plated Iron Padlock,https://www.efghousewares.co.uk/amtech-padlock-rhombic-iron-40mm,https://www.amazon.co.uk/dp/B008BQZGIQ,,,,,9.0,2.112,1.76,4.99,0.65,1.73,0.55,0.8316666666666661,0.938,0.0183333333333342,-0.938,-0.5316666666666658,-23.015873015872977,5.628,-12.785571142284546
5032759018529.0,,B003XECAA8,AMTECH POLYSTER ROPE 50MX10MM,Amtech S3260 50m x 10mm polypropylene rope,https://www.efghousewares.co.uk/amtech-polyster-rope-50mx10mm-106689,https://www.amazon.co.uk/dp/B003XECAA8,,,Available (see Keepa data),Available (see Keepa data),4.0,12.948,10.79,17.35,2.25,3.48,0.55,2.8916666666666657,3.414,-2.061666666666664,-3.414,-2.611666666666664,-23.030570252792447,20.484,-18.063400576368853
5032759002030.0,5032759002030.0,B008CYPZE2,AMTECH CUP BRUSH 3INCH,"Amtech F3200 75mm (3"") Cup brush",https://www.efghousewares.co.uk/amtech-cup-brush-3inch,https://www.amazon.co.uk/dp/B008CYPZE2,,,,Available (see Keepa data),2.0,1.44,1.2,5.72,0.75,2.67,0.55,0.9533333333333333,1.034,0.1466666666666667,-1.034,-0.4033333333333333,-23.047619047619047,6.204,-8.461538461538462
5032759002283.0,5032759002283.0,B004TRTDDU,AMTECH BOLSTER 4 INCH,"Amtech G2300 100mm (4"") Bolster Chisel",https://www.efghousewares.co.uk/amtech-bolster-4-inch,https://www.amazon.co.uk/dp/B004TRTDDU,,,,,7.0,4.5,3.75,9.01,1.16,3.04,0.55,1.501666666666666,1.7000000000000002,-0.4416666666666664,-1.7000000000000002,-0.9916666666666664,-23.06201550387597,10.2,-13.207547169811315
5032759042777.0,,B00XHT31LG,AMTECH HAND SANDER,Amtech E0260 Hand Sander,https://www.efghousewares.co.uk/amtech-hand-sander,https://www.amazon.co.uk/dp/B00XHT31LG,,,,,,2.16,1.8,5.95,0.74375,2.41,0.55,0.9916666666666664,1.10075,0.0045833333333333,-1.10075,-0.5454166666666667,-23.209219858156025,6.6045,-10.999999999999998
5026180082525.0,5026180082525.0,B00BPMD8G0,APOLLO PAPER SMOOTHIE 20 STRAWS,Apollo Paper Smoothie Straws (Pack of 20),https://www.efghousewares.co.uk/apollo-paper-smoothie-20-straws,https://www.amazon.co.uk/dp/B00BPMD8G0,,,,Available (see Keepa data),3.0,0.876,0.73,4.79,0.59875,2.41,0.55,0.7983333333333333,0.85775,0.2529166666666667,-0.85775,-0.2970833333333333,-23.209635416666668,5.1465000000000005,-7.44258872651357
5032759004003.0,5032759004003.0,B004TRKA5K,AMTECH SCREWDRIVER CABINET HANDLE SET,Amtech L0800 8 Piece Cabinet Handle Screwdriver Set,https://www.efghousewares.co.uk/amtech-screwdriver-cabinet-handle-set,https://www.amazon.co.uk/dp/B004TRKA5K,,,,Available (see Keepa data),2.0,4.608,3.84,9.07,1.18,3.01,0.55,1.5116666666666667,1.7159999999999995,-0.4716666666666658,-1.7159999999999995,-1.0216666666666658,-23.272589217919496,10.296,-13.517089305402411
5032759050857.0,,B08LN59Z5W,AMTECH SINK & PLUG HOLE UNBLOCKER,Amtech S1905 Sink and Plug Hole unblocker,https://www.efghousewares.co.uk/amtech-sink-plug-hole-unblocker,https://www.amazon.co.uk/dp/B08LN59Z5W,,,,,,2.196,1.83,5.98,0.7475000000000002,2.41,0.55,0.996666666666666,1.1075000000000004,-0.0041666666666664,-1.1075000000000004,-0.5541666666666665,-23.28431372549019,6.6450000000000005,-11.120401337792636
5038673600192.0,5060740876674.0,B08T12LH59,MARKSMAN SCRAPER WINDOW,"Marksman Steel Paint Scraper Set Varnish Heavy-Duty Window Edge Soft Grip Painting Wall Decorators Cleaning Removing Tools Stovetop, Subfloor, Wallpapers, Sticker DIY UK Free P&P",https://www.efghousewares.co.uk/marksman-scraper-window,https://www.amazon.co.uk/dp/B08T12LH59,,,,Available (see Keepa data),3.0,1.008,0.84,4.95,0.64,2.42,0.55,0.8250000000000002,0.8900000000000001,0.2249999999999999,-0.8900000000000001,-0.325,-23.38129496402878,5.34,-7.878787878787881
5032759025688.0,5032759025688.0,B008PQAJ2A,AMTECH BOLSTER WITH GAURD 3 INCH 2250,"Amtech G2250 75mm (3"") Bolster Chisel",https://www.efghousewares.co.uk/amtech-bolster-with-gaurd-3-inch-2250,https://www.amazon.co.uk/dp/B008PQAJ2A,200.0,200.0,Available (see Keepa data),Available (see Keepa data),6.0,3.984,3.32,8.58,1.15,3.04,0.55,1.4299999999999995,1.612,-0.3599999999999999,-1.612,-0.91,-23.514211886304903,9.672,-12.727272727272728
5053249281032.0,,B0FJM68MYJ,NUAGE ACTIVE HANDS TOUGH HAND CREAM 150G,"Nuage Active Hands Tough Hand Cream for Extremely Dry, Cracked Skin | Fast-Absorbing, Non-Greasy Formula | Intense Moisturiser for Hardworking Hands (150g)",https://www.efghousewares.co.uk/nuage-active-hands-tough-hand-cream-150g-120453,https://www.amazon.co.uk/dp/B0FJM68MYJ,,,,,,2.352,1.96,6.11,0.76375,2.41,0.55,1.0183333333333335,1.13675,-0.0420833333333332,-1.13675,-0.5920833333333333,-23.58897742363878,6.8205,-11.628477905073648
5030481985188.0,5030481985188.0,B08RP4NHGQ,PPS BAGASSE WHITE 50 PLATES 23CM,50 Pack 9' Inch 23cm Compostable Biodegradable Bagasse Plates Eco Friendly,https://www.efghousewares.co.uk/pps-bagasse-white-50-plates-23cm,https://www.amazon.co.uk/dp/B08RP4NHGQ,,,,Available (see Keepa data),4.0,2.676,2.23,7.54,1.12,3.04,0.55,1.2566666666666668,1.3880000000000003,-0.1066666666666669,-1.3880000000000003,-0.656666666666667,-23.621103117506003,8.328,-10.45092838196287
8011893819039.0,8011893819039.0,B007H798XO,ROYAL MARKET BIN LINER GARDEN 10 BAG,Garden Sacks Heavy Duty 10pcs,https://www.efghousewares.co.uk/royal-market-bin-liner-garden-10-bag,https://www.amazon.co.uk/dp/B007H798XO,,,,Available (see Keepa data),4.0,1.212,1.01,5.1,0.41,2.65,0.55,0.8499999999999996,0.924,0.1799999999999999,-0.924,-0.3700000000000001,-23.71794871794873,5.544,-8.70588235294118
5050028108290.0,,B072BH72CR,JCB LED BULB DAY LIGHT GU10 5W/50W,"JCB 3w = 35w / 5w = 50w LED GU10 100deg 3000k (Warm) / 6500k (Daylight) (5w (50w), 6500k (Daylight))",https://www.efghousewares.co.uk/jcb-led-bulb-day-light-gu10-5w-50w,https://www.amazon.co.uk/dp/B072BH72CR,,,,,,0.876,0.73,4.78,0.5975,2.41,0.55,0.7966666666666664,0.8575,0.2458333333333335,-0.8575,-0.3041666666666665,-23.76302083333332,5.1450000000000005,-7.63598326359832
5022822201606.0,,B076PRMHM5,MAXIM LED CANDLE BC 6W W/W PK10,"Maxim LED Candle Bayonet Cap (BC) Bulbs, B22, 6 W, Warm White 009778",https://www.efghousewares.co.uk/maxim-led-candle-bc-6w-w-w-pk10,https://www.amazon.co.uk/dp/B076PRMHM5,,,,,,7.8,6.5,10.99,1.37375,2.41,0.55,1.831666666666667,2.16675,-1.1254166666666672,-2.16675,-1.6754166666666672,-23.764775413711597,13.000500000000002,-18.293903548680625
5032759010219.0,,B0070NBB3U,AMTECH BENT NOSE PLIER 11 INCH,Amtech B0845 11'' Bent Nose PLIER - 90 Degree,https://www.efghousewares.co.uk/amtech-bent-nose-plier-11-inch,https://www.amazon.co.uk/dp/B0070NBB3U,50.0,50.0,,,,4.0680000000000005,3.39,7.64,0.9549999999999998,2.41,0.55,1.2733333333333334,1.4610000000000003,-0.3883333333333341,-1.4610000000000003,-0.938333333333334,-23.815566835871422,8.766,-14.73821989528797
26102582718.0,26102582718.0,B001UJKIKW,POT CLUB JAR 1.5 LTR,"Luminarc Pot Club Jar with Lid 1.5L, 1Piece - Transparent",https://www.efghousewares.co.uk/pot-club-jar-1-5-ltr-pk6,https://www.amazon.co.uk/dp/B001UJKIKW,,,,Available (see Keepa data),3.0,5.304,4.42,10.0,1.5,3.05,0.55,1.666666666666666,1.9040000000000004,-0.6366666666666658,-1.9040000000000004,-1.186666666666666,-23.876592890677383,11.424,-14.23999999999999
5013478557865.0,5013478557865.0,B000XJDAPA,KINGFISHER FOIL FLAN 6 LARGE DISHES,"Kingfisher Foil Flan Dishes, Silver, Large, Pack of 6",https://www.efghousewares.co.uk/kingfisher-foil-flan-6-large-dishes,https://www.amazon.co.uk/dp/B000XJDAPA,50.0,50.0,Available (see Keepa data),Available (see Keepa data),10.0,0.852,0.71,5.29,0.8,2.65,0.55,0.8816666666666668,0.942,0.2483333333333335,-0.942,-0.3016666666666665,-23.94179894179893,5.652,-6.843100189035914
5032759044801.0,5032759044801.0,B01M10EEPA,AMTECH PADLOCK 4 DIGIT H/DUTY COMBINATION,Amtech T1147 50mm 4 Digit Combination Padlock Black,https://www.efghousewares.co.uk/amtech-padlock-4-digit-h-duty-combination,https://www.amazon.co.uk/dp/B01M10EEPA,,,,Available (see Keepa data),2.0,6.456,5.38,9.85,1.28,2.42,0.55,1.6416666666666655,1.926,-0.8716666666666661,-1.926,-1.4216666666666662,-23.974142776840917,11.556,-17.319796954314715
5032759030255.0,,B008CZG8CE,AMTECH BIKE LIGHT 2PC SET,Amtech S1825 Bicycle flash light set,https://www.efghousewares.co.uk/amtech-bike-light-2pc-set,https://www.amazon.co.uk/dp/B008CZG8CE,,,,,,3.456,2.88,7.08,0.885,2.41,0.55,1.1799999999999995,1.3450000000000002,-0.2749999999999994,-1.3450000000000002,-0.8249999999999995,-24.05247813411077,8.069999999999999,-13.983050847457616
5032759046959.0,5032759046959.0,B0738R5PCP,AMTECH SQUEEGEE/TROWEL BLADE,Amtech G1664 Notched adhesive trowel with squeegee blade,https://www.efghousewares.co.uk/amtech-squeegee-trowel-blade,https://www.amazon.co.uk/dp/B0738R5PCP,,,,Available (see Keepa data),1.0,3.456,2.88,7.49,0.97,2.67,0.55,1.248333333333333,1.414,-0.2783333333333324,-1.414,-0.8283333333333325,-24.149659863945555,8.483999999999998,-13.271028037383164
5050028078500.0,,B012W000JQ,ENERGIZER LED GU10 5W W/W BULB EACH,"Energizer GU10 5 W, 1 LED GU10 Bulb, Warm White, (S8823)",https://www.efghousewares.co.uk/energizer-led-gu10-5w-w-w-bulb-each,https://www.amazon.co.uk/dp/B012W000JQ,,,,,,0.876,0.73,4.77,0.59625,2.41,0.55,0.7949999999999999,0.8572500000000002,0.2387499999999995,-0.8572500000000002,-0.3112500000000004,-24.31640625000004,5.1435,-7.830188679245295
