EAN,EAN_OnPage,ASIN,SupplierTitle,AmazonTitle,SupplierURL,AmazonURL,bought_in_past_month,amazon_sales_badge,fba_seller_count,fbm_seller_count,total_offer_count,SupplierPrice_incVAT,SupplierPrice_exVAT,SellingPrice_incVAT,ReferralFee,FBAFee,PrepHouseFee,OutputVAT,InputVAT,NetProceeds,HMRC,NetProfit,ROI,Breakeven,ProfitMargin
5030481993756,5906360229844,B08Y84NJWM,PPS 3PLY 33CM 20 NAPKINS GREEN LEAF,"PAW - Napkins 3-Ply (33 x 33 cm) I 20 Pieces I Perfect for Birthdays, Parties, Weddings, Communion and Celebrations I Paper Napkins Colorful - Nature, Leaves: Exotic Leaves",https://www.efghousewares.co.uk/pps-3ply-33cm-20-napkins-green-leaf,https://www.amazon.co.uk/dp/B08Y84NJWM,,,Available (see Keepa data),Available (see Keepa data),5.0,0.744,0.62,4.47,0.73,2.42,0.55,0.7449999999999997,0.8640000000000001,-0.04499999999999982,-0.8640000000000001,-0.5949999999999999,-50.85470085470084,5.184,-15.973154362416103
5055257876804,717956685105,B0GSYQ8GQN,HANDY HOMES SCREWDRIVER 6PCE,"3 Pcs Variable Length Screwdriver Set (5"", 6"", 7"") | Handy Small Screwdriver for Daily DIY | Reliable mini Screwdriver | Home Repair Tool Kit (Yellow)",https://www.efghousewares.co.uk/handy-homes-screwdriver-6pce-25-5,https://www.amazon.co.uk/dp/B0GSYQ8GQN,,,Available (see Keepa data),,1.0,1.14,0.95,3.99,0.52,2.07,0.55,0.665,0.818,-0.21499999999999964,-0.818,-0.7649999999999997,-50.99999999999998,4.9079999999999995,-23.00751879699247
5032759017546,5032759017546,B001R0MOFQ,AMTECH CHISEL SDS 4PC SET,Amtech E0640 4 Piece SDS Chisel Set,https://www.efghousewares.co.uk/amtech-chisel-sds-4pc-set,https://www.amazon.co.uk/dp/B001R0MOFQ,,,,,1.0,7.296,6.08,8.95,1.16,3.05,0.55,1.4916666666666663,2.168,-2.831666666666667,-2.168,-3.381666666666667,-51.005530417295134,13.008,-45.34078212290503
5030481985638,,B08HSQSCYG,PPS BAGASSE SAUCE POT/LID 2OZ 50 PIECES,50 X 2oz Sauce Pots with Hinged Lids Round Food Containers Deli Pots SauceTubs,https://www.efghousewares.co.uk/pps-bagasse-sauce-pot/lid-2oz-50-pieces-121048,https://www.amazon.co.uk/dp/B08HSQSCYG,100.0,100.0,,,,3.024,2.52,5.49,0.68625,2.41,0.55,0.915,1.23325,-1.0412500000000002,-1.23325,-1.5912500000000003,-51.832247557003264,7.3995,-34.78142076502733
5032759040025,703258670505,B0DM1NZZGY,AMTECH CHISEL WOOD 3PC SET,9673999980 Fan Relay Radiator Resistor Aluminum ABS Replacement fit for C4 Picasso Berlingo,https://www.efghousewares.co.uk/amtech-chisel-wood-3pc-set-25765,https://www.amazon.co.uk/dp/B0DM1NZZGY,,,Available (see Keepa data),,1.0,10.98,9.15,9.99,1.24875,2.41,0.55,1.6649999999999991,2.6717500000000003,-4.48375,-2.6717500000000003,-5.0337499999999995,-51.89432989690721,16.0305,-60.46546546546545
5032759037292,,B007DC2LDW,AMTECH MINI TOOL BOX WIYH TRAY 0135,"Am-Tech 10"" Mini Small Plastic Tool Box With Removable Tray",https://www.efghousewares.co.uk/amtech-mini-tool-box-wiyh-tray-0135,https://www.amazon.co.uk/dp/B007DC2LDW,200.0,200.0,Available (see Keepa data),Available (see Keepa data),9.0,3.6599999999999997,3.05,6.25,0.81,2.7,0.55,1.041666666666666,1.4220000000000002,-1.3516666666666666,-1.4220000000000002,-1.9016666666666666,-52.824074074074076,8.532,-36.51199999999999
5032759050956,703258670505,B0DM1NZZGY,AMTECH CRAFTERS SNAP FASTENER SET,9673999980 Fan Relay Radiator Resistor Aluminum ABS Replacement fit for C4 Picasso Berlingo,https://www.efghousewares.co.uk/amtech-crafters-snap-fastener-set-101165,https://www.amazon.co.uk/dp/B0DM1NZZGY,,,Available (see Keepa data),,1.0,11.268,9.39,9.99,1.24875,2.41,0.55,1.6649999999999991,2.7197500000000003,-4.72375,-2.7197500000000003,-5.27375,-53.05583501006035,16.3185,-63.34834834834834
5055319571326,5055319571326,B007TIV4HY,PAINT FACTORY BLACKBOARD BLACK 250ML,Black board spray paint,https://www.efghousewares.co.uk/paint-factory-black-board-black-250ml,https://www.amazon.co.uk/dp/B007TIV4HY,,,,Available (see Keepa data),1.0,1.476,1.23,5.79,0.75,3.24,0.55,0.9649999999999999,1.154,-0.395,-1.154,-0.9450000000000001,-53.08988764044944,6.924,-19.585492227979277
5053249248677,,B000LD4V2E,CARPRIDE PAINT SPRAY 400ML GLOSS BLACK,"Hycote Fast Drying Aerosol Car Spray Paint, Gloss Black, 400 ml",https://www.efghousewares.co.uk/carpride-paint-spray-400ml-gloss-black-104080,https://www.amazon.co.uk/dp/B000LD4V2E,1000.0,,,Available (see Keepa data),12.0,2.352,1.96,5.99,1.02,2.8,0.55,0.9983333333333331,1.266,-0.7883333333333327,-1.266,-1.3383333333333327,-53.320053120849906,7.595999999999998,-26.811352253756244
5055319525794,5055319525794,B07NJGQFQS,RAPIDE ENAMEL PAINT GLOSS WHT 400ML,"Paint Factory Enamel Paint White Gloss, 400 ml",https://www.efghousewares.co.uk/rapide-enamel-paint-gloss-wht-400ml,https://www.amazon.co.uk/dp/B07NJGQFQS,50.0,50.0,,Available (see Keepa data),8.0,2.352,1.96,5.51,0.72,2.7,0.55,0.918333333333333,1.186,-0.7883333333333331,-1.186,-1.3383333333333332,-53.320053120849934,7.116,-29.147005444646094
8681873025028,,B0B4H4YPY7,THL PLASTIC 50 PLATE 10 INCH,"2Pcs Pressure Relief Device for Triton, with Disc Seals Cover Valve, Shower Spares Parts Compatible with Triton Electric Showers (Replace of 82800450)",https://www.efghousewares.co.uk/thl-plastic-50-plate-10-inch,https://www.amazon.co.uk/dp/B0B4H4YPY7,600.0,600.0,Available (see Keepa data),,1.0,4.8,4.0,5.09,0.66,1.46,0.55,0.8483333333333327,1.3339999999999999,-1.878333333333333,-1.3339999999999999,-2.428333333333333,-53.36996336996336,8.004,-57.249508840864415
5032759002139,5032759002139,B009Q5G10S,AMTECH SCRAPER W/HANDLE 3INCH,"Amtech G0800 75mm (3"") Heavy Duty Scraper with Wooden Handle",https://www.efghousewares.co.uk/amtech-scraper-w-handle-3inch,https://www.amazon.co.uk/dp/B009Q5G10S,50.0,50.0,Available (see Keepa data),Available (see Keepa data),5.0,2.196,1.83,5.35,0.7,2.65,0.55,0.8916666666666666,1.146,-0.7216666666666671,-1.146,-1.2716666666666672,-53.43137254901963,6.8759999999999994,-28.523364485981322
5056338310637,,B0C3LBZJRQ,ELASTIC BANDS HEAVY DUTY 30G,"100pcs Natural Rubber Elastic Bands Heavy Duty Bands,Elastic Rubber Bands,Sturdy Thick & Stretchable Bands,Natural Elastic Bands For Home,DIY Craft,Office Stationary,School And More,Yelllow,38mm",https://www.efghousewares.co.uk/elastic-bands-heavy-duty-30g-119271,https://www.amazon.co.uk/dp/B0C3LBZJRQ,1000.0,,Available (see Keepa data),,1.0,0.744,0.62,2.99,0.45,1.5,0.55,0.4983333333333331,0.624,-0.07833333333333303,-0.624,-0.6283333333333331,-53.70370370370369,3.7439999999999998,-25.217391304347814
5056239432087,760842385399,B01IYJFU7Q,RYSONS EPOXY GLUE,Epoxy Resin Glue Adhesive Kit,https://www.efghousewares.co.uk/rysons-epoxy-glue-105778,https://www.amazon.co.uk/dp/B01IYJFU7Q,300.0,300.0,,Available (see Keepa data),5.0,1.14,0.95,2.99,0.46,1.34,0.55,0.4983333333333331,0.6599999999999999,-0.25833333333333286,-0.6599999999999999,-0.8083333333333329,-53.888888888888864,3.9599999999999995,-32.441471571906334
5032759033317,5032759033317,B004TRSSJA,AMTECH NON SLIP BITS 70M  10PCE,Amtech L2360 10 Piece 50mm non-slip Pozi drive bit set,https://www.efghousewares.co.uk/amtech-non-slip-bits-70m-10pce,https://www.amazon.co.uk/dp/B004TRSSJA,,,,,8.0,2.58,2.15,4.18,0.54,1.7,0.55,0.6966666666666663,0.9880000000000002,-0.9066666666666665,-0.9880000000000002,-1.4566666666666666,-53.950617283950606,5.927999999999999,-41.81818181818181
5017403134978,5017259000113,B0071XE7HQ,BLACKSPUR PVC DOOR BRUSH DRAUGHT EXCLUDER BROWN,"STORMGUARD 02SR0200914B Brown Door Brush Strip Draught Excluder, 914mm",https://www.efghousewares.co.uk/blackspur-pvc-door-brush-draught-excluder-brown-109445,https://www.amazon.co.uk/dp/B0071XE7HQ,,,,Available (see Keepa data),4.0,1.812,1.51,7.99,1.04,4.67,0.55,1.331666666666666,1.554,-0.5616666666666659,-1.554,-1.111666666666666,-53.964401294498344,9.324,-16.695869837296605
5032759042319,5032759042319,B00XHT38K0,AMTECH PENCILS CARPENTER 6PC,Amtech H2105 6 Piece hardwood carpenter's pencil set,https://www.efghousewares.co.uk/amtech-pencils-carpenter-6pc,https://www.amazon.co.uk/dp/B00XHT38K0,500.0,500.0,Available (see Keepa data),Available (see Keepa data),7.0,1.476,1.23,3.68,0.55,1.7,0.55,0.6133333333333333,0.8059999999999999,-0.41333333333333333,-0.8059999999999999,-0.9633333333333334,-54.11985018726592,4.836,-31.41304347826087
5055319517485,5055319517485,B078HMWZFD,RAPIDE SPRAY ALL PURPOSE VARNISH YACHT 400ML,All Purpose Yacht Varnish 400ML - Professional Gloss Finish Spray Wood Color Paint,https://www.efghousewares.co.uk/rapide-spray-all-purpose-varnish-yacht-400ml,https://www.amazon.co.uk/dp/B078HMWZFD,50.0,50.0,Available (see Keepa data),Available (see Keepa data),10.0,2.148,1.79,5.44,0.71,2.75,0.55,0.9066666666666663,1.1600000000000001,-0.7166666666666659,-1.1600000000000001,-1.266666666666666,-54.1310541310541,6.96,-27.941176470588214
