2026-04-04 02:19:09,044 INFO tools.FBA_Financial_calculator: ? PRICE FOUND: EAN=5022822223295, ASIN=None, Price=£12.35 (from current_price)
2026-04-04 02:19:09,115 INFO tools.FBA_Financial_calculator: ? PRICE FOUND: EAN=5056170305341, ASIN=None, Price=£5.03 (from current_price)
2026-04-04 02:19:09,116 INFO tools.FBA_Financial_calculator: ? PRICE FOUND: EAN=5032759043736, ASIN=None, Price=£10.69 (from current_price)
2026-04-04 02:19:09,202 INFO tools.FBA_Financial_calculator: ? PRICE FOUND: EAN=5056338310637, ASIN=None, Price=£2.99 (from current_price)
2026-04-04 02:19:09,295 INFO tools.FBA_Financial_calculator: ? PRICE FOUND: EAN=5017403842002, ASIN=None, Price=£119.45 (from current_price)
2026-04-04 02:19:09,296 INFO tools.FBA_Financial_calculator: ? PRICE FOUND: EAN=5032759043156, ASIN=None, Price=£21.69 (from current_price)
2026-04-04 02:19:09,375 INFO tools.FBA_Financial_calculator: ? PRICE FOUND: EAN=5014749830168, ASIN=None, Price=£2.99 (from current_price)
2026-04-04 02:19:09,449 INFO tools.FBA_Financial_calculator: ? PRICE FOUND: EAN=8691444216847, ASIN=None, Price=£8.99 (from current_price)
2026-04-04 02:19:09,519 INFO tools.FBA_Financial_calculator: ? PRICE FOUND: EAN=5061031651192, ASIN=None, Price=£8.99 (from current_price)
2026-04-04 02:19:09,596 INFO tools.FBA_Financial_calculator: ? PRICE FOUND: EAN=5017403137887, ASIN=None, Price=£6.95 (from current_price)
2026-04-04 02:19:09,666 INFO tools.FBA_Financial_calculator: ? PRICE FOUND: EAN=5017403136255, ASIN=None, Price=£6.29 (from current_price)
2026-04-04 02:19:09,806 INFO tools.FBA_Financial_calculator: ? PRICE FOUND: EAN=5017403012306, ASIN=None, Price=£3.84 (from current_price)
2026-04-04 02:19:10,051 INFO tools.FBA_Financial_calculator: ? PRICE FOUND: EAN=5017403136224, ASIN=None, Price=£6.89 (from current_price)
2026-04-04 02:19:10,156 INFO tools.FBA_Financial_calculator: ? PRICE FOUND: EAN=5017403091028, ASIN=None, Price=£4.04 (from current_price)
2026-04-04 02:19:10,263 INFO tools.FBA_Financial_calculator: ? PRICE FOUND: EAN=5017403107644, ASIN=None, Price=£2.73 (from current_price)
2026-04-04 02:19:10,356 INFO tools.FBA_Financial_calculator: ? PRICE FOUND: EAN=5017403099659, ASIN=None, Price=£2.79 (from current_price)
2026-04-04 02:19:10,449 INFO tools.FBA_Financial_calculator: ? PRICE FOUND: EAN=5017403136422, ASIN=None, Price=£6.48 (from current_price)
2026-04-04 02:19:10,546 INFO tools.FBA_Financial_calculator: ? PRICE FOUND: EAN=5017403119050, ASIN=None, Price=£5.99 (from current_price)
2026-04-04 02:19:10,639 INFO tools.FBA_Financial_calculator: ? PRICE FOUND: EAN=5017403149064, ASIN=None, Price=£4.29 (from current_price)
2026-04-04 02:19:10,715 INFO tools.FBA_Financial_calculator: ? PRICE FOUND: EAN=5017403019442, ASIN=None, Price=£3.75 (from current_price)
2026-04-04 02:19:10,787 INFO tools.FBA_Financial_calculator: ? PRICE FOUND: EAN=5017403040057, ASIN=None, Price=£3.77 (from current_price)
2026-04-04 02:19:10,866 INFO tools.FBA_Financial_calculator: ? PRICE FOUND: EAN=6942178910238, ASIN=None, Price=£22.49 (from current_price)
2026-04-04 02:19:10,958 INFO tools.FBA_Financial_calculator: ? PRICE FOUND: EAN=5056338359384, ASIN=None, Price=£3.79 (from current_price)
2026-04-04 02:19:11,281 INFO tools.FBA_Financial_calculator: ? PRICE FOUND: EAN=5038673591452, ASIN=None, Price=£2.55 (from current_price)
2026-04-04 02:19:11,387 INFO tools.FBA_Financial_calculator: ? PRICE FOUND: EAN=5038673591414, ASIN=None, Price=£4.99 (from current_price)
2026-04-04 02:19:11,462 INFO tools.FBA_Financial_calculator: ? PRICE FOUND: EAN=5056683919264, ASIN=None, Price=£139.99 (from current_price)
2026-04-04 02:19:11,544 INFO tools.FBA_Financial_calculator: ? PRICE FOUND: EAN=5050565755193, ASIN=None, Price=£139.99 (from current_price)
2026-04-04 02:19:11,620 INFO tools.FBA_Financial_calculator: ? PRICE FOUND: EAN=5025364003691, ASIN=None, Price=£6.49 (from current_price)
2026-04-04 02:19:11,687 WARNING tools.FBA_Financial_calculator: ? NO PRICE DATA: EAN=5056239472052, ASIN=None, Available fields: ['current_price=None', 'price=None', 'original_price=None', 'amazon_price=None']
2026-04-04 02:19:11,687 INFO tools.FBA_Financial_calculator:    Title: PLASTIC NAIL BRUSHES 3PC
2026-04-04 02:19:11,755 INFO tools.FBA_Financial_calculator: ? PRICE FOUND: EAN=5056239444004, ASIN=None, Price=£7.99 (from current_price)
2026-04-04 02:19:11,845 INFO tools.FBA_Financial_calculator: ? PRICE FOUND: EAN=5056239472373, ASIN=None, Price=£3.49 (from current_price)
2026-04-04 02:19:11,949 INFO tools.FBA_Financial_calculator: ? PRICE FOUND: EAN=5056170305297, ASIN=None, Price=£3.59 (from current_price)
2026-04-04 02:19:12,031 INFO tools.FBA_Financial_calculator: ? PRICE FOUND: EAN=5056239433329, ASIN=None, Price=£3.05 (from current_price)
2026-04-04 02:19:12,032 INFO tools.FBA_Financial_calculator: ? PRICE FOUND: EAN=5032759050338, ASIN=None, Price=£17.99 (from current_price)
2026-04-04 02:19:12,118 INFO tools.FBA_Financial_calculator: ? PRICE FOUND: EAN=5038673591193, ASIN=None, Price=£2.55 (from current_price)
2026-04-04 02:19:12,457 INFO tools.FBA_Financial_calculator: ? PRICE FOUND: EAN=5038673570136, ASIN=None, Price=£2.5 (from current_price)
2026-04-04 02:19:12,596 INFO tools.FBA_Financial_calculator: ? PRICE FOUND: EAN=5056683919240, ASIN=None, Price=£139.99 (from current_price)
2026-04-04 02:19:12,692 INFO tools.FBA_Financial_calculator: ? PRICE FOUND: EAN=5055319564496, ASIN=None, Price=£4.17 (from current_price)
2026-04-04 02:19:12,785 INFO tools.FBA_Financial_calculator: ? PRICE FOUND: EAN=5056683919226, ASIN=None, Price=£139.99 (from current_price)
2026-04-04 02:19:12,885 INFO tools.FBA_Financial_calculator: ? PRICE FOUND: EAN=5055319524216, ASIN=None, Price=£5.64 (from current_price)
2026-04-04 02:19:12,971 INFO tools.FBA_Financial_calculator: ? PRICE FOUND: EAN=5055319532129, ASIN=None, Price=£3.99 (from current_price)
2026-04-04 02:19:13,047 INFO tools.FBA_Financial_calculator: ? PRICE FOUND: EAN=5056338359889, ASIN=None, Price=£64.99 (from current_price)
2026-04-04 02:19:13,123 INFO tools.FBA_Financial_calculator: ? PRICE FOUND: EAN=5030481930102, ASIN=None, Price=£9.97 (from original_price)
2026-04-04 02:19:13,214 INFO tools.FBA_Financial_calculator: ? PRICE FOUND: EAN=5030481993756, ASIN=None, Price=£4.47 (from current_price)
2026-04-04 02:19:13,320 INFO tools.FBA_Financial_calculator: ? PRICE FOUND: EAN=5030481970566, ASIN=None, Price=£17.99 (from current_price)
2026-04-04 02:19:13,425 INFO tools.FBA_Financial_calculator: ? PRICE FOUND: EAN=5053249250144, ASIN=None, Price=£13.5 (from current_price)
2026-04-04 02:19:13,712 INFO tools.FBA_Financial_calculator: ? PRICE FOUND: EAN=5017403134015, ASIN=None, Price=£4.32 (from current_price)
2026-04-04 02:19:13,829 INFO tools.FBA_Financial_calculator: ? PRICE FOUND: EAN=5056239450562, ASIN=None, Price=£140.22 (from current_price)
2026-04-04 02:19:13,929 INFO tools.FBA_Financial_calculator: ? PRICE FOUND: EAN=5053249247151, ASIN=None, Price=£5.04 (from current_price)
2026-04-04 02:19:14,007 INFO tools.FBA_Financial_calculator: ? PRICE FOUND: EAN=5017403119524, ASIN=None, Price=£9.99 (from current_price)
2026-04-04 02:19:14,090 INFO tools.FBA_Financial_calculator: ? PRICE FOUND: EAN=5053249229201, ASIN=None, Price=£139.99 (from current_price)
2026-04-04 02:19:14,092 INFO tools.FBA_Financial_calculator: ? PRICE FOUND: EAN=5032759003181, ASIN=None, Price=£9.99 (from current_price)
2026-04-04 02:19:14,177 INFO tools.FBA_Financial_calculator: ? PRICE FOUND: EAN=5056338356666, ASIN=None, Price=£3.89 (from current_price)
2026-04-04 02:19:14,282 INFO tools.FBA_Financial_calculator: ? PRICE FOUND: EAN=5056239422118, ASIN=None, Price=£3.99 (from current_price)
2026-04-04 02:19:14,413 INFO tools.FBA_Financial_calculator: ? PRICE FOUND: EAN=5050565762993, ASIN=None, Price=£116.99 (from current_price)
2026-04-04 02:19:14,520 INFO tools.FBA_Financial_calculator: ? PRICE FOUND: EAN=5056239433343, ASIN=None, Price=£2.99 (from current_price)
2026-04-04 02:19:14,609 INFO tools.FBA_Financial_calculator: ? PRICE FOUND: EAN=5056239433411, ASIN=None, Price=£3.24 (from current_price)
2026-04-04 02:19:14,876 INFO tools.FBA_Financial_calculator: ? PRICE FOUND: EAN=5056239472434, ASIN=None, Price=£3.5 (from current_price)
2026-04-04 02:19:15,021 INFO tools.FBA_Financial_calculator: ? PRICE FOUND: EAN=5038673685649, ASIN=None, Price=£9.59 (from current_price)
2026-04-04 02:19:15,101 INFO tools.FBA_Financial_calculator: ? PRICE FOUND: EAN=5056239472236, ASIN=None, Price=£9.99 (from current_price)
2026-04-04 02:19:15,174 INFO tools.FBA_Financial_calculator: ? PRICE FOUND: EAN=5038673683898, ASIN=None, Price=£116.99 (from current_price)
2026-04-04 02:19:15,247 INFO tools.FBA_Financial_calculator: ? PRICE FOUND: EAN=5017403221241, ASIN=None, Price=£3.77 (from current_price)
2026-04-04 02:19:15,399 INFO tools.FBA_Financial_calculator: ? PRICE FOUND: EAN=5017403136248, ASIN=None, Price=£6.49 (from current_price)
2026-04-04 02:19:15,497 INFO tools.FBA_Financial_calculator: ? PRICE FOUND: EAN=5025364005671, ASIN=None, Price=£102.99 (from current_price)
2026-04-04 02:19:15,499 INFO tools.FBA_Financial_calculator: ? PRICE FOUND: EAN=11179050956, ASIN=None, Price=£2.98 (from current_price)
2026-04-04 02:19:15,605 INFO tools.FBA_Financial_calculator: ? PRICE FOUND: EAN=5053249279756, ASIN=None, Price=£15.99 (from current_price)
2026-04-04 02:19:15,697 INFO tools.FBA_Financial_calculator: ? PRICE FOUND: EAN=5017403012849, ASIN=None, Price=£6.45 (from current_price)
2026-04-04 02:19:15,781 INFO tools.FBA_Financial_calculator: ? PRICE FOUND: EAN=5017403143109, ASIN=None, Price=£3.59 (from current_price)
2026-04-04 02:19:15,993 INFO tools.FBA_Financial_calculator: ? PRICE FOUND: EAN=5017403137900, ASIN=None, Price=£6.99 (from current_price)
2026-04-04 02:19:16,148 INFO tools.FBA_Financial_calculator: ? PRICE FOUND: EAN=5017403059998, ASIN=None, Price=£119.45 (from current_price)
2026-04-04 02:19:16,250 INFO tools.FBA_Financial_calculator: ? PRICE FOUND: EAN=5017403135944, ASIN=None, Price=£6.5 (from current_price)
2026-04-04 02:19:16,343 INFO tools.FBA_Financial_calculator: ? PRICE FOUND: EAN=5038673640761, ASIN=None, Price=£5.29 (from current_price)
2026-04-04 02:19:16,450 INFO tools.FBA_Financial_calculator: ? PRICE FOUND: EAN=5017403136408, ASIN=None, Price=£119.45 (from current_price)
2026-04-04 02:19:16,534 INFO tools.FBA_Financial_calculator: ? PRICE FOUND: EAN=5017403137207, ASIN=None, Price=£5.49 (from current_price)
2026-04-04 02:19:16,623 INFO tools.FBA_Financial_calculator: ? PRICE FOUND: EAN=5017403018162, ASIN=None, Price=£29.99 (from original_price)
2026-04-04 02:19:16,714 INFO tools.FBA_Financial_calculator: ? PRICE FOUND: EAN=5013478110084, ASIN=None, Price=£24.99 (from current_price)
2026-04-04 02:19:16,804 INFO tools.FBA_Financial_calculator: ? PRICE FOUND: EAN=5056239450104, ASIN=None, Price=£8.99 (from original_price)
2026-04-04 02:19:16,889 INFO tools.FBA_Financial_calculator: ? PRICE FOUND: EAN=5056239460158, ASIN=None, Price=£3.99 (from current_price)
2026-04-04 02:19:16,970 INFO tools.FBA_Financial_calculator: ? PRICE FOUND: EAN=5038673640976, ASIN=None, Price=£5.99 (from current_price)
2026-04-04 02:19:17,089 INFO tools.FBA_Financial_calculator: ? PRICE FOUND: EAN=5050565395412, ASIN=None, Price=£6.99 (from current_price)
2026-04-04 02:19:17,301 INFO tools.FBA_Financial_calculator: ? PRICE FOUND: EAN=5056239433428, ASIN=None, Price=£3.96 (from current_price)
2026-04-04 02:19:17,384 INFO tools.FBA_Financial_calculator: ? PRICE FOUND: EAN=5056239433381, ASIN=None, Price=£3.99 (from current_price)
2026-04-04 02:19:17,468 INFO tools.FBA_Financial_calculator: ? PRICE FOUND: EAN=5056338359445, ASIN=None, Price=£116.99 (from current_price)
2026-04-04 02:19:17,538 INFO tools.FBA_Financial_calculator: ? PRICE FOUND: EAN=5056170343497, ASIN=None, Price=£2.79 (from current_price)
2026-04-04 02:19:17,605 INFO tools.FBA_Financial_calculator: ? PRICE FOUND: EAN=5056239472168, ASIN=None, Price=£4.95 (from current_price)
2026-04-04 02:19:17,690 WARNING tools.FBA_Financial_calculator: ? NO PRICE DATA: EAN=5056239472045, ASIN=None, Available fields: ['current_price=None', 'price=None', 'original_price=None', 'amazon_price=None']
2026-04-04 02:19:17,690 INFO tools.FBA_Financial_calculator:    Title: WOODEN NAIL BRUSHES 2PC
2026-04-04 02:19:17,762 INFO tools.FBA_Financial_calculator: ? PRICE FOUND: EAN=5056338356598, ASIN=None, Price=£3.93 (from current_price)
2026-04-04 02:19:17,844 INFO tools.FBA_Financial_calculator: ? PRICE FOUND: EAN=5056239432049, ASIN=None, Price=£5.6 (from current_price)
2026-04-04 02:19:17,943 INFO tools.FBA_Financial_calculator: ? PRICE FOUND: EAN=5056239472199, ASIN=None, Price=£9.99 (from current_price)
2026-04-04 02:19:18,026 INFO tools.FBA_Financial_calculator: ? PRICE FOUND: EAN=5056338359377, ASIN=None, Price=£15.99 (from current_price)
2026-04-04 02:19:18,094 INFO tools.FBA_Financial_calculator: ? PRICE FOUND: EAN=5056239433046, ASIN=None, Price=£10.99 (from current_price)
2026-04-04 02:19:18,180 INFO tools.FBA_Financial_calculator: ? PRICE FOUND: EAN=5038673681368, ASIN=None, Price=£3.99 (from current_price)
2026-04-04 02:19:18,404 INFO tools.FBA_Financial_calculator: ? PRICE FOUND: EAN=5038673620077, ASIN=None, Price=£6.5 (from current_price)
2026-04-04 02:19:18,545 INFO tools.FBA_Financial_calculator: ? PRICE FOUND: EAN=5050565765598, ASIN=None, Price=£3.79 (from current_price)
2026-04-04 02:19:18,629 INFO tools.FBA_Financial_calculator: ? PRICE FOUND: EAN=5038673580104, ASIN=None, Price=£3.79 (from current_price)
2026-04-04 02:19:18,720 INFO tools.FBA_Financial_calculator: ? PRICE FOUND: EAN=5017403155645, ASIN=None, Price=£134.99 (from current_price)
2026-04-04 02:19:18,790 INFO tools.FBA_Financial_calculator: ? PRICE FOUND: EAN=5056175901166, ASIN=None, Price=£5.79 (from current_price)
2026-04-04 02:19:18,878 INFO tools.FBA_Financial_calculator: ? PRICE FOUND: EAN=5056170305655, ASIN=None, Price=£2.86 (from current_price)
2026-04-04 02:19:18,958 INFO tools.FBA_Financial_calculator: ? PRICE FOUND: EAN=5050565757753, ASIN=None, Price=£4.99 (from current_price)
2026-04-04 02:19:19,033 INFO tools.FBA_Financial_calculator: ? PRICE FOUND: EAN=5012145003261, ASIN=None, Price=£110.49 (from current_price)
2026-04-04 02:19:19,116 INFO tools.FBA_Financial_calculator: ? PRICE FOUND: EAN=5038673681559, ASIN=None, Price=£4.99 (from current_price)
2026-04-04 02:19:19,213 INFO tools.FBA_Financial_calculator: ? PRICE FOUND: EAN=5056239450005, ASIN=None, Price=£12.35 (from current_price)
2026-04-04 02:19:19,291 INFO tools.FBA_Financial_calculator: ? PRICE FOUND: EAN=5056239472243, ASIN=None, Price=£9.99 (from current_price)
2026-04-04 02:19:19,379 INFO tools.FBA_Financial_calculator: ? PRICE FOUND: EAN=5056239450586, ASIN=None, Price=£116.99 (from current_price)
2026-04-04 02:19:19,603 INFO tools.FBA_Financial_calculator: ? PRICE FOUND: EAN=5017403133995, ASIN=None, Price=£119.45 (from current_price)
2026-04-04 02:19:19,707 INFO tools.FBA_Financial_calculator: ? PRICE FOUND: EAN=5030481985461, ASIN=None, Price=£5.49 (from current_price)
2026-04-04 02:19:19,708 INFO tools.FBA_Financial_calculator: ? PRICE FOUND: EAN=5032759022595, ASIN=None, Price=£8.66 (from current_price)
2026-04-04 02:19:19,794 INFO tools.FBA_Financial_calculator: ? PRICE FOUND: EAN=50304811985118, ASIN=None, Price=£5.49 (from current_price)
2026-04-04 02:19:19,890 INFO tools.FBA_Financial_calculator: ? PRICE FOUND: EAN=5055319520904, ASIN=None, Price=£7.98 (from current_price)
2026-04-04 02:19:19,970 INFO tools.FBA_Financial_calculator: ? PRICE FOUND: EAN=5055319571357, ASIN=None, Price=£6.81 (from original_price)
2026-04-04 02:19:20,042 INFO tools.FBA_Financial_calculator: ? PRICE FOUND: EAN=5056239450524, ASIN=None, Price=£4.29 (from current_price)
