EAN,EAN_OnPage,ASIN,SupplierTitle,AmazonTitle,SupplierURL,AmazonURL,bought_in_past_month,fba_seller_count,fbm_seller_count,total_offer_count,SupplierPrice_incVAT,SupplierPrice_exVAT,SellingPrice_incVAT,ReferralFee,FBAFee,PrepHouseFee,OutputVAT,InputVAT,NetProceeds,HMRC,NetProfit,ROI,Breakeven,ProfitMargin
18717278898176,0850010101309,B07XVJR8W7,DENIM FACE WASH CAHRCOAL DETOX 100ML PK6,"Lumin Charcoal Face Wash Daily Detox, Purifying Cleanser for Men with Charcoal, Rose Oil & Centella, 100ml",https://www.efghousewares.co.uk/denim-face-wash-100ml-detox-char-pk6,https://www.amazon.co.uk/dp/B07XVJR8W7,800.0,Available (see Keepa data),Available (see Keepa data),2,4.0200000000000005,3.35,14.4,2.4,3.0,0.55,2.4000000000000004,1.8600000000000005,3.2499999999999996,-1.8600000000000005,2.6999999999999993,69.23076923076921,11.16,22.499999999999996
8717278898001,,B0CYHCPLB4,DENIM FACE WASH WHITENING 100ML PK6,Generic DENIM FACE WASH WHITENING 100ml Pack of 3,https://www.efghousewares.co.uk/denim-face-wash-100ml-whitening-pk6,https://www.amazon.co.uk/dp/B0CYHCPLB4,,,Available (see Keepa data),1,4.0200000000000005,3.35,9.99,1.24875,2.41,0.55,1.6649999999999991,1.5117500000000006,1.3162500000000006,-1.5117500000000006,0.7662500000000005,19.647435897435912,9.0705,9.20420420420421
18717278898084,,B0CYHCPLB4,DENIM FACE WASH REFRESH 100ML PK6,Generic DENIM FACE WASH WHITENING 100ml Pack of 3,https://www.efghousewares.co.uk/denim-face-wash-100ml-refresh-pk6,https://www.amazon.co.uk/dp/B0CYHCPLB4,,,Available (see Keepa data),1,4.0200000000000005,3.35,9.99,1.24875,2.41,0.55,1.6649999999999991,1.5117500000000006,1.3162500000000006,-1.5117500000000006,0.7662500000000005,19.647435897435912,9.0705,9.20420420420421
05060087367736,,B01KYS6FCY,DERMA V10 24/7 DRY SKIN CREAM 100ML PK6,SIX PACKS of Derma V10 24/7 Dry Skin Cream 100ml,https://www.efghousewares.co.uk/derma-v10-24-7-dry-skin-cream-100ml-pk6,https://www.amazon.co.uk/dp/B01KYS6FCY,,,Available (see Keepa data),3,5.640000000000001,4.7,9.99,1.24875,2.41,0.55,1.6649999999999991,1.7817500000000006,-0.0337499999999995,-1.7817500000000006,-0.5837499999999995,-11.11904761904761,10.690500000000002,-7.012012012012006
5012251013765,,B0FFG72GY2,BF NIACINAMIDE EXFOLIATING TONER PADS 30 PADS PACK OF 12,"Centella Korean Toner Pads, Centella Face Exfoliator Pads for Dark Spots Remover, Wrinkles & Dull Skin, Soothing & Exfoliating Face Padswith Snail Mucin, Niacinamide, Peptides, 100 Count",https://www.efghousewares.co.uk/bf-niacinamide-exfoliating-toner-pads-30-pads-pack-of-12-118898,https://www.amazon.co.uk/dp/B0FFG72GY2,400.0,Available (see Keepa data),,1,12.084,10.07,16.99,2.55,3.09,0.55,2.831666666666665,3.2519999999999993,-1.5516666666666659,-3.2519999999999993,-2.1016666666666657,-19.789704959196474,19.512,-14.84402589758681
3574661321554,3574661321554,B06XYDWX68,AVEENO BODY WASH VANILLA & OATS 300ML EACH,"Aveeno Daily Moisturising Yogurt Body Wash, Vanilla & Oat Scent, With Prebiotic Oat and Probiotic Greek Yogurt, Suitable For Sensitive Skin, Gently Cleanses and Moisturises, 300ml",https://www.efghousewares.co.uk/aveeno-body-wash-vanilla-oats-300ml-each-109005,https://www.amazon.co.uk/dp/B06XYDWX68,600.0,,Available (see Keepa data),12,5.364,4.47,7.46,0.66,2.65,0.55,1.2433333333333332,1.6660000000000004,-1.563333333333333,-1.6660000000000004,-2.1133333333333333,-42.09827357237716,9.996,-33.99463806970509
3574661697338,3574661321554,B06XYDWX68,AVEENO BODY LOTION YOGHURT VANILLA & OAT 300ML EACH,"Aveeno Daily Moisturising Yogurt Body Wash, Vanilla & Oat Scent, With Prebiotic Oat and Probiotic Greek Yogurt, Suitable For Sensitive Skin, Gently Cleanses and Moisturises, 300ml",https://www.efghousewares.co.uk/aveeno-body-lotion-yoghurt-vanilla-oat-300ml-each-121013,https://www.amazon.co.uk/dp/B06XYDWX68,600.0,,Available (see Keepa data),12,5.76,4.8,7.46,0.66,2.65,0.55,1.2433333333333332,1.7320000000000002,-1.893333333333333,-1.7320000000000002,-2.4433333333333334,-45.66978193146418,10.392,-39.3029490616622
5012251013789,5060884490088,B093M7JNK3,BF WIPES WITCH HAZEL 25S PK12,First Days Maternity Witch Hazel Pads - Postpartum Cooling & Soothing Cotton Wipes for Perineal Relief After Birth | Hospital Bag Essentials for New Mums (40 Pack),https://www.efghousewares.co.uk/bf-wipes-witch-hazel-25s-pk12-113091,https://www.amazon.co.uk/dp/B093M7JNK3,,Available (see Keepa data),Available (see Keepa data),2,10.739999999999998,8.95,9.99,0.8,2.65,0.55,1.6649999999999991,2.589999999999999,-4.0749999999999975,-2.589999999999999,-4.624999999999997,-48.684210526315766,15.540000000000001,-55.555555555555515
5012251013963,0850056544443,B0D5YQV86X,BF RETINOL EYE GEL PATCHES 6 PAIRS PACK OF 12,"grace & stella Under Eye Gel Patches - Purple, 6 Pairs - Retinol Under Eye Patches - Gel Eye Masks for Puffy Eyes and Dark Circles - Dermatologist Tested Under Eye Masks - Vegan Eye Masks Skincare",https://www.efghousewares.co.uk/bf-retinol-eye-gel-patches-6-pairs-pack-of-12-118888,https://www.amazon.co.uk/dp/B0D5YQV86X,,Available (see Keepa data),,3,13.427999999999999,11.19,9.95,0.8,1.5,0.55,1.6583333333333332,2.8079999999999994,-5.198333333333333,-2.8079999999999994,-5.748333333333333,-48.963657013060754,16.848,-69.32663316582915
5012251013888,3701152106608,B0D2KNGFZP,BF NIACINAMIDE & COLLAGEN DUAL EYE GEL PATCHES 6 PAIRS PACK OF 12,Variety Under Eye Gel Patches (30 Pairs) - Masks for Puffiness & Dark Circles - Collagen Eye Patches,https://www.efghousewares.co.uk/bf-niacinamide-collagen-dual-eye-gel-patches-6-pairs-pack-of-12-118896,https://www.amazon.co.uk/dp/B0D2KNGFZP,700.0,Available (see Keepa data),,1,13.427999999999999,11.19,9.99,0.8,1.87,0.55,1.6649999999999991,2.8819999999999997,-5.534999999999998,-2.8819999999999997,-6.084999999999998,-51.83134582623508,17.291999999999998,-73.09309309309306
