EAN,EAN_OnPage,ASIN,SupplierTitle,AmazonTitle,SupplierURL,AmazonURL,bought_in_past_month,fba_seller_count,fbm_seller_count,total_offer_count,SupplierPrice_incVAT,SupplierPrice_exVAT,SellingPrice_incVAT,ReferralFee,FBAFee,PrepHouseFee,OutputVAT,InputVAT,NetProceeds,HMRC,NetProfit,ROI,Breakeven,ProfitMargin,RowID,sales,EAN_digits,EAN_OnPage_digits,title_match,EAN_digits_normalized,EAN_OnPage_digits_normalized,EAN_strict_valid,EAN_OnPage_strict_valid,is_exact_ean_strict,Sup_Qty,Amz_Qty,Qty_Ratio,Adjusted_Profit,Pack_Verdict,Category,Match_Verdict,Confidence,Filter_Reason,Key_Match_Evidence,Supplier_EAN_Display,Amazon_EAN_Display
5012128606403,nan,B09RG376NY,GIFTMAKER FESTIVE CRAFT ACTIVITY PACK,"TOPDON AL400-A OBD2 Code Reader, 10 OBD2 Functions, Check Engine Light/Smog Emission Test / O2 Sensor Test/EVAP, Free Lifetime Update",https://www.efghousewares.co.uk/giftmaker-festive-craft-activity-pack-115433,https://www.amazon.co.uk/dp/B09RG376NY,100,,,,2.28,1.9,27.99,3.49875,2.41,0.55,4.66499999999999,1.67174999999999,15.5162499999999,-1.67174999999999,14.9662499999999,610.867346938775,10.0305,64.1639871382636,203,100,5012128606403,,0.18823529411764706,5012128606403,,True,False,False,1.0,1.0,1.0,14.9662499999999,1:1 Match,,,0,,Title alignment,5012128606403,-
8696287140151,nan,B0F1CHLV5W,THL SPOON REST ASSORTED,"Spoon Rest for Kitchen, Ceramic Spoon Rest for Stove Top, Spoon Holder Set of 4 Kitchen Counter Coffee 4.8 Inches Heat Resistant Utensil Rest for Countertop, Tea Bag Holder Dish, Dishwasher Safe",https://www.efghousewares.co.uk/thl-spoon-rest,https://www.amazon.co.uk/dp/B0F1CHLV5W,100,Available (see Keepa data),,1.0,0.66,0.55,15.99,2.4,3.13,0.55,2.66499999999999,1.326,7.245,-1.326,6.695,608.636363636363,7.95599999999999,50.2439024390243,204,100,8696287140151,,0.16589861751152074,8696287140151,,True,False,False,1.0,4.0,4.0,4.715,BUNDLE (4x) - OK,,,0,,"Common terms: spoon, rest",8696287140151,-
5050796011709,4054596721999,B09LTDXR1W,BRIGHT & HOMELY MASKING TAPE 24MMx15M PACK OF 3,"ScotchBlue Multi-Surface Premium Masking Tape, Pack of 3, 48 mm x 41 m, Scotch Adhesive Blue Painters Tape, For Painting and Decorating, Indoor & Outdoor, Sticks Well, 70% PEFC",https://www.efghousewares.co.uk/bright-homely-masking-tape-24mmx15m-pack-of-3-122425,https://www.amazon.co.uk/dp/B09LTDXR1W,200,Available (see Keepa data),Available (see Keepa data),5.0,0.804,0.67,16.71,2.17,3.12,0.55,2.785,1.302,7.965,-1.302,7.415,607.786885245901,7.81199999999999,53.2495511669659,205,200,5050796011709,4054596721999,0.242152466367713,5050796011709,4054596721999,True,True,False,3.0,3.0,1.0,7.415,1:1 Match,,,0,,"Common terms: masking, tape; Product type: tape",5050796011709,4054596721999
8697722502305,6977718350632,B0B3QTRP8X,THL LARGE DISH DRAINER,"7 code Large Dish Drying Rack for Kitchen Counter,Detachable Large Capacity Dish Drainer Organizer with Utensil Holder,2-Tier Dish Drying Rack with Drain Board,Black",https://www.efghousewares.co.uk/thl-large-dish-drainer,https://www.amazon.co.uk/dp/B0B3QTRP8X,600,Available (see Keepa data),,1.0,1.272,1.06,22.92,2.58,5.15,0.55,3.82,1.868,10.31,-1.868,9.76,606.211180124223,11.208,51.0994764397905,206,600,8697722502305,6977718350632,0.20320855614973263,8697722502305,6977718350632,True,True,False,1.0,1.0,1.0,9.76,1:1 Match,,,0,,"Common terms: drainer, large, dish; Product type: dish",8697722502305,6977718350632
8721037348706,5056115737039,B0CX67VB8X,BBQ TOOL SET 3PCE,"VonHaus BBQ Tool Set with Case, 25Pcs BBQ Accessories Kit Including Spatula, Fork, Tongs, Thermometer, Barbecue Grill Mat, Basting Brush & Cleaner, Heavy Duty Utensils for Outdoor Cooking",https://www.efghousewares.co.uk/bbq-tool-set-3pce-120639,https://www.amazon.co.uk/dp/B0CX67VB8X,200,,Available (see Keepa data),1.0,2.616,2.18,35.99,5.4,5.39,0.55,5.99833333333333,2.704,17.0216666666666,-2.704,16.4716666666666,603.357753357753,16.224,54.9208113364823,207,200,8721037348706,5056115737039,0.1568627450980392,8721037348706,5056115737039,True,True,False,1.0,25.0,25.0,-46.312333333333406,BUNDLE (25x) - LOSS,,,0,,"Common terms: tool, bbq",8721037348706,5056115737039
5050796009874,5060659231687,B09KVDL3P7,BRIGHT & HOMELY HANGERS VELVET NON SLIP GREY 5 PACK,50 Non Slip Velvet Hangers | Heavy Duty Grey Felt Coat Hangers |360 Degree Swivel Hooks |Premium Space Saving Design,https://www.efghousewares.co.uk/bright-homely-non-slip-velvet-hangers-black-5pk-105184,https://www.amazon.co.uk/dp/B09KVDL3P7,400,Available (see Keepa data),Available (see Keepa data),5.0,1.14,0.95,22.99,3.45,5.16,0.55,3.83166666666666,2.022,9.59833333333333,-2.022,9.04833333333333,603.222222222222,12.132,47.2292301000434,208,400,5050796009874,5060659231687,0.2275449101796407,5050796009874,5060659231687,True,True,False,5.0,1.0,0.2,9.960333333333331,SPLIT (1/5) - OK,,,0,,"Common terms: hangers, velvet, slip, grey, non",5050796009874,5060659231687
8682655100056,nan,B0D95WLC48,THL STORAGE BOX RECT 670ML,"Citylife 6Packs 5L Plastic Storage Boxes with Lids, Clear Stackable Storage Box with Handle, Collection Boxes for Organizing Toys, Snacks, Tools, 26 * 18 * 15CM",https://www.efghousewares.co.uk/thl-storage-box-rect-670ml,https://www.amazon.co.uk/dp/B0D95WLC48,50,Available (see Keepa data),,1.0,1.008,0.84,21.78,3.27,5.15,0.55,3.62999999999999,1.962,8.89,-1.962,8.34,600.0,11.772,45.9504132231405,209,50,8682655100056,,0.23655913978494625,8682655100056,,True,False,False,1.0,1.0,1.0,8.34,1:1 Match,,,0,,"Common terms: storage, box; Product type: box",8682655100056,-
5055706660268,nan,B0C7KVJBQ5,BABY PIPKIN HANDY CONTAINERS 450ML 2PCE,"Moonkie Silicone Baby Food Storage Containers, 6 Pack, 120ml Weaning Freezer Pots with Airtight Lids, Reusable Baby Food Snack Pots, Microwave and Dishwasher Safe, Perfect for Infant & Toddler Food",https://www.efghousewares.co.uk/baby-pipkin-2-handy-containers-450ml,https://www.amazon.co.uk/dp/B0C7KVJBQ5,400,Available (see Keepa data),,2.0,0.912,0.76,17.99,2.7,3.13,0.55,2.99833333333333,1.428,8.40166666666666,-1.428,7.85166666666666,599.363867684478,8.568,52.3735408560311,210,400,5055706660268,,0.22033898305084745,5055706660268,,True,False,False,1.0,6.0,6.0,3.29166666666666,BUNDLE (6x) - OK,,,0,,"Common terms: containers, baby",5055706660268,-
5055441458601,5057902120010,B0DPR7Q4P5,DEKTON HANDLE MANHOLE KEY 2PC SET,"ROUGHNECKÂ® Universal Manhole Key Set, 13 Pieces: 2 Handles, 11 Keys (6 Types) and Carry Case",https://www.efghousewares.co.uk/dekton-handle-manhole-key-2pc-set-121202,https://www.amazon.co.uk/dp/B0DPR7Q4P5,100,,Available (see Keepa data),9.0,5.556,4.63,59.38,8.29,5.12,0.55,9.89666666666666,3.718,31.4433333333333,-3.718,30.8933333333333,596.396396396396,22.308,62.4317952172448,211,100,5055441458601,5057902120010,0.3333333333333333,5055441458601,5057902120010,True,True,False,1.0,13.0,13.0,-35.778666666666695,BUNDLE (13x) - LOSS,,,0,,"Common terms: manhole, key",5055441458601,5057902120010
5026180084048,nan,B0774SC4SD,APOLLO GLASS PATE JAR 125ML,Mini Terrine Storage Glass Jars Food Storage Container Canister with Air Tight Preserver Rubber Seal 125ml Set of 6,https://www.efghousewares.co.uk/apollo-glass-pate-jar-125ml-25-01-23,https://www.amazon.co.uk/dp/B0774SC4SD,50,,Available (see Keepa data),1.0,1.36799999999999,1.14,19.99,2.49875,2.41,0.55,3.33166666666666,1.31975,10.6095833333333,-1.31975,10.0595833333333,595.241617357001,7.9185,60.3876938469234,212,50,5026180084048,,0.23943661971830985,5026180084048,,True,False,False,1.0,6.0,6.0,3.2195833333333512,BUNDLE (6x) - OK,,,0,,Common terms: glass,5026180084048,-
8964000624418,612508278739,B07P9G321R,ARENA GLASS TUMBLERS 360ML 3PCE,"CRYSTALIA Premium Drinking Glasses Set of 6 Tall Glass Tumbler 360ml LEAD FREE Water Glasses, Heavy Base Highball Glass Water Tumblers, Cocktail, Milkshake, Milk, Iced Tea, Soda Glasses Juice Glasses",https://www.efghousewares.co.uk/arena-tumblers-3pc-108752,https://www.amazon.co.uk/dp/B07P9G321R,50,Available (see Keepa data),,1.0,1.572,1.31,25.96,3.89,4.87,0.55,4.32666666666666,2.124,11.5633333333333,-2.124,11.0133333333333,592.114695340501,12.744,50.9090909090909,213,50,8964000624418,612508278739,0.24347826086956523,8964000624418,612508278739,True,True,False,1.0,6.0,6.0,3.1533333333332996,BUNDLE (6x) - OK,,,0,,"Common terms: tumblers, glass",8964000624418,612508278739
5056175915910,619660683401,B08P5HNCSN,CINTRONELLA CANDLE,"Natural Soy Wax Citronella Candles Outdoor/Indoor | Long-Lasting for Garden, Camping, Picnic | Essential Oil Aromatherapy Citronella Candle Outdoor | Gardening Gifts & Presents for Women",https://www.efghousewares.co.uk/cintronella-candle,https://www.amazon.co.uk/dp/B08P5HNCSN,50,,,1.0,1.008,0.84,18.97,2.85,3.34,0.55,3.16166666666666,1.516,8.77833333333333,-1.516,8.22833333333333,591.966426858513,9.09599999999999,52.0506062203479,214,50,5056175915910,619660683401,0.16666666666666666,5056175915910,619660683401,True,True,False,1.0,1.0,1.0,8.22833333333333,1:1 Match,,,0,,Common terms: candle; Product type: candle,5056175915910,619660683401
5010303194004,5065016200122,B0CRN4161Q,FLASH MAX MOP HEAD,ReBorn - Recycled Washing Up Bowl - Kitchen Dish Wash & Drain - Large Carry Handles - Integrated Plug - Useful Pour Spout - 9 Litres Capacity - Made in Britain (Stone),https://www.efghousewares.co.uk/flash-max-mop-head-120975,https://www.amazon.co.uk/dp/B0CRN4161Q,100,Available (see Keepa data),Available (see Keepa data),2.0,2.58,2.15,33.94,4.41,5.34,0.55,5.65666666666666,2.49,16.3833333333333,-2.49,15.8333333333333,586.419753086419,14.94,55.9811431938715,215,100,5010303194004,5065016200122,0.10810810810810811,5010303194004,5065016200122,True,True,False,1.0,1.0,1.0,15.8333333333333,1:1 Match,,,0,,Title alignment,5010303194004,5065016200122
5055441416830,nan,B0BG8XD59D,BROOKSTONE EXPANDING CAR SPONGE 2PC,Newcastle Pint Glass,https://www.efghousewares.co.uk/brookstone-expanding-car-sponge-2pc-120977,https://www.amazon.co.uk/dp/B0BG8XD59D,200,Available (see Keepa data),,1.0,1.416,1.18,21.95,3.29,3.13,0.55,3.65833333333333,1.63,10.6916666666666,-1.63,10.1416666666666,586.223506743738,9.78,55.4441913439635,216,200,5055441416830,,0.36363636363636365,5055441416830,,True,False,False,1.0,1.0,1.0,10.1416666666666,1:1 Match,,,0,,Title alignment,5055441416830,-
5060226034390,nan,B0FL7M9TBG,2 Pack Dog Squeaky Toys,"2-Pack Squeaky Dog Toys, Long Crinkle Tail with Treat Dispenser Pockets Plush Interactive Puzzle Toys for IQ Snuffle Foraging Training, Suitable for Small Medium & Large Dogs to Keep Them Busy",https://www.efghousewares.co.uk/2-pack-dog-squeaky-toys-118536,https://www.amazon.co.uk/dp/B0FL7M9TBG,100,Available (see Keepa data),,1.0,1.14,0.95,19.49,2.92,3.06,0.55,3.24833333333333,1.496,9.31166666666666,-1.496,8.76166666666666,584.111111111111,8.97599999999999,53.945613134941,217,100,5060226034390,,0.16744186046511628,5060226034390,,True,False,False,2.0,1.0,0.5,9.33166666666666,SPLIT (1/2) - OK,,,0,,"Common terms: squeaky, toys, dog",5060226034390,-
5010853188416,5011268823138,B0C9MMVLW7,PRICE & KENSINGTON MILAN CONICAL MUG,"Cole & Mason 605 Salt and Pepper Mill Set, Precision+/Ceramic Mechanisms, Adjustable Salt and Pepper Grinders, Acrylic, 144mm, Cooking/Seasoning, Lifetime Mechanism Guarantee",https://www.efghousewares.co.uk/price-kensington-milan-conical-mug-110064,https://www.amazon.co.uk/dp/B0C9MMVLW7,100,Available (see Keepa data),,1.0,1.812,1.51,24.99,3.75,3.13,0.55,4.16499999999999,1.788,12.435,-1.788,11.885,576.941747572815,10.728,57.0708283313325,218,100,5010853188416,5011268823138,0.21904761904761905,5010853188416,5011268823138,True,True,False,1.0,1.0,1.0,11.885,1:1 Match,,,0,,Title alignment,5010853188416,5011268823138
5052516214827,nan,B09YDCHRMC,SMART CHOICE CHICKEN/RICE DOG TREAT,Good Boy Chicken & Rice Sticks - Low Fat Natural Dog Treats - Rawhide Free Recipe - Bulk Box - 10 x 90g,https://www.efghousewares.co.uk/smart-choice-chicken-rice-dog-treat,https://www.amazon.co.uk/dp/B09YDCHRMC,300,Available (see Keepa data),,4.0,1.752,1.46,24.9,3.74,3.49,0.55,4.14999999999999,1.848,12.0599999999999,-1.848,11.5099999999999,572.636815920398,11.088,55.4698795180722,219,300,5052516214827,,0.34782608695652173,5052516214827,,True,False,False,1.0,1.0,1.0,11.5099999999999,1:1 Match,,,0,,"Common terms: chicken, rice, dog",5052516214827,-
5024418545446,nan,B0DMP5X7VY,SIL CRAFTING CONTAINERS ASSORTED,"Lifewit 4 Pack 36 Grids Clear Stackable Plastic Organizer Storage Box Container with Adjustable Dividers for Beads, Art DIY, Crafts, Jewelry, Fishing Tackle with 5 Sheet Label Stickers",https://www.efghousewares.co.uk/sil-crafting-containers-assorted-117748,https://www.amazon.co.uk/dp/B0DMP5X7VY,50,Available (see Keepa data),,1.0,1.008,0.84,18.69,2.8,3.45,0.55,3.115,1.528,8.485,-1.528,7.935,570.863309352518,9.168,50.9470304975923,220,50,5024418545446,,0.2037037037037037,5024418545446,,True,False,False,1.0,4.0,4.0,4.911,BUNDLE (4x) - OK,,,0,,Product type: container,5024418545446,-
5014348229004,nan,B0DJ38DJ6D,GREENFIELDS 20CM PLANT POT,"20cm, 18cm, 16cm Plastic Plant Pots, Plant Pots with Drainage Holes and Saucers, A Set of 3 Flower Pots, Modern Decorative Planters, Blue",https://www.efghousewares.co.uk/greenfields-20cm-plant-pot-terracotta,https://www.amazon.co.uk/dp/B0DJ38DJ6D,50,,,,0.936,0.78,15.99,1.99875,2.41,0.55,2.66499999999999,1.14775,8.13625,-1.14775,7.58625,570.394736842105,6.8865,56.9324577861163,221,50,5014348229004,,0.17177914110429449,5014348229004,,True,False,False,1.0,3.0,3.0,5.71425,BUNDLE (3x) - OK,,,0,,Common terms: plant; Product type: pot,5014348229004,-
5021346493092,nan,B0FFHJKPF5,TERRACOTTA  HALF POT 20CM,Green Thumbz Terracotta Plant Pots - 20cm x 2 Pack Large Terracotta Pots with Saucer and Drainage Hole - Flower Pots Outdoor or Indoor Use - Brown Clay Pot with Tray,https://www.efghousewares.co.uk/terracotta-half-pot-20cm-119462,https://www.amazon.co.uk/dp/B0FFHJKPF5,50,,,,2.088,1.74,24.99,3.12375,2.41,0.55,4.16499999999999,1.56475,13.5512499999999,-1.56475,13.0012499999999,567.740174672488,9.38849999999999,62.4309723889555,222,50,5021346493092,,0.2,5021346493092,,True,False,False,1.0,2.0,2.0,10.913249999999898,BUNDLE (2x) - OK,,,0,,"Common terms: terracotta, pot; Product type: pot",5021346493092,-
5026180058254,nan,B08WHLDMNX,APOLLO STAINLESS STEEL GARLIC PRESS,"No Peeling Required Garlic Press Stainless Steel with Detachable Handle for Fine Mincing - Premium Garlic Mincer Tool, Rust-Proof, Easy to Clean, Dishwasher Safe Garlic Crusher with 5-Year Warranty",https://www.efghousewares.co.uk/apollo-s-s-garlic-press-under-rework,https://www.amazon.co.uk/dp/B08WHLDMNX,700,,,,2.088,1.74,24.99,3.12375,2.41,0.55,4.16499999999999,1.56475,13.5512499999999,-1.56475,13.0012499999999,567.740174672488,9.38849999999999,62.4309723889555,223,700,5026180058254,,0.2672413793103448,5026180058254,,True,False,False,1.0,1.0,1.0,13.0012499999999,1:1 Match,,,0,,"Common terms: stainless, garlic, steel, press",5026180058254,-
5052516216876,nan,B009S64OI6,WORLD OF PETS CAT LITTER SCENTED 3LT,World's Best Cat Litter 28lb (12.7kg) Lavender Scented,https://www.efghousewares.co.uk/world-of-pets-cat-litter-scented-3lt,https://www.amazon.co.uk/dp/B009S64OI6,800,,Available (see Keepa data),4.0,2.76,2.3,39.19,5.88,7.79,0.55,6.53166666666666,3.304,16.6883333333333,-3.304,16.1383333333333,566.25730994152,19.8239999999999,49.4156672620566,224,800,5052516216876,,0.6,5052516216876,,True,False,False,1.0,1.0,1.0,16.1383333333333,1:1 Match,NEEDS_VERIFICATION,Moderate title match,55,"Verify: brand, pack size, exact variant","Common terms: scented, litter, world, cat",5052516216876,-
8721037513562,nan,B094QZQXS4,BOWL GLASS FLOWER 15CM 4 ASSORTED COLOURS,"YOUEON 4 Pack Small Glass Bubble Bowl Vases, 15 cm Glass Terrarium Bowls Fish Bowls, Round Candle Holders, Globe Flower Vase Centerpiece for Wedding Event Home Decor",https://www.efghousewares.co.uk/bowl-glass-flower-15cm-4-assorted-colours-119599,https://www.amazon.co.uk/dp/B094QZQXS4,50,Available (see Keepa data),,1.0,1.332,1.11,23.99,3.6,5.34,0.55,3.99833333333333,2.12,9.94166666666666,-2.12,9.39166666666666,565.763052208835,12.72,46.9779074614422,225,50,8721037513562,,0.2524271844660194,8721037513562,,True,False,False,1.0,4.0,4.0,5.39566666666666,BUNDLE (4x) - OK,,,0,,"Common terms: flower, glass, bowl; Product type: bowl",8721037513562,-
5012128193460,nan,B0CZP63HCT,HOME COLLECTION BLACK FRAME 8X10INCH,"Black 8X10 Inch wooden Photo Frame Set of 4 with Mount for 6X8, Boxed Gallery Picture Frames 10X8'' 4Pack,6X8 inch Oxford Modern Thin Picture Frame With Glass Window for Tabletop or Wallmounted",https://www.efghousewares.co.uk/home-collection-black-frame-8x10inch,https://www.amazon.co.uk/dp/B0CZP63HCT,50,,,,1.344,1.12,18.99,2.37375,2.41,0.55,3.16499999999999,1.29074999999999,9.92125,-1.29074999999999,9.37125,561.152694610778,7.7445,59.2180094786729,226,50,5012128193460,,0.17467248908296942,5012128193460,,True,False,False,1.0,4.0,4.0,5.33925,BUNDLE (4x) - OK,,,0,,"Common terms: frame, black",5012128193460,-
5014348233766,nan,B005D6XZ4O,BEAUFORT STEAMER FOOD CONTAINER300ML,Sistema Microwave Food Steamer with Removable Steamer Basket | Large 3.2 L | Red/Clear,https://www.efghousewares.co.uk/beaufort-steamer-food-container-30-ltr,https://www.amazon.co.uk/dp/B005D6XZ4O,300,,,,0.576,0.48,12.99,1.62375,2.41,0.55,2.16499999999999,1.01275,6.31125,-1.01275,5.76125,559.344660194174,6.07649999999999,53.2217090069284,227,300,5014348233766,,0.3442622950819672,5014348233766,,True,False,False,1.0,1.0,1.0,5.76125,1:1 Match,,,0,,"Common terms: steamer, food",5014348233766,-
5012213515337,nan,B0087OTLAG,GIFTMAKER WIDE RIBBON 2M,Spear & Jackson 6758GS Razorsharp Geared Anvil Secateurs,https://www.efghousewares.co.uk/giftmaker-wide-ribbon-2m-91941,https://www.amazon.co.uk/dp/B0087OTLAG,300,,,,0.876,0.73,15.28,1.90999999999999,2.41,0.55,2.54666666666666,1.12,7.68333333333333,-1.12,7.13333333333333,557.291666666666,6.72,56.0209424083769,228,300,5012213515337,,0.175,5012213515337,,True,False,False,1.0,1.0,1.0,7.13333333333333,1:1 Match,,,0,,Title alignment,5012213515337,-
5017403382584,nan,B09XR4583G,BLACKSPUR 5 PCE SPANNER SET OPEN END,"DURATECH Double Open End Spanner Set, Super-Thin Open Ended Wrench Flat Spanner Set for Narrow Space, Carbon Steel, Mirror-Chrome Plated, 8-Piece, Metric, 5.5 mm-27 mm, with Carry Pouch",https://www.efghousewares.co.uk/blackspur-5-pce-spanner-set-open-end,https://www.amazon.co.uk/dp/B09XR4583G,100,,,,2.004,1.67,23.99,2.99875,2.41,0.55,3.99833333333333,1.52575,12.9129166666666,-1.52575,12.3629166666666,556.888138138138,9.15449999999999,61.8403501458941,229,100,5017403382584,,0.26244343891402716,5017403382584,,True,False,False,1.0,1.0,1.0,12.3629166666666,1:1 Match,,,0,,"Common terms: spanner, open, end",5017403382584,-
9333527125415,nan,B0895NGQF1,FESTIVE MAGIC WINDOW DECORATION,"Artraise V11 Filter for Dyson, 3 Pack Replacement Filter For Dyson V11 Absolute/Animal/Torque Drive V15 Detect SV14 Cordless Vacuum Cleaner. Compare to Part # 970013-02â€¦",https://www.efghousewares.co.uk/festive-magic-window-decoration-103758,https://www.amazon.co.uk/dp/B0895NGQF1,100,Available (see Keepa data),Available (see Keepa data),2.0,1.14,0.95,18.99,2.85,3.13,0.55,3.16499999999999,1.496,8.895,-1.496,8.34499999999999,556.333333333333,8.97599999999999,52.7330173775671,230,100,9333527125415,,0.16831683168316833,9333527125415,,True,False,False,1.0,3.0,3.0,6.064999999999991,BUNDLE (3x) - OK,,,0,,Title alignment,9333527125415,-
5052516214858,5025730010896,B0F22HWBGB,SMART CHOICE 7 BEEF & COD DOG TREAT,Natures Menu Meaty Treats for Adult Dogs with Beef - 7 x 100g,https://www.efghousewares.co.uk/smart-choice-7-beef-cod-dog-treat,https://www.amazon.co.uk/dp/B0F22HWBGB,100,,Available (see Keepa data),6.0,1.752,1.46,24.3,3.65,3.43,0.55,4.05,1.818,11.71,-1.818,11.16,555.223880597015,10.908,55.1111111111111,231,100,5052516214858,5025730010896,0.3333333333333333,5052516214858,5025730010896,True,True,False,1.0,1.0,1.0,11.16,1:1 Match,,,0,,Common terms: beef,5052516214858,5025730010896
883314568691,nan,B0C65HRLMJ,LUMINARC HARENA MULTI BOWL 16CM BLACK,5-pack Oversized Reading Glasses Square Large Frame Readers for Men and Women - Black +1.50,https://www.efghousewares.co.uk/luminarc-harena-multi-bowl-16cm-black,https://www.amazon.co.uk/dp/B0C65HRLMJ,50,Available (see Keepa data),Available (see Keepa data),2.0,1.38,1.15,20.79,3.12,3.09,0.55,3.465,1.582,9.96499999999999,-1.582,9.41499999999999,553.823529411764,9.49199999999999,54.3434343434343,232,50,883314568691,,0.296875,883314568691,,True,False,False,1.0,1.0,1.0,9.41499999999999,1:1 Match,,,0,,Common terms: black,883314568691,-
5038673184722,5060576111246,B091YS1PSX,PRIMA CHOPPER STAINLESS STEEL,Fullstar Onion Chopper for Vegetables - Stainless Steel Manual Hand Food Chopper With Nut and Vegetable Press - Silver,https://www.efghousewares.co.uk/prima-chopper-s-s,https://www.amazon.co.uk/dp/B091YS1PSX,400,Available (see Keepa data),,1.0,0.9,0.75,16.99,2.55,3.13,0.55,2.83166666666666,1.396,7.72833333333333,-1.396,7.17833333333333,552.179487179487,8.376,50.7004120070629,233,400,5038673184722,5060576111246,0.35374149659863946,5038673184722,5060576111246,True,True,False,1.0,1.0,1.0,7.17833333333333,1:1 Match,,,0,,"Common terms: stainless, chopper, steel",5038673184722,5060576111246
6923456823464,5060630693961,B08SMNDX5Z,SPICE JAR 5 ASSORTED COLOURS,"Oak & Steel - 12 Mini Clip Top Glass Spice Storage Jars - 100 ml Glass Canister Containers with Lids, 24 Labels and Chalk Pen (8 x 5cm) - Perfect for Spice Storage, Jam, Honey, Gifting",https://www.efghousewares.co.uk/spice-jar-5-assorted-colours-119722,https://www.amazon.co.uk/dp/B08SMNDX5Z,400,Available (see Keepa data),Available (see Keepa data),2.0,0.78,0.65,15.99,2.25,3.26,0.55,2.66499999999999,1.342,7.165,-1.342,6.615,551.25,8.052,49.6435272045028,234,400,6923456823464,5060630693961,0.20754716981132076,6923456823464,5060630693961,True,True,False,1.0,1.0,1.0,6.615,1:1 Match,,,0,,Common terms: spice,6923456823464,5060630693961
5026180093552,4897099884620,B0CSJTFLBW,APOLLO CANDY THERMOMETER,"ThermoPro TP511 Digital Candy Thermometer with Pot Clip, Programmable Instant Read Food Meat Thermometer with 20cm Long Probe for Candy Sugar Jam Milk Smoker Baking Grilling Candle Liquid Oil",https://www.efghousewares.co.uk/apollo-candy-thermometer,https://www.amazon.co.uk/dp/B0CSJTFLBW,100,Available (see Keepa data),,2.0,2.088,1.74,27.19,4.8,3.0,0.55,4.53166666666666,2.018,13.1183333333333,-2.018,12.5683333333333,548.835516739446,12.1079999999999,55.4689223979404,235,100,5026180093552,4897099884620,0.18604651162790697,5026180093552,4897099884620,True,True,False,1.0,1.0,1.0,12.5683333333333,1:1 Match,,,0,,"Common terms: thermometer, candy",5026180093552,4897099884620
6923456819849,nan,B09QMCPGVL,ADORN PLACEMAT 37CM ASSORTED,"Purejoy Placemats and Coaster Sets 6, Christmas Table Mats PU Leather Heat-Resistant Washable and Non-Slip 43 * 30 cm Dinner Table Mats Set of 6 for Kitchen Table Mat Indoor Outdoor (Grey)",https://www.efghousewares.co.uk/adorn-placemat-37cm-assorted-118547,https://www.amazon.co.uk/dp/B09QMCPGVL,900,Available (see Keepa data),,1.0,0.804,0.67,16.99,2.55,3.71,0.55,2.83166666666666,1.496,7.22833333333333,-1.496,6.67833333333333,547.404371584699,8.97599999999999,47.168922895821,236,900,6923456819849,,0.21296296296296297,6923456819849,,True,False,False,1.0,6.0,6.0,2.6583333333333297,BUNDLE (6x) - OK,,,0,,Product type: mat,6923456819849,-
5015934919279,nan,B0CDQH4DHQ,CHRISTMAS GIFT BAG X LARGE 3PC FUN CHARACTER,"LECONCES Large Christmas Drawstring Gift Bags, 30 PCS Xmas X-Large,Large,Medium and Small Wrapping Bags, 8 Design Xmas Bags for Christmas Party, Presents, Holiday",https://www.efghousewares.co.uk/christmas-gift-bag-x-large-3pc-fun-character-123376,https://www.amazon.co.uk/dp/B0CDQH4DHQ,700,,,,0.876,0.73,14.99,1.87375,2.41,0.55,2.49833333333333,1.11275,7.47791666666666,-1.11275,6.92791666666666,541.243489583333,6.6765,55.4603068712475,237,700,5015934919279,,0.34951456310679613,5015934919279,,True,False,False,1.0,30.0,30.0,-18.47608333333334,BUNDLE (30x) - LOSS,,,0,,"Common terms: christmas, large, gift; Product type: bag",5015934919279,-
5026180016902,5060630693961,B08SMNDX5Z,APOLLO GLASS SPICE JARS FLIP-TOP,"Oak & Steel - 12 Mini Clip Top Glass Spice Storage Jars - 100 ml Glass Canister Containers with Lids, 24 Labels and Chalk Pen (8 x 5cm) - Perfect for Spice Storage, Jam, Honey, Gifting",https://www.efghousewares.co.uk/apollo-glass-spice-jars-flip-top-114293,https://www.amazon.co.uk/dp/B08SMNDX5Z,400,Available (see Keepa data),Available (see Keepa data),2.0,0.804,0.67,15.99,2.25,3.26,0.55,2.66499999999999,1.346,7.145,-1.346,6.595,540.573770491803,8.07599999999999,49.4934333958724,238,400,5026180016902,5060630693961,0.25,5026180016902,5060630693961,True,True,False,1.0,1.0,1.0,6.595,1:1 Match,,,0,,"Common terms: spice, glass, jars, top",5026180016902,5060630693961
5056170340526,nan,B0CLCBL6DT,CHRISTMAS PIPE CLEANERS 40PC,PLULON 60 Sets Christmas Crafts for Kids Christmas Beaded Ornament Kit Tri Beads with Pipe Cleaners Craft Bead Wreath Snowman Candy Cane for Xmas Party Tree Hanging Decorations,https://www.efghousewares.co.uk/christmas-pipe-cleaners-40pc-101622,https://www.amazon.co.uk/dp/B0CLCBL6DT,100,,,,0.6,0.5,12.89,1.61125,2.41,0.55,2.14833333333333,1.01425,6.22041666666666,-1.01425,5.67041666666666,540.039682539682,6.0855,52.788983708301,239,100,5056170340526,,0.2549019607843137,5056170340526,,True,False,False,1.0,1.0,1.0,5.67041666666666,1:1 Match,,,0,,"Common terms: christmas, cleaners, pipe; Product type: cleaner",5056170340526,-
