EAN,EAN_OnPage,ASIN,SupplierTitle,AmazonTitle,SupplierURL,AmazonURL,bought_in_past_month,fba_seller_count,fbm_seller_count,total_offer_count,SupplierPrice_incVAT,SupplierPrice_exVAT,SellingPrice_incVAT,ReferralFee,FBAFee,PrepHouseFee,OutputVAT,InputVAT,NetProceeds,HMRC,NetProfit,ROI,Breakeven,ProfitMargin,Unit_Qty_Flag,NetProfit_num,Sales_num,Bucket
5414883005352.0,,B08YYV15XM,VINTAGE GLASS JAR 500ML,"Vintage Glass Jar With Lids 500ML Mason Jar with Reusable Straw Set of 2 Storage Jars Glass Mugs with Handle for Drinking Preserving Breakfast, Oats, Snack, Smoothie",https://www.efghousewares.co.uk/vintage-glass-jar-500ml,https://www.amazon.co.uk/dp/B08YYV15XM,,Available (see Keepa data),,1.0,1.332,1.11,16.98,2.55,3.25,0.55,2.83,1.492,7.240000000000001,-1.492,6.690000000000001,403.0120481927712,8.952,47.27915194346291,MATCH,6.690000000000001,0.0,B
5017403080930.0,,B0DZ28R1JW,BLACKSPUR RETRCT KNIFE/SPARE BLADES,"2Pcs Black Disposal Containers for Snap-Off Utility Knife 9mm Blade, Razor Blade Cutter Safe Storage Box for Workshop, Office, Crafting, Secure Disposal Solution",https://www.efghousewares.co.uk/blackspur-retrct-knife-spare-blades,https://www.amazon.co.uk/dp/B0DZ28R1JW,,,,1.0,0.936,0.78,13.18,2.44,1.87,0.55,2.196666666666665,1.128,5.893333333333334,-1.128,5.343333333333335,401.75438596491233,6.768,48.64946889226101,MATCH,5.343333333333335,0.0,B
5023674228711.0,,B0DWG2KT7N,COUNTRY CLUB BACKPACK BEE 17 LITRES,"Hobby Gift Crafters Bee Backpack – Durable & Waterproof Yarn Storage Rucksack with Multiple Compartments, Organizer Panel & Reinforced Yarn Holes Comfortable Padded Straps 28x24x43cm",https://www.efghousewares.co.uk/countryclub-backpack-bee-17-litres-119597,https://www.amazon.co.uk/dp/B0DWG2KT7N,,,,,5.112,4.26,37.46,4.6825,2.41,0.55,6.243333333333332,2.3805000000000005,19.86416666666667,-2.3805000000000005,19.31416666666667,401.54192654192656,14.283,61.87132941804592,MATCH,19.31416666666667,0.0,B
8681873025011.0,,B0FD3FSGLM,THL PLASTIC 15 PLATE 9 INCH,"Wrova Plastic Plates Set of 8 Reusable Dinner Plate 9 Inch Deep Plate Set, Unbreakable, Lightweight, Dishwasher & Microwave Safe for Kitchen - White",https://www.efghousewares.co.uk/thl-plastic-15-plate-9-inch,https://www.amazon.co.uk/dp/B0FD3FSGLM,,Available (see Keepa data),,1.0,0.876,0.73,13.99,2.1,3.14,0.55,2.331666666666667,1.3040000000000005,5.688333333333333,-1.3040000000000005,5.138333333333333,401.4322916666666,7.824,44.07433881343816,MATCH,5.138333333333333,0.0,B
8681873025073.0,,B0D9D8WPWW,THL SALAD BOWL PLASTIC REUSABLE 8PCS,"8Pcs Unbreakable Cereal Bowls Set, 655ml Lightweight Bowl, Reusable Plastic Bowls for Party, Picnics, Camping, Breakfast, Salad, Pasta, Soup, Noodles, Snack (Black)",https://www.efghousewares.co.uk/thl-salad-bowl-plastic-reusable-8pcs-112126,https://www.amazon.co.uk/dp/B0D9D8WPWW,,Available (see Keepa data),,1.0,0.852,0.71,13.99,2.1,3.25,0.55,2.331666666666667,1.322,5.598333333333334,-1.322,5.048333333333334,400.6613756613757,7.932,43.302358827734096,MATCH,5.048333333333334,0.0,B
5025572174640.0,,B0CP4VVG5W,VINTAGE ROUND PLANTER DD00,Oairse 3PCS Plant Pots Outdoor Galvanised Planter Zinc Plant Pot Garden Planters Metal Plant Pots Vintage Round Bucket Flower Pot Rustic Container for Plant or Decorative Home Modern Farmhouse Indoor,https://www.efghousewares.co.uk/vintage-round-planter,https://www.amazon.co.uk/dp/B0CP4VVG5W,,Available (see Keepa data),,1.0,2.8200000000000003,2.35,25.99,3.9,3.25,0.55,4.331666666666667,2.01,12.158333333333331,-2.01,11.608333333333333,400.287356321839,12.06,53.59753751442863,MATCH,11.608333333333333,0.0,B
5026180099004.0,,B00YPOCOI8,APOLLO ICE SET,"Apollo 3310 Copper Cocktail Set 5pc, 17x14.5x14.5",https://www.efghousewares.co.uk/apollo-ice-set,https://www.amazon.co.uk/dp/B00YPOCOI8,,,Available (see Keepa data),8.0,1.548,1.29,16.9,1.73,3.15,0.55,2.8166666666666664,1.344,7.913333333333331,-1.344,7.3633333333333315,400.18115942028976,8.064,52.28402366863904,MATCH,7.3633333333333315,0.0,B
5012145000628.0,,B0BS9DP65R,CAROLINE FOIL 12 DISH & LIDS 8oz 1000,"SENENQU 50 Sets 8 Inch Foil Trays with Lids, 1000ml Disposable Tin Foil Food Containers, Round Aluminum Foil Flan Dishes Pie Cases for Baking Roasting Food Storage Takeaway | Freezer & Oven Safe",https://www.efghousewares.co.uk/caroline-foil-12-dish-lids-8oz-1000,https://www.amazon.co.uk/dp/B0BS9DP65R,,Available (see Keepa data),,1.0,1.104,0.92,15.99,2.4,3.58,0.55,2.664999999999999,1.4900000000000002,6.425000000000001,-1.4900000000000002,5.875000000000001,399.6598639455782,8.94,44.09005628517824,MATCH,5.875000000000001,0.0,B
5055490654160.0,,B0825WPLF4,PRO TEA SPOON 6PC STAINLESS STEEL,"nuoshen Guitar Coffee Teaspoons, 6pcs Stainless Steel Musical Coffee Gifts for Man Cute Tea Spoons Set Ice Cream/Dessert/Stirring/Sugar Spoon",https://www.efghousewares.co.uk/pro-tea-spoon-6pc-s-s-1-9,https://www.amazon.co.uk/dp/B0825WPLF4,,Available (see Keepa data),,1.0,0.804,0.67,11.99,1.8,2.1,0.55,1.998333333333333,1.024,5.421666666666667,-1.024,4.871666666666667,399.31693989071033,6.144,48.75729774812344,MATCH,4.871666666666667,0.0,B
5010303958606.0,6930007745021.0,B0DCG5QBR9,ADDIS SUPERDRY MOP REFILL,"COOLNIGHT COONIGHT Sensory Toys for Babies, 93 Lighting Mode+Dimmable+Timer+Remote Sensory Lights Star Projector, 360° Rotate Kids Night Light Projector,Baby Boy Gifts Baby Girl Gifts Newborn Toy",https://www.efghousewares.co.uk/addis-super-refill,https://www.amazon.co.uk/dp/B0DCG5QBR9,,Available (see Keepa data),,1.0,2.352,1.96,22.99,3.45,3.19,0.55,3.831666666666667,1.83,10.558333333333334,-1.83,10.008333333333333,398.738379814077,10.98,52.24010439321445,MATCH,10.008333333333333,0.0,B
