EAN,EAN_OnPage,ASIN,SupplierTitle,AmazonTitle,SupplierURL,AmazonURL,bought_in_past_month,amazon_sales_badge,fba_seller_count,fbm_seller_count,total_offer_count,SupplierPrice_incVAT,SupplierPrice_exVAT,SellingPrice_incVAT,ReferralFee,FBAFee,PrepHouseFee,OutputVAT,InputVAT,NetProceeds,HMRC,NetProfit,ROI,Breakeven,ProfitMargin,EAN_str,supplier_ean_str,supplier_url,supplier_title,supplier_price,amazon_asin,amazon_title,amazon_price,match_method,confidence,match_verdict
5056239428097.0,,B00IBO5O6W,RYSONS ANTI SLIP BUBBLE BATH MAT,Munchkin Dandy Dots Non Slip Baby Bath Mat | Colourful Bubble Shower Mat | Bathmat with Skid-Resistant Suction Cups |Baby Essential Children's Bath Accessories,https://www.efghousewares.co.uk/rysons-anti-slip-bubble-bath-mat-105771,https://www.amazon.co.uk/dp/B00IBO5O6W,2000.0,,,Available (see Keepa data),4.0,2.016,1.68,10.88,1.63,3.31,0.55,1.8133333333333328,1.434,2.446666666666669,-1.434,1.896666666666669,85.05231689088203,8.604,20.919117647058847,5056239428097,5056239428097,https://www.efghousewares.co.uk/rysons-anti-slip-bubble-bath-mat-105771,RYSONS ANTI SLIP BUBBLE BATH MAT,1.68,B00IBO5O6W,Munchkin Dandy Dots Non Slip Baby Bath Mat | Colourful Bubble Shower Mat | Bathmat with Skid-Resistant Suction Cups |Baby Essential Children's Bath Accessories,10.88,title,1.0,LIKELY_MATCH
5053249268729.0,,B00ITX9BKA,PAN AROMA CANDLE PRINTED GLASS PINK ORCHID,"Gift Set with 3 Scented Aromatic Mood Wax Candles - Glass Plate Stones Candle | Aromatherapy Scented Fragrance Aroma | Home Office Decor, Ornament (Vanilla Orchid)",https://www.efghousewares.co.uk/pan-aroma-printed-glass-candle-pink-orchid-111220,https://www.amazon.co.uk/dp/B00ITX9BKA,100.0,100.0,,Available (see Keepa data),2.0,1.08,0.9,8.99,1.12375,2.41,0.55,1.498333333333333,0.99675,3.057916666666667,-0.99675,2.5079166666666666,172.9597701149425,5.980499999999999,33.47608453837597,5053249268729,5053249268729,https://www.efghousewares.co.uk/pan-aroma-printed-glass-candle-pink-orchid-111220,PAN AROMA CANDLE PRINTED GLASS PINK ORCHID,0.9,B0DFVNW8W8,Pan Aroma Ribbed Glass Scented Candle Pink Orchid 120g Pack of 1,7.99,title,1.0,UNCLEAR
5060471890253.0,,B00KKV9WNU,TURBO JET AIR FRESHENER / SANITISER SPRAY GREED 500ML,"Grandma's Secret Laundry Spray 16oz-, Other, Multicoloured",https://www.efghousewares.co.uk/turbo-jet-air-500ml-greed,https://www.amazon.co.uk/dp/B00KKV9WNU,100.0,100.0,Available (see Keepa data),Available (see Keepa data),3.0,3.024,2.52,12.55,1.63,2.65,0.55,2.091666666666667,1.4699999999999998,3.6583333333333328,-1.4699999999999998,3.1083333333333325,101.24864277958736,8.82,29.7211155378486,5060471890253,5060471890253,https://www.efghousewares.co.uk/turbo-jet-air-500ml-greed,TURBO JET AIR FRESHENER / SANITISER SPRAY GREED 500ML,2.52,B08VWTLXBP,SOVEREIGN TURBOJET AIR SANITISER GREED / IRISH TWEED 500ml CAN,6.97,EAN,1.0,EAN_EXACT
5061031651604.0,,B00KQ1ALKC,FLORAL FABRIC REFRESHER 500ML MAGNOLIA,"Archoil AR6400-D MAX Pro DPF Cleaner Diesel Fuel System, Diesel Injector Cleaner, Turbo, CAT Cleaner Concentrate - High Strength Carbon Removal & Exhaust Emissions Reduction for MOT Pass (400ml)",https://www.efghousewares.co.uk/floral-fabric-refresher-500ml-magnolia-118798,https://www.amazon.co.uk/dp/B00KQ1ALKC,500.0,500.0,,,,1.236,1.03,23.95,2.99375,2.41,0.55,3.991666666666667,1.3967500000000002,13.524583333333334,-1.3967500000000002,12.974583333333332,821.1761603375527,8.3805,65.00835073068893,5061031651604,5061031651604,https://www.efghousewares.co.uk/floral-fabric-refresher-500ml-magnolia-118798,FLORAL FABRIC REFRESHER 500ML MAGNOLIA,1.03,B00KQ1ALKC,"Archoil AR6400-D MAX Pro DPF Cleaner Diesel Fuel System, Diesel Injector Cleaner, Turbo, CAT Cleaner Concentrate - High Strength Carbon Removal & Exhaust Emissions Reduction for MOT Pass (400ml)",23.95,EAN,1.0,EAN_EXACT
5032759014217.0,5019200169634.0,B00LXM7250,AMTECH SCRAPER DELUXE WALLPAPER BLADES 5PC,ProDec Advance 5 Pack 6 inch Heavy Duty Double Thickness Hardened Steel Replacement Scraper Blades Compatible with ProDec Titan Scraper and Other 6 inch Scrapers for Maximum Power,https://www.efghousewares.co.uk/amtech-scraper-deluxe-wallpaper-blades-5pc,https://www.amazon.co.uk/dp/B00LXM7250,50.0,50.0,,,1.0,1.104,0.92,5.75,0.75,1.73,0.55,0.958333333333333,0.7900000000000001,1.391666666666667,-0.7900000000000001,0.841666666666667,57.25623582766441,4.74,17.565217391304355,5032759014217,5032759014217,https://www.efghousewares.co.uk/amtech-scraper-deluxe-wallpaper-blades-5pc,AMTECH SCRAPER DELUXE WALLPAPER BLADES 5PC,0.92,B00LXM7250,ProDec Advance 5 Pack 6 inch Heavy Duty Double Thickness Hardened Steel Replacement Scraper Blades Compatible with ProDec Titan Scraper and Other 6 inch Scrapers for Maximum Power,5.75,title,1.0,UNCLEAR
5040481981202.0,,B00NGQUUV4,PPS PLASTIC 100 PLATES 23CM,100 WHITE PLASTIC PLATES - 9 inch/23cm quality durable plates ideal for hot and cold food,https://www.efghousewares.co.uk/pps-plastic-100-plates-23cm-10-8,https://www.amazon.co.uk/dp/B00NGQUUV4,100.0,100.0,,,,4.0200000000000005,3.35,11.49,1.43625,2.41,0.55,1.9149999999999991,1.5492500000000005,2.378750000000001,-1.5492500000000005,1.8287500000000008,46.89102564102568,9.2955,19.09921671018278,5040481981202,5040481981202,https://www.efghousewares.co.uk/pps-plastic-100-plates-23cm-10-8,PPS PLASTIC 100 PLATES 23CM,,,,,no_results,0.0,LIKELY_MATCH
5030481981234.0,,B00NTZKZ3K,PPS PLASTIC 100 PLATES 18CM,100 WHITE PLASTIC PLATES - 7 inch/18cm quality durable plates ideal for hot and cold food,https://www.efghousewares.co.uk/pps-plastic-100-plates-18cm,https://www.amazon.co.uk/dp/B00NTZKZ3K,100.0,100.0,,,,2.8440000000000003,2.37,7.99,0.99875,2.41,0.55,1.331666666666666,1.2657500000000002,0.8795833333333336,-1.2657500000000002,0.3295833333333335,11.287100456621014,7.5945,4.949937421777224,5030481981234,5030481981234,https://www.efghousewares.co.uk/pps-plastic-100-plates-18cm,PPS PLASTIC 100 PLATES 18CM,,,,,no_results,0.0,LIKELY_MATCH
5033298000358.0,5055727805082.0,B00O2F0LT4,ESSENTIAL PLASTIC 12 GLASSES 1 PINT,"Set of 6 Unbreakable Polycarbonate Plastic Pint Glasses. Capacity (1 pint / 568ml / 20oz). Ideal for bbq's, camping, glamping, boats and general use.. Dishwasher safe.",https://www.efghousewares.co.uk/essential-plastic-12-glasses-1-pint,https://www.amazon.co.uk/dp/B00O2F0LT4,300.0,300.0,Available (see Keepa data),Available (see Keepa data),2.0,1.032,0.86,9.99,1.5,2.7,0.55,1.6649999999999991,1.122,3.265000000000001,-1.122,2.7150000000000007,192.55319148936167,6.732,32.612612612612615,5033298000358,5033298000358,https://www.efghousewares.co.uk/essential-plastic-12-glasses-1-pint,ESSENTIAL PLASTIC 12 GLASSES 1 PINT,,,,,no_results,0.0,UNCLEAR
5024418382560.0,,B00PH2Z7FO,SIL CANDLE 2 HOUR BURN BUDDHA 11x9CM,2 x Prices Ivory Altar Candle 250mm X 80mm 125 Hours Burn Time,https://www.efghousewares.co.uk/sil-candle-2-hour-burn-buddha-11x9cm-126782,https://www.amazon.co.uk/dp/B00PH2Z7FO,400.0,400.0,,,,1.008,0.84,13.1,1.6375,2.41,0.55,2.1833333333333336,1.0875,6.029166666666667,-1.0875,5.479166666666667,394.1846522781775,6.525,50.190839694656496,5024418382560,5024418382560,https://www.efghousewares.co.uk/sil-candle-2-hour-burn-buddha-11x9cm-126782,SIL CANDLE 2 HOUR BURN BUDDHA 11x9CM,0.84,B00PH2Z7FO,2 x Prices Ivory Altar Candle 250mm X 80mm 125 Hours Burn Time,13.1,title,1.0,UNCLEAR
5050565755360.0,,B00SA5KI1I,MANICURE SET IN CASE 6PC,Mira Response Adjustable 4 Spray Mode Shower Head Grey/White,https://www.efghousewares.co.uk/manicure-set-in-case-6pc-120131,https://www.amazon.co.uk/dp/B00SA5KI1I,100.0,100.0,,,7.0,1.476,1.23,29.99,3.9,3.04,0.55,4.998333333333331,1.744,16.82166666666667,-1.744,16.27166666666667,914.1385767790264,10.464,65.1083694564855,5050565755360,5050565755360,https://www.efghousewares.co.uk/manicure-set-in-case-6pc-120131,MANICURE SET IN CASE 6PC,1.23,B0F8BHBYSL,"7 Piece Manicure Set, Nail Clipper Set, Manicure Pedicure Kit Stainless Steel Eyebrow Trimmer, Tweezers, Nail File, Cuticle Pusher, Nail Clippers in Pink PU Leather Case - Travel Kit & Home Use",3.49,title,1.0,UNCLEAR
5056283854682.0,5060098470340.0,B00XDO8LUG,BLOC PAINT BRUSHES 2PCE,Major Brushes Sable Substitute Size 2 Paint Brushes - Pack of 10,https://www.efghousewares.co.uk/bloc-paint-brushes-2pce,https://www.amazon.co.uk/dp/B00XDO8LUG,50.0,50.0,Available (see Keepa data),Available (see Keepa data),6.0,1.14,0.95,5.25,0.42,1.5,0.55,0.875,0.6839999999999999,1.505,-0.6839999999999999,0.955,63.66666666666667,4.104,21.82857142857143,5056283854682,5056283854682,https://www.efghousewares.co.uk/bloc-paint-brushes-2pce,BLOC PAINT BRUSHES 2PCE,0.95,B00XDO8LUG,Major Brushes Sable Substitute Size 2 Paint Brushes - Pack of 10,5.25,title,1.0,UNCLEAR
5056170305754.0,,B00Y4NN952,BLOC BUNGEE CORD SET 1.8M,"Bison Gear Premium Bungee Cords with Hooks - UV Resistant Heavy Duty Cords with Non-Scratch Hooks, Including Mini Cords, Tarp Clips and Bungee Ties, Multi Use (28 Piece Set)",https://www.efghousewares.co.uk/bloc-bungee-cord-set-1-8m,https://www.amazon.co.uk/dp/B00Y4NN952,200.0,200.0,,,,1.008,0.84,13.99,1.74875,2.41,0.55,2.331666666666667,1.10975,6.659583333333334,-1.10975,6.109583333333334,439.5383693045564,6.6585,52.405289492494646,5056170305754,5056170305754,https://www.efghousewares.co.uk/bloc-bungee-cord-set-1-8m,BLOC BUNGEE CORD SET 1.8M,0.84,B0FNGMTPGQ,"Bungee Cord 1.8m, 1x Heavy Duty Elastic Cord with Metal Hooks, Max Load 30kg, Perfect for Securing Luggage, Camping, and Outdoor Activities",4.49,title,1.0,UNCLEAR
5056170319188.0,5000204539769.0,B0132UMMK0,AIR FRESHENER GEL BEADS 150GRM,"Glade Solid Gel Air Freshener, Odour Eliminator for Home & Bathroom, Relaxing Zen, Pack of 8 (8 x 150g)",https://www.efghousewares.co.uk/air-freshener-gel-beads-150grm,https://www.amazon.co.uk/dp/B0132UMMK0,400.0,400.0,Available (see Keepa data),Available (see Keepa data),15.0,1.008,0.84,11.99,0.96,3.48,0.55,1.998333333333333,1.166,4.711666666666666,-1.166,4.161666666666666,299.40047961630694,6.995999999999999,41.65137614678898,5056170319188,5056170319188,https://www.efghousewares.co.uk/air-freshener-gel-beads-150grm,AIR FRESHENER GEL BEADS 150GRM,0.84,B0132UMMK0,"Glade Solid Gel Air Freshener, Odour Eliminator for Home & Bathroom, Relaxing Zen, Pack of 8 (8 x 150g)",11.99,title,1.0,UNCLEAR
5050796009829.0,5056184130113.0,B015AOGP1S,BRIGHT & HOMELY INTERIOR DEHUMIDIFIER,"ANSIO Dehumidifier Disposable Pack of 10 Room Moisture Absorber Condensation Remover De Humidifiers for Damp, Mould in Home, Bathroom, Window, House, Kitchen, Wardrobe, Bedroom Interior Moisture Traps",https://www.efghousewares.co.uk/bright-homely-dehumidifier-105112,https://www.amazon.co.uk/dp/B015AOGP1S,5000.0,,,,6.0,0.672,0.56,10.95,0.88,3.54,0.55,1.8249999999999995,1.106,4.145,-1.106,3.595,323.87387387387383,6.636,39.3972602739726,5050796009829,5050796009829,https://www.efghousewares.co.uk/bright-homely-dehumidifier-105112,BRIGHT & HOMELY INTERIOR DEHUMIDIFIER,0.56,B015AOGP1S,"ANSIO Dehumidifier Disposable Pack of 10 Room Moisture Absorber Condensation Remover De Humidifiers for Damp, Mould in Home, Bathroom, Window, House, Kitchen, Wardrobe, Bedroom Interior Moisture Traps",10.95,title,1.0,UNCLEAR
5060345216493.0,5055516227859.0,B015HE6HJG,RYSONS SLEEP MASK ASSORTED,"Vacspare for Numatic Henry Vacuum Cleaner Tool Kit with 3m Hose, Brushes & 10 Hoover Bags",https://www.efghousewares.co.uk/rysons-sleep-mask-assorted-109918,https://www.amazon.co.uk/dp/B015HE6HJG,500.0,500.0,,Available (see Keepa data),4.0,1.008,0.84,20.99,2.62375,2.41,0.55,3.498333333333332,1.2847499999999998,11.617916666666668,-1.2847499999999998,11.067916666666669,796.2529976019184,7.708499999999999,63.27536922343974,5060345216493,5060345216493,https://www.efghousewares.co.uk/rysons-sleep-mask-assorted-109918,RYSONS SLEEP MASK ASSORTED,0.84,B0G7DVWKHL,"V8 Engine Model Kit That Runs, Visible Mini Car Motor Building Set for Adults & Teens, Compatible with Lego, STEM Physical Science Educational Toy for Boys 14+ (905 PCS)",59.99,EAN,1.0,EAN_EXACT
5056338357144.0,4003318204692.0,B015RIETJ2,CAST IRON PADLOCK 50MM,"ABUS Padlock brass 60/50HB50 - high shackle - for doors, gates, cabinets, bags, suitcases and much more. - Brass lock body - hardened steel shackle - ABUS security level 5",https://www.efghousewares.co.uk/cast-iron-padlock-50mm-118683,https://www.amazon.co.uk/dp/B015RIETJ2,50.0,50.0,,,2.0,1.008,0.84,7.42,0.96,1.87,0.55,1.2366666666666664,0.8440000000000001,2.5133333333333336,-0.8440000000000001,1.9633333333333336,141.24700239808155,5.063999999999999,31.75202156334232,5056338357144,5056338357144,https://www.efghousewares.co.uk/cast-iron-padlock-50mm-118683,CAST IRON PADLOCK 50MM,0.84,B015RIETJ2,"ABUS Padlock brass 60/50HB50 - high shackle - for doors, gates, cabinets, bags, suitcases and much more. - Brass lock body - hardened steel shackle - ABUS security level 5",7.42,title,1.0,UNCLEAR
5053249279978.0,,B0182QCU7E,NUAGE GEL POLISH & TIP REMOVER 100% ACETONE 160ML,"Mylee 100% Pure Acetone (300ml) - Gel Nail Polish Remover – Maximum Strength Professional Soak-Off for UV/LED, Acrylics, Nail Tips & Glue - Made in the UK",https://www.efghousewares.co.uk/nuage-gel-polish-tip-remover-100-acetone-150ml-119961,https://www.amazon.co.uk/dp/B0182QCU7E,3000.0,,Available (see Keepa data),Available (see Keepa data),2.0,1.272,1.06,7.99,0.64,2.75,0.55,1.331666666666666,1.0,2.2083333333333344,-1.0,1.6583333333333343,103.0020703933748,6.0,24.906132665832303,5053249279978,5053249279978,https://www.efghousewares.co.uk/nuage-gel-polish-tip-remover-100-acetone-150ml-119961,NUAGE GEL POLISH & TIP REMOVER 100% ACETONE 160ML,1.06,B0182QCU7E,"Mylee 100% Pure Acetone (300ml) - Gel Nail Polish Remover – Maximum Strength Professional Soak-Off for UV/LED, Acrylics, Nail Tips & Glue - Made in the UK",7.99,title,1.0,LIKELY_MATCH
8721037386548.0,,B0185IRSU8,BOWL GLASS 160X140X20MM FISH,"Amtra Crystal Globe - Fishbowl in transparent glass, Goldfish Aquarium, hand blown, 30 CM",https://www.efghousewares.co.uk/bowl-glass-160x140x20mm-fish-119486,https://www.amazon.co.uk/dp/B0185IRSU8,100.0,100.0,,,,1.212,1.01,25.99,3.24875,2.41,0.55,4.331666666666667,1.44375,14.98958333333333,-1.44375,14.43958333333333,925.614316239316,8.6625,66.66987302808771,8721037386548,8721037386548,https://www.efghousewares.co.uk/bowl-glass-160x140x20mm-fish-119486,BOWL GLASS 160X140X20MM FISH,1.01,B0185IRSU8,"Amtra Crystal Globe - Fishbowl in transparent glass, Goldfish Aquarium, hand blown, 30 CM",25.99,title,1.0,UNCLEAR
5038673685595.0,5060021030023.0,B01B2ULW7G,MARKSMAN WALL PLUGS 5MM,WETNFIX (20 Discs) - Fixing Wall Plugs Fast! No Need to Fill or redrill.,https://www.efghousewares.co.uk/marksman-wall-plugs-5mm,https://www.amazon.co.uk/dp/B01B2ULW7G,1000.0,,Available (see Keepa data),,1.0,1.008,0.84,5.95,0.77,1.5,0.55,0.9916666666666664,0.7320000000000001,1.8483333333333345,-0.7320000000000001,1.2983333333333344,93.40527577937657,4.392,26.184873949579853,5038673685595,5038673685595,https://www.efghousewares.co.uk/marksman-wall-plugs-5mm,MARKSMAN WALL PLUGS 5MM,,,,,no_results,0.0,UNCLEAR
5038673601144.0,5026204006872.0,B01CG5E6B0,MARKSMAN WIRE BRUSH/SCRAPER,"COTTAM Heavy Duty (6 Row) Steel Wire Scratch Brush With Scraper - For Surface Preparation & Removal of Rust , Paint, Coatings, & Debris",https://www.efghousewares.co.uk/marksman-wire-brush-scraper,https://www.amazon.co.uk/dp/B01CG5E6B0,100.0,100.0,Available (see Keepa data),,1.0,1.008,0.84,8.49,1.1,3.1,0.55,1.415,1.118,2.035,-1.118,1.4849999999999997,106.83453237410068,6.707999999999999,20.98939929328621,5038673601144,5038673601144,https://www.efghousewares.co.uk/marksman-wire-brush-scraper,MARKSMAN WIRE BRUSH/SCRAPER,,,,,no_results,0.0,UNCLEAR
5024418549727.0,,B01F9QB8I2,SIL BATHROOM SUCTION MIRROR ASSORTED,"MIRRORVANA Fogless Shower & Shaving Mirror with Upgraded Suction Mount for Bathroom, Anti Fog & Mist Free Shatterproof Surface and 360° Swivel, 16cm x 16cm (1X Magnification)",https://www.efghousewares.co.uk/sil-bathroom-suction-mirror-112681,https://www.amazon.co.uk/dp/B01F9QB8I2,500.0,500.0,Available (see Keepa data),,1.0,1.008,0.84,14.99,1.2,2.7,0.55,2.498333333333333,1.0580000000000005,7.751666666666669,-1.0580000000000005,7.201666666666669,518.1055155875301,6.348,57.651767845230175,5024418549727,5024418549727,https://www.efghousewares.co.uk/sil-bathroom-suction-mirror-112681,SIL BATHROOM SUCTION MIRROR ASSORTED,0.84,B01F9QB8I2,"MIRRORVANA Fogless Shower & Shaving Mirror with Upgraded Suction Mount for Bathroom, Anti Fog & Mist Free Shatterproof Surface and 360° Swivel, 16cm x 16cm (1X Magnification)",14.99,title,1.0,UNCLEAR
5030481930652.0,5030481930027.0,B01HILDGK4,PPS FOIL PIZZA 2 PLATTERS,PPS 3 x ALUMINIUM FOIL PLATTER TRAY - 44cm x 29cm disposable foil catering serving dish,https://www.efghousewares.co.uk/pps-foil-pizza-2-platters,https://www.amazon.co.uk/dp/B01HILDGK4,50.0,50.0,Available (see Keepa data),Available (see Keepa data),6.0,1.032,0.86,7.39,1.11,3.36,0.55,1.2316666666666665,1.1760000000000002,0.828333333333333,-1.1760000000000002,0.278333333333333,19.739952718676097,7.056,4.519621109607573,5030481930652,5030481930652,https://www.efghousewares.co.uk/pps-foil-pizza-2-platters,PPS FOIL PIZZA 2 PLATTERS,,,,,no_results,0.0,UNCLEAR
5056170305747.0,4260448130721.0,B01HOA4J5K,BLOC BUNGEE CORD SET 6PCE,PRETEX Heavy Duty Bungee Cords with Hooks - Set of 12 - Short & Long Bungees for Camping & Outdoors - Small & Large Elastic Tie Down Luggage Straps in 4 Lengths - Multi-colour,https://www.efghousewares.co.uk/bloc-bungee-cord-set-6pce,https://www.amazon.co.uk/dp/B01HOA4J5K,200.0,200.0,Available (see Keepa data),,1.0,1.14,0.95,6.49,0.84,2.65,0.55,1.081666666666666,0.998,0.9683333333333344,-0.998,0.4183333333333343,27.88888888888896,5.987999999999999,7.734976887519278,5056170305747,5056170305747,https://www.efghousewares.co.uk/bloc-bungee-cord-set-6pce,BLOC BUNGEE CORD SET 6PCE,,,,,no_results,0.0,UNCLEAR
5032759050239.0,5032759045396.0,B01LZPI9GR,AMTECH UTILITY SAFETY KNIFE *SPECIAL*,"Amtech - 2-in-1 Craft Knife and Folding Utility Knife, Durable and Rust-Proof Stainless Steel, Comfortable Handle for Reduced Hand Fatigue, Lightweight and Portable (Includes 5 SK5 Blades)",https://www.efghousewares.co.uk/amtech-utility-safety-knife-special-,https://www.amazon.co.uk/dp/B01LZPI9GR,200.0,200.0,,,1.0,1.872,1.56,9.71,1.26,2.42,0.55,1.6183333333333323,1.158,2.851666666666669,-1.158,2.3016666666666685,109.08372827804114,6.948,28.44490216271886,5032759050239,5032759050239,https://www.efghousewares.co.uk/amtech-utility-safety-knife-special-,AMTECH UTILITY SAFETY KNIFE *SPECIAL*,1.56,B01LZPI9GR,"Amtech - 2-in-1 Craft Knife and Folding Utility Knife, Durable and Rust-Proof Stainless Steel, Comfortable Handle for Reduced Hand Fatigue, Lightweight and Portable (Includes 5 SK5 Blades)",9.71,title,1.0,LIKELY_MATCH
5056175980970.0,5038580069686.0,B01MA1OAL1,Candle Jar Air Freshener 3pk,Yankee Candle Car Jar Scented Air Freshener | Clean Cotton | 3 Count,https://www.efghousewares.co.uk/candle-jar-air-freshener-3pk-106969,https://www.amazon.co.uk/dp/B01MA1OAL1,1000.0,,,Available (see Keepa data),7.0,1.008,0.84,5.49,0.82,1.8,0.55,0.915,0.802,1.1150000000000002,-0.802,0.5650000000000002,40.647482014388494,4.811999999999999,12.349726775956288,5056175980970,5056175980970,https://www.efghousewares.co.uk/candle-jar-air-freshener-3pk-106969,Candle Jar Air Freshener 3pk,0.84,B01MA1OAL1,Yankee Candle Car Jar Scented Air Freshener | Clean Cotton | 3 Count,5.49,title,1.0,LIKELY_MATCH
5010508189744.0,5702017824864.0,B01MSZQ37V,CHARM AIRFRESHENER LILY WHITE FLOW 240ML PK12,"LEGO Classic Creative Build-and-Play Box - Colourful Bricks Set - Build a House, Dog, Fire Engine Toy, Piano Keyboard, Clouds & Rainbow - Arts and Crafts Kit for 5+ Year Old Boys & Girls - 11044",https://www.efghousewares.co.uk/charm-af-lily-white-flow-240ml-pk12,https://www.amazon.co.uk/dp/B01MSZQ37V,100.0,100.0,,,3.0,8.052,6.71,38.76,5.81,3.49,0.55,6.460000000000001,3.3120000000000003,16.29,-3.3120000000000003,15.739999999999998,216.8044077134986,19.872,48.73065015479876,5010508189744,5010508189744,https://www.efghousewares.co.uk/charm-af-lily-white-flow-240ml-pk12,CHARM AIRFRESHENER LILY WHITE FLOW 240ML PK12,6.71,B06XKC3KGY,"Charm DSL069S Lily White Air Freshener,Aerosol Spray,240 mL",7.95,EAN,1.0,EAN_EXACT
5014749160333.0,5014749165598.0,B01MZARJ6G,BEAUTY HAIR GRIP ROLLERS 5 PACK,42 pcs x 15mm Small Self Grip Hair Rollers Salon Hairdressing Curlers - By Beauty Care,https://www.efghousewares.co.uk/beauty-velcro-hair-rollers-5pk,https://www.amazon.co.uk/dp/B01MZARJ6G,200.0,200.0,,,2.0,1.008,0.84,7.16,0.56,2.67,0.55,1.1933333333333334,0.9240000000000002,1.8966666666666665,-0.9240000000000002,1.3466666666666665,96.88249400479614,5.544,22.56983240223463,5014749160333,5014749160333,https://www.efghousewares.co.uk/beauty-velcro-hair-rollers-5pk,BEAUTY HAIR GRIP ROLLERS 5 PACK,0.84,B01MZARJ6G,42 pcs x 15mm Small Self Grip Hair Rollers Salon Hairdressing Curlers - By Beauty Care,7.16,title,1.0,LIKELY_MATCH
5056175980963.0,5010555152029.0,B01N0Q3CTZ,Jelly Baby Air Freshener,"4 x Assorted Jelly Belly 2D Cardboard Car Air Freshener Set - Cherry, Blueberry, Tangerine, Lemon",https://www.efghousewares.co.uk/jelly-baby-air-freshener-106968,https://www.amazon.co.uk/dp/B01N0Q3CTZ,700.0,700.0,Available (see Keepa data),Available (see Keepa data),7.0,1.008,0.84,6.36,0.95,1.52,0.55,1.0599999999999996,0.772,1.9900000000000009,-0.772,1.4400000000000006,103.59712230215833,4.632000000000001,27.16981132075473,5056175980963,5056175980963,https://www.efghousewares.co.uk/jelly-baby-air-freshener-106968,Jelly Baby Air Freshener,0.84,B01N0Q3CTZ,"4 x Assorted Jelly Belly 2D Cardboard Car Air Freshener Set - Cherry, Blueberry, Tangerine, Lemon",6.36,title,1.0,LIKELY_MATCH
5056239471086.0,620912685524.0,B01N0Y1D56,TOOTHBRUSHES KIDS 5PC,4 Childrens Toothbrushes ~ Bulk Packs Kids Manual Brushes (Sucker),https://www.efghousewares.co.uk/toothbrushes-kids-5pc,https://www.amazon.co.uk/dp/B01N0Y1D56,1000.0,,Available (see Keepa data),,1.0,1.008,0.84,3.99,0.32,1.52,0.55,0.665,0.6460000000000001,0.6450000000000004,-0.6460000000000001,0.0950000000000003,6.834532374100741,3.876,2.857142857142866,5056239471086,5056239471086,https://www.efghousewares.co.uk/toothbrushes-kids-5pc,TOOTHBRUSHES KIDS 5PC,0.84,B0GQ44JW2X,"Kids Toothbrushes, 5pcs Gentle Medium Soft Bristles, Manual Toothbrushes, Soft Toothbrush for Kids Adults, Travel Essentials for Kids Ages 3+ Years | Mixed Colour",5.29,title,1.0,LIKELY_MATCH
5019685003911.0,,B06XTQV419,ECOBAG BLACK HEAVY DUTY 30 BAGS 50 LTR,"EcoBag - 50 Pack Heavy Duty Bin Bags - 50L - 35 Microns - Recyclable Black Bin Bag with Leak Resistant Seal, Sustainable Refuse Sack, Eco-Friendly Rubbish Bag for Home, Office & Kitchen (600x800 mm)",https://www.efghousewares.co.uk/ecobag-black-heavy-duty-30-bags-50-ltr,https://www.amazon.co.uk/dp/B06XTQV419,500.0,500.0,,,,1.752,1.46,7.79,0.97375,2.41,0.55,1.298333333333333,1.07875,1.6479166666666671,-1.07875,1.097916666666667,54.62271973466007,6.472499999999999,16.912708600770223,5019685003911,5019685003911,https://www.efghousewares.co.uk/ecobag-black-heavy-duty-30-bags-50-ltr,ECOBAG BLACK HEAVY DUTY 30 BAGS 50 LTR,1.46,B06XTQV419,"EcoBag - 50 Pack Heavy Duty Bin Bags - 50L - 35 Microns - Recyclable Black Bin Bag with Leak Resistant Seal, Sustainable Refuse Sack, Eco-Friendly Rubbish Bag for Home, Office & Kitchen (600x800 mm)",7.79,title,1.0,LIKELY_MATCH
5022822203259.0,7426821688969.0,B06XVS9QDV,STATUS 6.5W E/S A55 GLS DAY LIGHT FILAMENT LED LIGHT BULB SINGLE,paul russells E27 Edison Screw LED Filament – 7Watt 60W Equivalent 806LM Lumens 2700K ES Standard GLS A60 – Super Bright Energy Saving Light Non-Dimmable - Warm White Bulbs - Pack of 2,https://www.efghousewares.co.uk/status-6-5w-e/s-a55-gls-day-light-filament-led-light-bulb-single-106541,https://www.amazon.co.uk/dp/B06XVS9QDV,500.0,500.0,Available (see Keepa data),Available (see Keepa data),2.0,1.548,1.29,9.49,1.23,2.67,0.55,1.581666666666666,1.148,2.7183333333333346,-1.148,2.168333333333335,117.8442028985508,6.887999999999999,27.41833508956798,5022822203259,5022822203259,https://www.efghousewares.co.uk/status-6-5w-e/s-a55-gls-day-light-filament-led-light-bulb-single-106541,STATUS 6.5W E/S A55 GLS DAY LIGHT FILAMENT LED LIGHT BULB SINGLE,1.29,B06XVS9QDV,paul russells E27 Edison Screw LED Filament – 7Watt 60W Equivalent 806LM Lumens 2700K ES Standard GLS A60 – Super Bright Energy Saving Light Non-Dimmable - Warm White Bulbs - Pack of 2,9.49,title,1.0,UNCLEAR
