EAN,EAN_OnPage,ASIN,SupplierTitle,AmazonTitle,SupplierURL,AmazonURL,bought_in_past_month,fba_seller_count,fbm_seller_count,total_offer_count,SupplierPrice_incVAT,SupplierPrice_exVAT,SellingPrice_incVAT,ReferralFee,FBAFee,PrepHouseFee,OutputVAT,InputVAT,NetProceeds,HMRC,NetProfit,ROI,Breakeven,ProfitMargin,RowID,EAN_digits,EAN_OnPage_digits,sales,title_match,is_exact_ean,EAN_digits_normalized,EAN_OnPage_digits_normalized,EAN_strict_valid,EAN_OnPage_strict_valid,is_exact_ean_strict,Sup_Qty,Amz_Qty,Qty_Ratio,has_dimension_pattern_sup,has_dimension_pattern_amz,Adjusted_Profit,category,Pack_Verdict,MLS,MLS_band,IP_Risk,Capacity_Variance
5036029520491,nan,B0C2D2TLGM,SILVERHOOK BIG BOY FILLER HYBRID EPOXY 250ML,"Car Boot Organiser with Cooler Bag, Extra Large Premium Expandable Compartments, Foldable Car Organiser, Trunk Organiser for Most Vehicles & Indoor",https://www.efghousewares.co.uk/silverhook-big-boy-filler-hybrid-epoxy-250ml,https://www.amazon.co.uk/dp/B0C2D2TLGM,100,Available (see Keepa data),,1.0,6.3,5.25,45.99,6.84,5.63,0.55,7.66499999999999,3.654,20.605,-3.654,20.055,345.775862068965,21.924,52.3287671232876,339,5036029520491,,100,0.18848167539267016,False,5036029520491,,True,False,False,1.0,1.0,1.0,True,False,20.055,UNCERTAIN,1:1 Match,9.424083769633508,UNLIKELY,False,
nan,5055959772077,B09F6XKJHG,PREMIER ACRYLIC PENGUIN COLOUR CHANGE 10CM,Marco Paul 30cm Acrylic LED Penguin Christmas Decoration Light - Battery Operated Figure with Auto Timer Indoor & Outdoor Xmas Ornament - Home & Garden Festive Lighting Decor,https://www.efghousewares.co.uk/premier-acrylic-penguin-colour-change-10cm-123191,https://www.amazon.co.uk/dp/B09F6XKJHG,100,Available (see Keepa data),Available (see Keepa data),4.0,3.096,2.58,24.99,3.3,3.58,0.55,4.16499999999999,2.002,11.3649999999999,-2.002,10.8149999999999,345.52715654952,12.012,51.9327731092436,340,,5055959772077,100,0.2962962962962963,False,,5055959772077,False,True,False,1.0,1.0,1.0,True,True,10.8149999999999,UNCERTAIN,1:1 Match,24.814814814814813,UNLIKELY,False,
5060298503701,nan,B0DFPL2MZL,MASON HACKSAW WITH 2 SPARE BLADES,"AIRAJ Hacksaw - Heavy Duty Hacksaw for Metal Cutting - Two Sawing Angles 45Â°/90Â° - with 10 Spare Blades - Metal Hack Saw for Wood, Plastics, Rubber and Other Common Materials",https://www.efghousewares.co.uk/mason-hacksaw-with-2-spare-blades-123866,https://www.amazon.co.uk/dp/B0DFPL2MZL,200,Available (see Keepa data),,2.0,1.008,0.84,13.25,1.72,3.15,0.55,2.20833333333333,1.252,5.33166666666666,-1.252,4.78166666666666,344.004796163069,7.512,43.3056603773584,341,5060298503701,,200,0.2679425837320574,False,5060298503701,,True,False,False,1.0,1.0,1.0,False,False,4.78166666666666,UNCERTAIN,1:1 Match,23.397129186602868,UNLIKELY,False,
5050796010146,5059059048322,B0B3J2R8N9,BRIGHT & HOMELY HANGERS VELVET NON SLIP BLACK 3 PACK,"20 Pack Velvet Coat Hangers â€“ Non Slip Velvet Hangers for Clothes, Space Saving Adult Hangers with Tie Organizer & Swivel Hooks â€“ Clothes Hangers Wardrobe Storage - Black",https://www.efghousewares.co.uk/bright-homely-hangers-velvet-non-slip-black-3-pack-106285,https://www.amazon.co.uk/dp/B0B3J2R8N9,600,Available (see Keepa data),Available (see Keepa data),4.0,0.744,0.62,11.99,1.35,3.45,0.55,1.99833333333333,1.194,4.57166666666666,-1.194,4.02166666666666,343.732193732193,7.164,40.2502085070892,342,5050796010146,5059059048322,600,0.23893805309734514,False,5050796010146,5059059048322,True,True,False,3.0,20.0,6.666666666666667,False,False,-0.1943333333333399,UNCERTAIN,BUNDLE (6x) - LOSS,21.94690265486726,UNLIKELY,False,
nan,700115980906,B079K9HRRR,PREMIER WATERGLOBE CHIMMNEY 45MM,Chimney Balloon 14 x 38 Inch Large Chimney Draught Excluder,https://www.efghousewares.co.uk/premier-waterglobe-chimmney-45mm-123163,https://www.amazon.co.uk/dp/B079K9HRRR,200,Available (see Keepa data),,1.0,2.016,1.68,19.0,2.85,3.09,0.55,3.16666666666666,1.634,8.21333333333333,-1.634,7.66333333333333,343.647234678624,9.804,48.4,343,,700115980906,200,0.3516483516483517,False,,700115980906,False,True,False,1.0,38.0,38.0,True,True,-66.92866666666667,MODERATE_CONFIDENCE,1:1 Match (dimension pattern detected),17.582417582417584,UNLIKELY,False,
5029594303002,810151452333,B0FF4HSW77,ROLSON QUICK RELEASE SOCKET ADAPTOR WITH IMPACT BITS,"EZARC Impact Socket Adapter Set, 1/4"",3/8"",1/2"" Square Drive Socket Adapter,Quick-Release & Magnetic Drill Bit Extension,Swivel & Right Angle Drill Attachments for Power Drill & Impact Driver,14PCS",https://www.efghousewares.co.uk/rolson-quick-release-socket-adaptor-with-impact-bits-123591,https://www.amazon.co.uk/dp/B0FF4HSW77,50,Available (see Keepa data),,1.0,4.704,3.92,31.97,4.16,2.77,0.55,5.32833333333333,2.28,15.7916666666666,-2.28,15.2416666666666,340.976882923191,13.68,57.2098842664998,344,5029594303002,810151452333,50,0.2971887550200803,False,5029594303002,810151452333,True,True,False,1.0,14.0,14.0,False,False,-45.9103333333334,UNCERTAIN,BUNDLE (14x) - LOSS,34.859437751004016,UNLIKELY,False,
883314449006,733968644107,B0DTBVMRSS,CADIX 24CM PASTA PLATE,"Music Theory Key Concepts Wheel, Guitar, Piano, Accelerated Learning Tool, Understand Chords, Scales, Keys - FAST! No Music Reading Needed. New for 2025.",https://www.efghousewares.co.uk/cadix-24cm-pasta-plate,https://www.amazon.co.uk/dp/B0DTBVMRSS,50,Available (see Keepa data),,1.0,1.164,0.97,11.99,1.44,1.87,0.55,1.99833333333333,0.966,5.71166666666666,-0.966,5.16166666666666,339.583333333333,5.796,51.6597164303586,345,883314449006,733968644107,50,0.06857142857142857,False,883314449006,733968644107,True,True,False,1.0,1.0,1.0,True,False,5.16166666666666,UNCERTAIN,1:1 Match,3.428571428571429,UNLIKELY,False,
5015934891339,6975069011479,B0CGQZPL76,BLOCK TECH CARS ASSORTED,"22Pcs Toy Cars with 8 Roadblock, Metal Shell Race Car Set for Kids, Mini Pull Back Playset, Micro Machines Vehicles Toys, Christmas Birthday Party Gifts for 3 4 5 6 7 8 Year Old Boys & Girls",https://www.efghousewares.co.uk/block-tech-cars-assorted-124122,https://www.amazon.co.uk/dp/B0CGQZPL76,300,Available (see Keepa data),,2.0,0.924,0.77,11.99,1.5,2.7,0.55,1.99833333333333,1.104,5.02166666666666,-1.104,4.47166666666666,338.762626262626,6.624,44.7539616346955,346,5015934891339,6975069011479,300,0.14953271028037382,False,5015934891339,6975069011479,True,True,False,1.0,22.0,22.0,False,False,-14.93233333333334,UNCERTAIN,BUNDLE (22x) - LOSS,0.0,UNLIKELY,False,
5024418532958,nan,B0F4GXGLKC,FRAGRANCE OIL 5 ASSORTED 15ML,"NexGen 6 x 15ml Fragrance Oils Set for Aromatherapy - Fine-Quality Versatile Essential Oils for Diffusers for Home, Humidifiers, DIY Crafts & Projects - Candle Scents for Candle Making, Gift Set",https://www.efghousewares.co.uk/fragrance-oil-5-assorted-15ml-112596,https://www.amazon.co.uk/dp/B0F4GXGLKC,50,,,,1.44,1.2,14.24,1.78,2.41,0.55,2.37333333333333,1.188,6.47666666666666,-1.188,5.92666666666666,338.666666666666,7.128,49.9438202247191,347,5024418532958,,50,0.2242152466367713,False,5024418532958,,True,False,False,1.0,1.0,1.0,True,True,5.92666666666666,UNCERTAIN,1:1 Match,6.210762331838566,UNLIKELY,False,0.0
5055441411651,nan,B07J41J715,DEKTON DIGITAL VOLTAGE TESTER,BSIDE AVD06 Non-Contact Voltage Detector Electric Power Socket Outlet AC Voltage Tester Pen 12-1000V Auto/Manual Mode Adjustable Sensitivity NCV Live Wire Check with Color LED Indicator and Flashlight,https://www.efghousewares.co.uk/dekton-digital-voltage-tester-106699,https://www.amazon.co.uk/dp/B07J41J715,100,Available (see Keepa data),Available (see Keepa data),4.0,1.212,1.01,13.99,1.82,3.0,0.55,2.33166666666666,1.276,5.82833333333333,-1.276,5.27833333333333,338.3547008547,7.656,45.2751965689778,348,5055441411651,,100,0.026200873362445413,False,5055441411651,,True,False,False,1.0,1.0,1.0,False,False,5.27833333333333,UNCERTAIN,1:1 Match,11.31004366812227,UNLIKELY,False,
5055566919339,nan,B0C7BW6QQW,PURE BREED KNOTTED BONES 2PC,Small 4 inch Knotted Bones x 20 Natural Rawhide Dog Treats LODC,https://www.efghousewares.co.uk/pure-breed-knotted-bones-2pc-106943,https://www.amazon.co.uk/dp/B0C7BW6QQW,200,,,,1.008,0.84,11.99,1.49875,2.41,0.55,1.99833333333333,1.05975,5.24291666666666,-1.05975,4.69291666666666,337.619904076738,6.3585,46.9683069224353,349,5055566919339,,200,0.3956043956043956,False,5055566919339,,True,False,False,1.0,20.0,20.0,False,True,-14.459083333333341,MODERATE_CONFIDENCE,1:1 Match (dimension pattern detected),29.78021978021978,UNLIKELY,False,
5060298504425,nan,B08R3ZJD7R,MASON SCREW HOOK SET 15 PIECES,135 PCS Screw Hooks 6 Sizes Vintage Bronze Cup Hooks for Mug Hanging Christmas Lights Plants Indoors Outdoors Use,https://www.efghousewares.co.uk/mason-screw-hook-set-15-pieces-123875,https://www.amazon.co.uk/dp/B08R3ZJD7R,100,Available (see Keepa data),Available (see Keepa data),2.0,1.008,0.84,12.59,1.64,2.77,0.55,2.09833333333333,1.16,5.24166666666666,-1.16,4.69166666666666,337.529976019184,6.96,44.7180301826846,350,5060298504425,,100,0.2937062937062937,False,5060298504425,,True,False,False,15.0,135.0,9.0,False,False,-3.37233333333334,UNCERTAIN,BUNDLE (9x) - LOSS,9.685314685314687,UNLIKELY,False,
6923456818361,792936828406,B0D9B9SG6C,GLASS VASE 13X24CM,"Glass Flower Vase, 24cm Hight Modern Minimalist FlowerVase, Nordic Crystal Decorative Handmade Vase Flower Arrangement Decoration for Home Office Decor, Gift for Wedding Housewarming Party Celebrate",https://www.efghousewares.co.uk/glass-vase-13x24cm-117969,https://www.amazon.co.uk/dp/B0D9B9SG6C,50,Available (see Keepa data),Available (see Keepa data),2.0,3.828,3.19,28.99,4.35,3.45,0.55,4.83166666666666,2.308,13.1683333333333,-2.308,12.6183333333333,337.388591800356,13.8479999999999,52.231804070369,351,6923456818361,792936828406,50,0.12037037037037036,False,6923456818361,792936828406,True,True,False,1.0,1.0,1.0,True,True,12.6183333333333,UNCERTAIN,1:1 Match,31.01851851851852,UNLIKELY,False,
5055490652357,5060631560088,B08N59T7SG,DURANE STAINLESS STEEL SIEVE 24X43.5CM,24cm Fine Mesh Sieve â€“ Premium 304 Stainless Steel (18/8) â€“ Large Strainer/Sifter for The Kitchen,https://www.efghousewares.co.uk/durane-stainless-steel-sieve-24x43-5cm-107361,https://www.amazon.co.uk/dp/B08N59T7SG,50,Available (see Keepa data),,1.0,1.188,0.99,16.97,2.55,4.87,0.55,2.82833333333333,1.792,5.73166666666666,-1.792,5.18166666666666,336.471861471861,10.752,36.6411314083677,352,5055490652357,5060631560088,50,0.3597122302158273,False,5055490652357,5060631560088,True,True,False,1.0,1.0,1.0,True,True,5.18166666666666,MODERATE_CONFIDENCE,1:1 Match,32.985611510791365,UNLIKELY,False,
5024418548638,5061020241663,B0D2JF8QL4,GARDEN GLOVES ASSORTED SIZES,Velway 12 Pairs Safety Work Gloves - Firm Grip Gardening Gloves Non-Slip PU Coated Lightweight Breathable Protective Mechanic Builders Working Gloves Men Women for General Duty Work Red (Size 8/M),https://www.efghousewares.co.uk/garden-gloves-assorted-sizes-120651,https://www.amazon.co.uk/dp/B0D2JF8QL4,100,,,1.0,0.672,0.56,9.99,0.8,2.7,0.55,1.66499999999999,0.922,4.265,-0.922,3.715,334.684684684684,5.532,44.6246246246246,353,5024418548638,5061020241663,100,0.20535714285714285,False,5024418548638,5061020241663,True,True,False,1.0,12.0,12.0,False,False,-3.6770000000000005,UNCERTAIN,BUNDLE (12x) - LOSS,0.26785714285714235,UNLIKELY,False,
5038673181646,nan,B004N9BSQE,PRIMA MECHANICAL KITCHEN SCALE WHITE,Spear & Jackson 8290RS Razorsharp Advance Heavy Duty Telescopic Ratchet Anvil Lopper,https://www.efghousewares.co.uk/prima-mechanical-kitchen-scale-white,https://www.amazon.co.uk/dp/B004N9BSQE,700,,,,4.668,3.89,30.56,3.81999999999999,2.41,0.55,5.09333333333333,2.134,15.3466666666666,-2.134,14.7966666666666,333.258258258258,12.804,58.1020942408376,354,5038673181646,,700,0.3,False,5038673181646,,True,False,False,1.0,1.0,1.0,False,False,14.7966666666666,MODERATE_CONFIDENCE,1:1 Match,15.0,UNLIKELY,False,
5060298504913,786411299812,B08Y1Z8CWP,"MASON HEAVY DUTY SPRING CLAMPS 4"" 2 PIECES","10 Pieces Large Nylon Spring Clamps, 6 Inch and 4 Inch Heavy Duty Plastic Grip Clips Set",https://www.efghousewares.co.uk/mason-heavy-duty-spring-clamps-4-2-pieces-123899,https://www.amazon.co.uk/dp/B08Y1Z8CWP,50,,,1.0,1.008,0.84,12.99,1.69,3.13,0.55,2.16499999999999,1.242,5.165,-1.242,4.615,332.014388489208,7.452,42.6327944572748,355,5060298504913,786411299812,50,0.36923076923076925,False,5060298504913,786411299812,True,True,False,2.0,10.0,5.0,False,True,0.5830000000000002,MODERATE_CONFIDENCE,1:1 Match (dimension pattern detected),38.46153846153847,LOW_PRIORITY,False,
5056283871108,nan,B0FMPR43HF,JEWELLERY BOX ORGANISER,"Granbest 5-Tier Jewellery Box with Glass Top, Large Capacity Jewellery Organiser with Drawers & Mirror, PU Leather Jewellery Storage Case for Necklaces, Earrings, Rings, Bracelets (Beige)",https://www.efghousewares.co.uk/jewellery-box-organiser-116628,https://www.amazon.co.uk/dp/B0FMPR43HF,100,Available (see Keepa data),,1.0,5.976,4.98,39.99,6.0,3.45,0.55,6.66499999999999,2.996,18.895,-2.996,18.345,331.735985533453,17.976,55.0487621905476,356,5056283871108,,100,0.21904761904761905,False,5056283871108,,True,False,False,1.0,1.0,1.0,False,False,18.345,UNCERTAIN,1:1 Match,20.952380952380953,UNLIKELY,False,
5010792496900,5065002811240,B0CPYMFR22,SUPER MUM WINE GLASS,Flow Barware Wine Gifts for Mum Mummy's Wine Glass | Fun Novelty Drinking Glass Gift for Mum's/Women | Mum Birthday Gifts Set Or Mothers Day Present,https://www.efghousewares.co.uk/super-mum-wine-glass-116471,https://www.amazon.co.uk/dp/B0CPYMFR22,300,Available (see Keepa data),,1.0,0.936,0.78,12.95,1.94,3.13,0.55,2.15833333333333,1.28,4.94166666666666,-1.28,4.39166666666666,330.200501253132,7.67999999999999,40.6949806949807,357,5010792496900,5065002811240,300,0.20238095238095238,False,5010792496900,5065002811240,True,True,False,1.0,1.0,1.0,False,False,4.39166666666666,UNCERTAIN,1:1 Match,20.11904761904762,UNLIKELY,False,
5032759010134,nan,B0FV7JZVLG,AMTECH FLAT TIP ART B/SET XL 12PC,"5pcs Fuumuui Dual-Layer Synthetic Hair Flat Grainer Brush Set- Professional Flat Comb Brushes for Unique Texture Painting Perfect for Acrylic, Watercolour",https://www.efghousewares.co.uk/amtech-flat-tip-art-b-set-xl-12pc,https://www.amazon.co.uk/dp/B0FV7JZVLG,50,Available (see Keepa data),,1.0,3.216,2.68,23.19,3.48,2.07,0.55,3.86499999999999,1.756,11.095,-1.756,10.545,326.470588235294,10.536,54.5666235446313,358,5032759010134,,50,0.24598930481283424,False,5032759010134,,True,False,False,1.0,5.0,5.0,False,False,-2.319000000000001,UNCERTAIN,BUNDLE (5x) - LOSS,17.299465240641712,UNLIKELY,False,
5052516217668,5070002691709,B0F4DT7TS5,SMART CHOICE GLOW IN THE DARK ROPE DOG TOY 6 ASSTD,PLAY9 Roolo Dog Treat Dispenser Toy â€“ Interactive Enrichment Puzzle Feeder for All Dog Sizes and Breeds â€“ Durable Slow Feeder for Mental Stimulation & Boredom Relief,https://www.efghousewares.co.uk/smart-choice-glow-in-the-dark-rope-dog-toy-6-asstd-116340,https://www.amazon.co.uk/dp/B0F4DT7TS5,200,,Available (see Keepa data),2.0,1.944,1.62,18.79,3.21,3.26,0.55,3.13166666666666,1.728,7.56833333333333,-1.728,7.01833333333333,323.42549923195,10.368,44.821713677488,359,5052516217668,5070002691709,200,0.1735159817351598,False,5052516217668,5070002691709,True,True,False,1.0,1.0,1.0,False,False,7.01833333333333,UNCERTAIN,1:1 Match,8.67579908675799,UNLIKELY,False,
8964000252543,nan,B0FG26SCQ4,GLASS JUG 1.5LTR,"354pcs 25mm Wet Dry Sanding Discs Drums for Dremel Sanding Bits 60-10000 Grit Sandpaper Compatible with Dremel Rotary Tools, Micromesh Pads Polishing Kit for Resin Wood Jewelry Metal",https://www.efghousewares.co.uk/glass-jug-1-5ltr,https://www.amazon.co.uk/dp/B0FG26SCQ4,100,Available (see Keepa data),,1.0,1.944,1.62,16.99,2.21,2.77,0.55,2.83166666666666,1.43,7.55833333333333,-1.43,7.00833333333333,322.964669738863,8.57999999999999,49.4997057092407,360,8964000252543,,100,0.08080808080808081,False,8964000252543,,True,False,False,1.0,354.0,354.0,False,True,-679.2236666666666,UNCERTAIN,1:1 Match (dimension pattern detected),4.040404040404041,UNLIKELY,False,
4894158146712,nan,B0FGXKTF76,FESTIVE MAGIC RIBBON MESH SEQUIN 63MM X 2.7M,"Christmas Tree Ribbon, 26cm X 10 Yards Mesh Ribbon Christmas, Metallic Foil Mesh Fabric for Xmas Trees, Garlands, Weddings and Winter Parties",https://www.efghousewares.co.uk/festive-magic-ribbon-mesh-sequin-63mm-x-2-7m-123114,https://www.amazon.co.uk/dp/B0FGXKTF76,200,,,,1.272,1.06,12.99,1.62375,2.41,0.55,2.16499999999999,1.12875,5.73125,-1.12875,5.18125,321.816770186335,6.7725,47.8637413394919,361,4894158146712,,200,0.23783783783783785,False,4894158146712,,True,False,False,2.0,10.0,5.0,True,True,0.09325000000000028,UNCERTAIN,1:1 Match (dimension pattern detected),21.891891891891895,UNLIKELY,False,
5030017323736,741960240197,B08XX11X5N,QUALTEX NUMATIC HENRY PACK OF 5BAGS,"304 Ink Cartridge Remanufactured for HP 304 Black Ink Cartridge, 304XL Black for Envy 5020 5010 5030 5032 5000, DeskJet 3720 2600 2633 2632, 3733 2634 3760, 3750 3735 3762, 2630 2620 2622 (2-Pack)",https://www.efghousewares.co.uk/qualtex-numatic-henry-pack-of-5bags-114350,https://www.amazon.co.uk/dp/B08XX11X5N,100,Available (see Keepa data),,1.0,2.952,2.46,23.73,4.31,2.77,0.55,3.95499999999999,2.018,10.235,-2.018,9.685,321.760797342192,12.1079999999999,48.9759797724399,362,5030017323736,741960240197,100,0.15584415584415584,False,5030017323736,741960240197,True,True,False,5.0,1.0,0.2,False,False,12.046600000000002,UNCERTAIN,SPLIT (1/5) - OK,12.792207792207792,UNLIKELY,False,
5018705740669,nan,B0F5WYM6NN,OVEN LOVE BAKING DISH RECTANGLE WHITE 0.18L,"Preciva Heavy Duty Staple Gun,Staple Nail Gun Kit with Remover and 1800PCS Staplesï¼Œfor Fixing Material, Decoration, Carpentry,Wood, Crafts",https://www.efghousewares.co.uk/oven-love-baking-dish-rectangle-white-0-18l-118229,https://www.amazon.co.uk/dp/B0F5WYM6NN,50,Available (see Keepa data),,3.0,1.272,1.06,13.59,1.77,2.77,0.55,2.26499999999999,1.23,5.725,-1.23,5.175,321.428571428571,7.37999999999999,45.6953642384106,363,5018705740669,,50,0.2185792349726776,False,5018705740669,,True,False,False,1.0,1.0,1.0,True,False,5.175,UNCERTAIN,1:1 Match,10.92896174863388,UNLIKELY,False,
5026180051392,nan,B0BJKDT6XM,APOLLO SS COLANDER 1QT 2 HANDLES,"Walfos Silicone Pasta Colander - Collapsible Colander with Handle Set, Set of 2, Space-Saving Kitchen Strainers, 1.5 Quart, 2 Quart, BPA Free ï¼† Dishwasher Safe, for Pasta, Vegetables, Fruits (Red)",https://www.efghousewares.co.uk/apollo-ss-colander-1qt-2-handles-114263,https://www.amazon.co.uk/dp/B0BJKDT6XM,200,,,,1.476,1.23,13.99,1.74875,2.41,0.55,2.33166666666666,1.18775,6.26958333333333,-1.18775,5.71958333333333,321.324906367041,7.12649999999999,49.0600428877769,364,5026180051392,,200,0.20869565217391303,False,5026180051392,,True,False,False,1.0,2.0,2.0,False,False,4.24358333333333,UNCERTAIN,BUNDLE (2x) - OK,15.434782608695652,UNLIKELY,False,
5050796010924,nan,B0CBGDBFBF,BRIGHT & HOMELY MULTI-PURPOSE WORK GLOVES LARGE,"Gardening Gloves for Men and Women - Tough, Thorn Proof Comfortable Breathable Leather Multi-Purpose Work Gloves â€“ Protective Large Garden Gloves with Strong Grip (X-Large)",https://www.efghousewares.co.uk/bright-homely-work-gloves-large-pack-of-12-115978,https://www.amazon.co.uk/dp/B0CBGDBFBF,300,,,,0.672,0.56,9.99,1.24875,2.41,0.55,1.66499999999999,0.95375,4.10625,-0.95375,3.55625,320.382882882883,5.72249999999999,42.7177177177177,365,5050796010924,,300,0.37104072398190047,False,5050796010924,,True,False,False,1.0,1.0,1.0,False,False,3.55625,MODERATE_CONFIDENCE,1:1 Match,38.55203619909503,LOW_PRIORITY,False,
5013478119889,nan,B07GZGXQYG,KINGFISHER FOIL 5 DISH & LID LARGE,"Superior Foil Containers with Lids â€“ 9x13 Inches Sturdy Deep Foil Trays with Lid, Ideal for Cooking, Baking,Roasting, BBQ, Meal Prep Storage Tray â€“ Large Foil Trays with Lids (5 Pack)",https://www.efghousewares.co.uk/kingfisher-foil-5-dish-lid-large,https://www.amazon.co.uk/dp/B07GZGXQYG,200,,,,1.644,1.37,14.79,1.84875,2.41,0.55,2.465,1.23575,6.69625,-1.23575,6.14625,320.1171875,7.41449999999999,49.868154158215,366,5013478119889,,200,0.19004524886877827,False,5013478119889,,True,False,False,1.0,5.0,5.0,False,False,-0.4297499999999994,UNCERTAIN,BUNDLE (5x) - LOSS,19.502262443438916,UNLIKELY,False,
8720573676540,nan,B0BFXB4P89,CAKE FORM ASSORTED 27x14x7CM,"SOUJOY Springform Cake Pan, Non-Stick Cheesecake Pan, 14 x 9.6 Inch Large Rectangle Cake Pan with Removable Bottom, Ice Cream Cake Bakeware, Black, Christmas",https://www.efghousewares.co.uk/cake-form-27x14x7cm-3ass-clr-111103,https://www.amazon.co.uk/dp/B0BFXB4P89,50,,,,2.508,2.09,18.99,2.37375,2.41,0.55,3.16499999999999,1.48475,8.95125,-1.48475,8.40125,318.229166666666,8.90849999999999,53.0884676145339,367,8720573676540,,50,0.11891891891891893,False,8720573676540,,True,False,False,1.0,9.0,9.0,True,True,-11.66275,UNCERTAIN,1:1 Match (dimension pattern detected),0.0,UNLIKELY,False,
5012128487255,5060771982337,B07N7CRKWK,HOME COLLECTION WHITE FRAME 8X10,"Icona Bay - 10x8 Picture Frames - White, 3 Pack - Sturdy Engineered Wood Photo Frames 10 x 8 - Sleek Design, Table Top or Wall Mount - Exclusives Collection",https://www.efghousewares.co.uk/home-collection-white-frame-8x10,https://www.amazon.co.uk/dp/B07N7CRKWK,100,Available (see Keepa data),,1.0,1.344,1.12,14.99,2.25,3.26,0.55,2.49833333333333,1.436,5.86166666666666,-1.436,5.31166666666666,318.063872255489,8.616,42.5216811207471,368,5012128487255,5060771982337,100,0.1595744680851064,False,5012128487255,5060771982337,True,True,False,1.0,3.0,3.0,False,False,2.62366666666666,UNCERTAIN,BUNDLE (3x) - OK,17.97872340425532,UNLIKELY,False,
5060226032587,nan,B0725XC6BS,Dog Figure '8' Knot Ball Rope Toy(12/48),Dog Pet Puppy Chew Toys for Teething Boredom Dogs Rope Ball Knot Training Teeth Dogs Treats Toys for Small Middle Dog (Giraffe),https://www.efghousewares.co.uk/dog-figure-8-knot-ball-rope-toy-117854,https://www.amazon.co.uk/dp/B0725XC6BS,800,,,,0.876,0.73,10.94,1.3675,2.41,0.55,1.82333333333333,1.01149999999999,4.60916666666666,-1.01149999999999,4.05916666666666,317.122395833333,6.069,44.5246800731261,369,5060226032587,,800,0.2994011976047904,False,5060226032587,,True,False,False,1.0,1.0,1.0,False,False,4.05916666666666,UNCERTAIN,1:1 Match,44.97005988023952,LOW_PRIORITY,False,
8720573491648,nan,B0F82Q74HN,KOOPMAN LOAF PAN STEEL ASSORTED 30x13x6CM,"HaWare 3lb Loaf Tin, Stainless Steel Large Bread Baking Pan for Banana Bread/Cake/Loaves/Lasagna, 31 x 13 x 7.5 cm, Healthy & Durable, Oven & Dishwasher Safe - Set of 2",https://www.efghousewares.co.uk/koopman-loaf-pan-steel-assorted-30x13x6cm-124304,https://www.amazon.co.uk/dp/B0F82Q74HN,100,,,,2.316,1.93,17.99,2.24875,2.41,0.55,2.99833333333333,1.42774999999999,8.40291666666666,-1.42774999999999,7.85291666666666,316.649865591397,8.5665,52.3818788215675,370,8720573491648,,100,0.24880382775119617,False,8720573491648,,True,False,False,1.0,2.0,2.0,True,False,5.53691666666666,UNCERTAIN,1:1 Match (dimension pattern detected),7.440191387559807,UNLIKELY,False,
8720573130622,nan,B08P5HNCSN,CITRONELLA CANDLE IN TIN,"Natural Soy Wax Citronella Candles Outdoor/Indoor | Long-Lasting for Garden, Camping, Picnic | Essential Oil Aromatherapy Citronella Candle Outdoor | Gardening Gifts & Presents for Women",https://www.efghousewares.co.uk/citronella-candle-in-tin,https://www.amazon.co.uk/dp/B08P5HNCSN,50,,,,1.68,1.4,14.86,1.8575,2.41,0.55,2.47666666666666,1.2435,6.71583333333333,-1.2435,6.16583333333333,316.196581196581,7.461,49.7913862718707,371,8720573130622,,50,0.21904761904761905,False,8720573130622,,True,False,False,1.0,1.0,1.0,False,False,6.16583333333333,UNCERTAIN,1:1 Match,20.952380952380953,UNLIKELY,False,
5030481930645,199284635647,B0DZNWNYV7,PPS FOIL ROASTING 2 DISHES,"10 Pack Large Aluminium Foil Trays Deep (3500ml) - Tin Foil Food Containers for Cooking, Baking, Roasting, and BBQ (32x26x7)",https://www.efghousewares.co.uk/pps-foil-roasting-2-dishes,https://www.amazon.co.uk/dp/B0DZNWNYV7,400,Available (see Keepa data),,1.0,0.672,0.56,11.99,1.8,3.58,0.55,1.99833333333333,1.298,4.05166666666666,-1.298,3.50166666666666,315.465465465465,7.788,35.045871559633,372,5030481930645,199284635647,400,0.22666666666666666,False,5030481930645,199284635647,True,True,False,1.0,10.0,10.0,False,True,-2.54633333333334,UNCERTAIN,1:1 Match (dimension pattern detected),21.333333333333332,UNLIKELY,False,
5026180049245,nan,B074HFNS9B,APOLLO STAINLESS STEEL SHARPENING STEEL,"Professional Carbon Steel Black Knife Sharpening Steel, Black 12 Inch",https://www.efghousewares.co.uk/apollo-s-s-sharpening-steel,https://www.amazon.co.uk/dp/B074HFNS9B,300,,,,1.716,1.43,14.99,1.87375,2.41,0.55,2.49833333333333,1.25275,6.77791666666666,-1.25275,6.22791666666666,314.541245791245,7.5165,49.8565710473649,373,5026180049245,,300,0.5185185185185185,False,5026180049245,,True,False,False,1.0,1.0,1.0,False,True,6.22791666666666,HIGH_LIKELIHOOD,1:1 Match,35.925925925925924,LOW_PRIORITY,False,
